#Cidade;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
312850;3.59955559098598;5.79;0.00;0.00;6.44;0.00;0.00;0.00;6.00;5.60;6.59;0.00;6.52;5.26;0.00;5.80;4.94;5.73;0.00;0.00;5.20;0.00;4.24;0.00;0.00;0.00;5.36;4.82;4.76;0.00
261170;4.302417519150622;6.05;0.00;0.00;6.69;0.00;4.16;0.00;6.18;6.55;6.96;0.00;7.18;6.14;0.00;6.15;0.00;5.89;4.91;5.26;6.04;0.00;0.00;5.00;0.00;5.49;4.32;4.99;5.82;0.00
432010;4.358696099573811;6.22;0.00;0.00;6.75;0.00;5.13;0.00;6.19;0.00;7.04;4.51;7.06;5.56;0.00;5.83;4.83;6.07;4.78;0.00;5.52;0.00;6.35;0.00;0.00;0.00;6.72;6.20;6.72;6.71
352620;4.483487447679593;6.36;0.00;0.00;6.94;0.00;0.00;0.00;6.35;0.00;7.19;0.00;7.36;5.31;0.00;6.59;0.00;0.00;6.42;0.00;5.45;0.00;0.00;0.00;0.00;0.00;4.26;6.49;0.00;0.00
210120;5.009727022688623;6.46;0.00;5.85;7.36;0.00;6.05;0.00;6.72;0.00;7.71;5.71;7.78;6.44;0.00;7.03;0.00;6.91;5.55;0.00;4.06;0.00;0.00;0.00;0.00;0.00;0.00;5.95;6.25;0.00
352390;5.218826862646769;6.96;0.00;5.69;7.73;0.00;7.34;0.00;7.09;6.61;7.98;6.11;8.15;6.46;0.00;7.99;5.90;7.76;6.64;5.16;0.00;0.00;0.00;6.59;0.00;0.00;5.77;7.07;7.13;0.00
250450;3.8274985081334587;5.73;4.71;0.00;6.19;0.00;0.00;0.00;5.74;0.00;6.57;0.00;6.65;5.26;0.00;5.93;0.00;0.00;0.00;0.00;3.67;0.00;0.00;3.00;0.00;0.00;3.58;4.92;5.50;0.00
432146;3.461348433647983;5.75;0.00;0.00;6.57;0.00;5.11;0.00;5.52;0.00;6.41;0.00;6.56;5.06;0.00;5.75;4.23;5.61;5.25;0.00;5.65;0.00;0.00;4.93;0.00;4.45;0.00;5.23;5.44;0.00
353800;5.201025493351591;6.82;0.00;0.00;7.94;0.00;0.00;0.00;7.19;6.66;8.03;0.00;7.93;6.27;0.00;7.57;5.16;5.87;6.00;0.00;5.56;0.00;3.82;5.78;5.96;0.00;6.56;6.69;6.56;0.00
230550;5.003171768171496;6.62;0.00;0.00;7.11;0.00;0.00;0.00;6.85;0.00;7.75;5.52;7.69;6.63;0.00;7.12;6.16;7.06;6.78;5.24;6.00;0.00;0.00;0.00;0.00;0.00;0.00;5.86;6.40;2.84
280020;4.325720858019412;6.03;5.83;0.00;6.60;0.00;0.00;0.00;6.29;0.00;6.86;0.00;7.15;0.00;0.00;6.28;0.00;0.00;6.09;0.00;5.25;0.00;0.00;0.00;0.00;4.15;0.00;3.39;0.00;0.00
210060;4.601777608130241;0.00;0.00;3.39;6.63;0.00;0.00;0.00;6.43;5.06;7.29;0.00;7.36;5.71;0.00;6.94;6.39;5.82;5.64;0.00;3.43;0.00;0.00;0.00;0.00;5.66;5.01;5.98;0.00;0.00
220360;3.680426170858145;5.63;0.00;0.00;6.36;0.00;0.00;0.00;5.71;3.10;6.52;0.00;6.54;4.88;3.15;5.65;0.00;4.77;4.44;0.00;5.21;0.00;0.00;0.00;4.70;0.00;3.77;4.47;4.73;0.00
431660;4.206448064366524;6.35;1.68;0.00;6.86;0.00;0.00;0.00;6.06;6.31;6.88;3.85;6.96;5.14;0.00;5.95;5.61;3.97;4.85;0.00;5.95;0.00;5.07;0.00;4.48;5.44;6.62;5.53;5.70;0.00
350490;4.030518764843542;0.00;0.00;5.71;6.55;0.00;0.00;0.00;5.82;0.00;6.94;0.00;7.07;5.67;0.00;6.17;0.00;0.00;5.30;0.00;6.01;0.00;0.00;0.00;0.00;0.00;4.46;5.16;0.00;0.00
422000;4.07276442105075;6.06;0.00;0.00;6.49;0.00;3.86;0.00;5.88;0.00;6.71;0.00;6.73;5.38;0.00;6.34;0.00;6.82;5.16;0.00;5.43;0.00;0.00;0.00;0.00;0.00;6.50;5.26;0.00;0.00
292303;4.0822466547436695;5.89;0.00;0.00;6.34;0.00;0.00;0.00;5.51;5.35;6.56;0.00;6.93;5.73;0.00;6.37;0.00;5.34;0.00;0.00;5.17;0.00;0.00;0.00;0.00;5.71;5.83;5.82;5.23;0.00
260845;4.236713563365638;6.02;0.00;0.00;6.44;0.00;0.00;0.00;6.06;6.42;6.89;0.00;7.09;5.90;0.00;6.50;0.00;0.00;4.06;0.00;5.25;0.00;0.00;0.00;0.00;0.00;0.00;4.70;0.00;0.00
330225;4.477063344928004;6.73;0.00;0.00;7.56;0.00;5.21;0.00;6.26;6.41;7.53;4.91;7.52;6.19;4.41;7.29;3.98;5.73;0.00;0.00;3.99;0.00;0.00;5.86;0.00;5.51;0.00;5.59;6.23;6.54
230610;4.368770198590221;6.15;0.00;0.00;6.39;0.00;0.00;0.00;6.26;5.79;7.00;0.00;7.28;4.89;0.00;6.62;0.00;4.99;6.00;0.00;5.54;0.00;4.03;0.00;0.00;0.00;6.24;5.93;6.02;6.22
431360;3.6281845080734128;5.51;0.00;0.00;6.34;0.00;0.00;0.00;5.51;5.32;6.55;1.48;6.54;4.28;0.00;5.52;5.26;4.85;3.96;0.00;6.20;0.00;0.00;0.00;0.00;5.06;6.25;5.71;4.14;0.00
220240;4.049528122277718;5.74;0.00;0.00;6.24;0.00;0.00;0.00;5.98;5.68;6.65;0.00;6.94;5.66;0.00;6.09;4.26;4.71;0.00;0.00;4.55;0.00;0.00;0.00;4.48;5.20;4.87;0.00;0.00;0.00
432060;3.591287265058499;5.45;0.00;0.00;6.30;0.00;0.00;0.00;5.74;0.00;6.45;0.00;6.60;5.17;0.00;5.83;4.51;5.07;5.27;0.00;6.03;0.00;4.88;5.08;4.03;5.26;6.19;5.69;5.01;0.00
432218;3.2016701796465816;5.73;0.00;0.00;6.14;0.00;0.00;0.00;5.81;0.00;6.30;0.00;6.29;4.55;0.00;4.92;4.50;4.01;5.09;0.00;5.96;0.00;0.00;0.00;0.00;4.32;6.10;4.72;3.88;0.00
220115;4.046221937221636;6.12;0.00;0.00;6.60;0.00;4.99;0.00;6.21;0.00;6.88;0.00;7.11;5.54;0.00;6.50;0.00;6.18;5.08;0.00;4.82;0.00;0.00;0.00;4.56;0.00;5.90;5.87;0.00;0.00
150010;5.1728159401009215;6.64;0.00;0.00;7.13;0.00;0.00;0.00;7.05;6.92;7.64;0.00;7.94;6.14;0.00;7.10;5.19;6.36;5.94;0.00;6.38;0.00;0.00;0.00;5.46;6.25;6.64;5.63;6.91;6.86
250090;4.122478014681511;5.86;0.00;0.00;6.29;0.00;0.00;0.00;6.02;6.28;6.73;0.00;6.83;5.60;0.00;6.27;0.00;5.91;0.00;0.00;5.19;0.00;0.00;0.00;0.00;0.00;2.60;4.37;5.04;5.76
355010;4.60422605308447;6.35;0.00;0.00;6.99;0.00;6.22;0.00;6.49;6.86;7.37;0.00;7.36;5.91;0.00;6.87;5.96;0.00;0.00;0.00;0.00;0.00;6.02;5.96;0.00;6.09;5.91;6.23;6.39;6.95
220020;4.22901594276341;5.95;0.00;0.00;6.49;0.00;0.00;0.00;6.18;5.96;7.08;0.00;7.05;5.73;0.00;6.33;3.96;6.77;5.14;0.00;5.63;0.00;0.00;4.27;5.04;4.96;5.78;5.48;5.84;0.00
310550;3.7587605439099794;5.68;3.95;0.00;6.10;0.00;4.58;0.00;5.72;5.89;6.52;0.00;6.59;0.00;0.00;5.99;0.00;4.30;2.85;0.00;5.69;0.00;0.00;5.80;2.58;3.16;5.95;4.74;5.50;0.00
510621;4.090963076595732;6.16;4.83;0.00;6.58;0.00;0.00;0.00;6.01;6.03;6.82;5.48;7.03;5.28;0.00;5.81;0.00;4.71;0.00;0.00;5.71;0.00;0.00;5.21;0.00;4.23;6.52;5.51;5.45;0.00
520465;3.5733358400660675;5.79;0.00;0.00;6.56;0.00;4.45;0.00;6.15;0.00;6.55;0.00;6.59;0.00;0.00;4.40;6.33;0.00;5.72;0.00;5.35;0.00;0.00;0.00;3.87;0.00;6.26;0.00;0.00;0.00
292110;4.369586890736344;6.12;0.00;0.00;6.95;0.00;0.00;0.00;6.17;0.00;7.03;0.00;7.20;5.37;5.69;6.63;0.00;0.00;3.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.34;5.66;0.00
171525;3.4191293077419758;5.64;0.00;0.00;6.24;0.00;3.60;0.00;5.78;0.00;6.20;0.00;6.31;1.92;0.00;5.98;0.00;0.00;5.40;0.00;5.37;0.00;0.00;0.00;2.94;4.82;5.22;5.03;0.00;0.00
210125;4.211547681181248;6.29;0.00;5.33;6.82;0.00;5.67;0.00;6.35;0.00;6.96;0.00;7.37;6.39;0.00;6.82;0.00;5.86;4.43;0.00;5.93;0.00;0.00;0.00;5.98;6.02;5.43;5.84;0.00;0.00
230800;4.570706353293846;6.22;5.58;0.00;6.91;0.00;0.00;0.00;6.43;0.00;7.07;0.00;7.43;6.14;0.00;6.68;0.00;4.42;2.91;0.00;5.52;0.00;0.00;0.00;0.00;0.00;0.00;5.63;0.00;0.00
354960;3.622006673006805;5.67;0.00;0.00;6.14;0.00;0.00;0.00;5.94;5.68;6.65;0.00;6.72;4.02;0.00;6.05;0.00;5.71;5.49;0.00;5.24;0.00;0.00;5.89;0.00;0.00;5.69;5.43;5.72;0.00
312190;3.534914104429867;5.77;0.00;0.00;6.14;0.00;3.98;0.00;5.68;5.70;6.49;3.86;6.56;4.92;3.07;6.14;0.00;5.49;4.63;0.00;5.91;0.00;0.00;0.00;0.00;0.00;5.96;5.32;4.66;2.65
330250;5.368536044510172;6.94;4.55;0.00;7.62;0.00;6.48;0.00;7.08;7.10;7.97;5.35;8.16;5.19;4.99;7.73;5.02;6.15;6.82;0.00;4.53;0.00;6.56;5.61;0.00;0.00;6.43;6.14;6.68;6.98
353330;3.578295305120826;5.75;0.00;0.00;6.32;0.00;0.00;0.00;5.88;6.17;6.40;4.91;6.52;4.80;0.00;5.72;4.77;5.48;4.10;0.00;5.40;0.00;0.00;0.00;0.00;4.78;5.61;5.66;5.32;5.96
353090;3.5347873586294916;5.82;0.00;0.00;6.37;0.00;0.00;0.00;6.23;0.00;6.54;0.00;6.79;5.50;0.00;6.19;5.61;0.00;4.42;0.00;5.02;0.00;2.02;0.00;0.00;0.00;6.00;5.25;5.50;0.00
292335;4.2477523824974694;6.01;0.00;0.00;6.67;0.00;0.00;0.00;5.42;5.92;6.82;0.00;7.18;5.61;0.00;6.35;0.00;0.00;5.29;0.00;5.65;0.00;0.00;0.00;0.00;5.40;5.83;5.74;5.77;0.00
220202;3.911956189072687;5.70;0.00;0.00;6.32;0.00;0.00;0.00;5.87;0.00;6.49;0.00;6.83;5.24;0.00;5.66;0.00;5.13;4.50;0.00;5.20;0.00;0.00;4.60;4.58;0.00;5.43;4.50;5.13;0.00
317080;4.582211134320218;6.40;5.72;0.00;6.93;0.00;4.69;0.00;6.37;6.21;7.27;0.00;7.23;6.11;3.60;6.64;0.00;0.00;0.00;0.00;5.53;0.00;0.00;0.00;3.45;0.00;6.21;5.63;5.65;2.73
250070;4.253410704790367;5.29;0.00;0.00;6.66;0.00;0.00;0.00;6.13;5.95;6.94;0.00;7.05;5.37;0.00;6.06;0.00;6.29;0.00;0.00;5.74;0.00;0.00;0.00;4.58;0.00;5.30;4.76;4.54;5.95
431275;3.53198955141255;5.34;0.00;4.85;6.21;0.00;4.80;0.00;5.76;0.00;6.54;0.00;6.43;5.03;0.00;6.14;4.45;5.72;5.04;0.00;6.24;0.00;5.41;2.28;4.63;0.00;6.19;4.69;5.63;0.00
410655;3.581722159949099;5.76;0.00;0.00;6.30;4.45;0.00;0.00;5.92;0.00;6.57;0.00;6.44;0.00;0.00;6.01;0.00;5.74;0.00;0.00;6.13;0.00;0.00;0.00;0.00;0.00;5.92;5.41;5.08;0.00
351518;4.641037613660655;6.08;0.00;6.01;6.86;4.57;6.29;0.00;6.55;5.89;7.43;0.00;7.33;6.08;0.00;7.02;5.74;0.00;6.30;5.22;5.99;0.00;6.55;5.82;0.00;5.94;6.19;6.34;6.54;0.00
293240;4.160168292958512;5.99;0.00;0.00;6.40;4.38;5.34;0.00;5.94;0.00;6.75;5.26;6.93;5.17;0.00;6.51;0.00;3.50;3.83;0.00;5.63;0.00;0.00;0.00;4.40;5.23;0.00;3.50;5.65;0.00
420170;3.8882918453565156;5.67;0.00;0.00;6.48;0.00;5.96;0.00;5.38;0.00;6.59;0.00;6.61;5.38;0.00;6.59;0.00;0.00;0.00;0.00;5.79;0.00;0.00;4.82;0.00;0.00;4.02;5.65;0.00;0.00
290410;4.35042247660771;6.08;0.00;0.00;6.54;0.00;4.21;0.00;6.11;0.00;6.94;0.00;7.23;5.95;0.00;6.67;4.22;3.88;5.65;0.00;6.05;0.00;0.00;0.00;0.00;5.78;5.04;5.66;5.71;0.00
150619;4.6589172200445175;0.00;0.00;0.00;6.70;0.00;0.00;0.00;6.13;0.00;7.07;0.00;7.39;5.54;0.00;6.82;0.00;6.19;4.13;0.00;5.20;0.00;0.00;0.00;0.00;5.50;6.36;4.73;0.00;0.00
520015;3.4072208929273966;5.78;0.00;0.00;6.22;3.87;0.00;0.00;5.71;5.31;6.39;0.00;6.33;0.00;0.00;6.13;0.00;0.00;4.84;0.00;5.40;0.00;0.00;0.00;0.00;0.00;5.92;4.97;0.00;0.00
430063;3.8284665473526784;5.84;0.00;0.00;6.52;0.00;0.00;0.00;5.89;0.00;6.49;0.00;6.69;4.75;4.80;5.34;0.00;5.08;4.78;0.00;5.83;0.00;0.00;0.00;0.00;0.00;5.83;4.18;5.64;0.00
291535;4.1623552735520795;5.99;4.86;0.00;6.36;0.00;0.00;0.00;5.84;0.00;6.82;0.00;7.13;5.30;4.89;6.67;0.00;0.00;4.82;0.00;5.60;0.00;0.00;4.43;0.00;0.00;0.00;4.48;5.97;0.00
261210;4.010808597512207;5.86;0.00;0.00;6.30;0.00;0.00;0.00;5.85;6.21;6.63;0.00;6.74;6.01;0.00;6.21;0.00;3.45;0.00;0.00;5.47;0.00;0.00;0.00;0.00;0.00;5.29;0.00;0.00;0.00
411020;4.0528477834008605;0.00;0.00;4.61;6.50;0.00;0.00;0.00;6.00;6.21;6.79;0.00;6.81;4.85;0.00;6.29;0.00;0.00;5.02;0.00;6.04;0.00;0.00;4.55;0.00;0.00;6.22;4.75;6.09;6.37
431620;3.745777217889759;5.75;0.00;0.00;6.45;0.00;4.30;0.00;5.77;5.37;6.48;4.69;6.91;5.35;0.00;6.19;3.38;4.72;4.82;0.00;5.52;0.00;3.06;4.52;4.57;4.91;5.88;5.47;5.30;0.00
354820;3.829303772831025;5.84;0.00;0.00;6.23;0.00;0.00;0.00;5.92;5.67;6.70;0.00;6.94;3.98;0.00;6.12;0.00;0.00;5.64;0.00;5.06;0.00;0.00;6.50;0.00;0.00;5.77;5.41;5.71;0.00
261160;6.206417825229768;8.08;5.14;0.00;8.68;0.00;0.00;0.00;7.68;8.52;8.94;0.00;8.88;8.02;7.18;8.95;6.98;8.10;7.36;6.71;0.00;0.00;0.00;7.78;0.00;0.00;0.00;7.08;7.86;8.11
431400;3.8607571230815423;5.46;0.00;0.00;6.52;0.00;4.31;0.00;5.83;5.99;6.81;4.78;6.67;5.53;0.00;5.97;4.58;5.68;5.11;0.00;6.19;0.00;5.54;0.00;4.35;0.00;6.38;5.18;5.91;0.00
110147;3.5499836111596887;5.76;0.00;0.00;6.48;0.00;0.00;0.00;5.82;0.00;6.46;0.00;6.47;3.76;0.00;4.99;5.11;5.52;3.46;0.00;4.31;0.00;5.35;0.00;0.00;4.46;5.93;5.47;0.00;0.00
320150;5.085183508052778;0.00;0.00;5.90;7.53;0.00;6.41;0.00;6.84;0.00;7.89;0.00;7.91;6.19;5.58;7.37;5.73;7.54;5.77;0.00;6.19;0.00;0.00;5.29;0.00;0.00;6.61;6.34;7.08;4.47
240270;4.053270566681379;5.89;0.00;0.00;6.41;0.00;0.00;0.00;5.99;0.00;6.82;0.00;6.99;3.43;0.00;6.24;0.00;0.00;3.62;0.00;5.77;0.00;0.00;4.59;0.00;3.36;4.39;5.43;0.00;0.00
354170;4.133634698058928;6.05;0.00;0.00;6.45;0.00;0.00;0.00;6.09;6.36;6.98;0.00;7.02;5.48;0.00;6.57;0.00;0.00;4.37;0.00;5.89;0.00;0.00;4.37;0.00;0.00;5.78;5.76;6.20;0.00
500750;3.716420733846555;5.90;0.00;0.00;6.61;0.00;0.00;0.00;5.97;5.70;6.62;0.00;6.67;5.07;0.00;4.46;4.98;0.00;4.11;0.00;4.31;0.00;0.00;0.00;0.00;5.37;5.93;4.61;5.52;5.94
410610;3.5812668052736707;0.00;0.00;0.00;6.25;0.00;0.00;0.00;5.67;0.00;6.46;0.00;6.36;0.00;0.00;6.28;4.18;4.95;0.00;0.00;5.74;0.00;0.00;0.00;0.00;0.00;5.04;4.66;5.37;0.00
500190;4.33169042556963;6.36;4.11;0.00;6.82;0.00;0.00;0.00;6.51;6.18;7.15;0.00;7.21;4.87;0.00;6.85;3.70;0.00;0.00;0.00;4.96;0.00;0.00;6.53;0.00;0.00;5.56;5.89;0.00;0.00
431477;3.600319329751661;6.01;0.00;0.00;6.56;0.00;2.09;0.00;5.79;5.54;6.61;5.03;6.69;4.37;0.00;5.34;5.11;0.00;0.00;0.00;6.30;0.00;0.00;0.00;3.97;0.00;5.59;4.74;5.82;0.00
290260;4.326048967946741;6.09;0.00;0.00;6.51;0.00;0.00;0.00;6.01;0.00;6.83;0.00;7.21;5.69;0.00;6.46;0.00;6.09;4.22;0.00;5.30;0.00;0.00;0.00;0.00;0.00;5.54;4.65;6.03;0.00
431790;4.169292274879936;5.63;0.00;0.00;6.85;0.00;0.00;0.00;5.36;6.56;6.78;2.87;6.99;5.24;0.00;5.26;0.00;5.88;3.99;0.00;5.97;0.00;3.23;5.15;0.00;5.60;5.67;5.86;6.10;6.63
500720;4.532474098581412;6.64;0.00;0.00;7.13;0.00;0.00;0.00;6.68;7.00;7.51;0.00;7.59;5.75;0.00;6.72;5.78;0.00;5.33;0.00;5.48;0.00;4.53;0.00;0.00;5.78;5.60;6.11;5.86;6.57
431861;3.3502480183341627;5.54;0.00;0.00;6.54;0.00;3.90;0.00;5.29;0.00;6.43;0.00;6.47;4.98;0.00;5.42;0.00;5.27;4.89;0.00;5.86;0.00;0.00;3.98;0.00;4.62;4.81;4.97;0.00;0.00
260950;4.504484455223232;6.31;0.00;0.00;6.71;0.00;0.00;0.00;6.15;6.48;7.03;0.00;7.23;6.50;0.00;6.92;0.00;0.00;0.00;0.00;5.09;0.00;0.00;0.00;0.00;0.00;5.90;5.52;0.00;0.00
351300;5.352772757334993;7.45;0.00;6.84;7.80;0.00;7.51;0.00;7.14;6.90;8.06;6.36;8.34;6.97;0.00;7.86;6.64;0.00;6.49;0.00;4.03;0.00;6.62;6.30;4.35;0.00;0.00;7.09;7.46;0.00
354580;5.276996874498063;7.13;0.00;0.00;7.78;0.00;7.21;0.00;7.09;0.00;8.05;0.00;8.02;6.49;0.00;6.83;4.49;7.70;7.00;0.00;0.00;0.00;0.00;6.08;0.00;0.00;6.65;6.61;6.98;6.30
311470;3.5469126431812423;5.69;0.00;0.00;6.12;0.00;0.00;0.00;5.82;5.72;6.40;4.66;6.42;5.58;0.00;6.05;4.38;0.00;4.62;0.00;5.62;0.00;0.00;0.00;0.00;0.00;0.00;5.35;5.21;6.01
230360;4.298460069461452;6.09;0.00;0.00;6.33;0.00;0.00;0.00;6.10;0.00;7.02;0.00;6.99;5.59;0.00;6.31;0.00;0.00;0.00;0.00;6.01;0.00;0.00;0.00;0.00;0.00;0.00;5.29;5.93;0.00
231180;4.870655512471608;6.57;0.00;0.00;7.06;0.00;0.00;0.00;6.65;6.93;7.54;3.82;7.64;6.26;2.82;7.12;2.70;5.06;0.00;0.00;5.88;0.00;0.00;5.71;0.00;3.90;5.94;5.06;6.41;6.52
420543;3.413132050434872;5.65;0.00;0.00;6.32;0.00;0.00;0.00;5.58;0.00;6.35;0.00;6.44;5.66;0.00;5.70;3.85;0.00;4.17;0.00;6.10;0.00;4.45;0.00;0.00;0.00;6.05;4.93;5.41;0.00
250077;3.912434633375575;5.76;0.00;0.00;6.18;0.00;0.00;0.00;5.80;0.00;6.57;0.00;6.72;5.22;0.00;6.23;0.00;5.10;0.00;0.00;5.78;0.00;0.00;0.00;0.00;0.00;4.59;4.31;4.78;0.00
430912;3.358315640082196;5.71;0.00;0.00;6.36;0.00;4.48;0.00;5.65;5.71;6.42;0.00;6.32;4.81;0.00;4.35;5.80;0.00;4.56;0.00;5.66;0.00;4.08;0.00;0.00;4.78;5.73;5.33;4.27;0.00
251220;3.6098077693287025;0.00;0.00;0.00;6.16;0.00;0.00;0.00;5.62;5.26;6.52;4.92;6.59;5.09;0.00;6.41;0.00;3.45;3.69;0.00;5.69;0.00;0.00;4.96;0.00;0.00;0.00;4.16;5.07;0.00
522140;5.062469165814253;6.69;5.54;6.03;7.11;0.00;5.65;0.00;6.62;6.87;7.42;0.00;7.64;3.54;0.00;7.25;0.00;0.00;5.87;0.00;0.00;0.00;0.00;5.57;5.26;0.00;6.69;6.00;6.79;0.00
430485;3.2008504980910772;5.64;0.00;0.00;6.15;0.00;3.84;0.00;5.61;3.94;6.39;4.50;6.45;5.35;0.00;4.96;3.87;4.87;4.69;4.51;6.01;0.00;4.68;0.00;2.24;4.69;5.97;4.18;5.26;0.00
250860;4.101575246255933;5.96;0.00;4.79;6.39;0.00;0.00;0.00;6.10;6.35;6.82;5.18;6.98;5.11;0.00;6.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.80;0.00;0.00;5.30;4.59;5.61;0.00
290040;4.229400240179781;6.00;0.00;0.00;6.52;0.00;0.00;0.00;5.82;0.00;6.83;0.00;7.14;5.97;0.00;6.53;0.00;0.00;0.00;0.00;5.55;0.00;0.00;4.35;4.13;5.25;5.15;0.00;5.50;0.00
210745;4.149527013754348;0.00;0.00;0.00;6.61;0.00;0.00;0.00;5.97;0.00;6.97;0.00;7.11;5.91;0.00;5.92;0.00;4.89;0.00;0.00;5.19;0.00;0.00;0.00;4.68;5.48;5.80;5.10;0.00;0.00
231340;4.862149275694923;6.50;0.00;5.89;6.82;0.00;0.00;0.00;6.79;0.00;7.57;0.00;7.77;6.30;0.00;7.07;5.64;5.37;0.00;0.00;5.90;0.00;0.00;0.00;0.00;0.00;5.21;6.04;0.00;0.00
421185;3.3564083270389813;5.83;0.00;0.00;6.25;0.00;5.03;0.00;5.99;0.00;6.46;0.00;6.35;4.16;0.00;6.02;5.23;0.00;4.93;0.00;6.03;0.00;0.00;0.00;0.00;0.00;6.05;4.26;5.84;0.00
311820;3.8363241157067516;6.05;4.62;0.00;6.79;0.00;0.00;0.00;5.83;5.28;6.69;0.00;6.58;4.65;0.00;6.01;0.00;0.00;4.86;0.00;5.37;0.00;0.00;5.03;0.00;0.00;5.15;5.35;0.00;0.00
354325;3.885078384149224;6.03;0.00;0.00;6.50;0.00;0.00;0.00;6.35;5.95;6.74;0.00;6.82;5.53;0.00;6.41;5.98;0.00;0.00;0.00;6.05;0.00;0.00;0.00;0.00;0.00;0.00;5.10;5.61;5.99
251396;3.4815859363676225;5.72;0.00;0.00;6.11;0.00;0.00;0.00;5.74;5.48;6.34;0.00;6.60;4.56;0.00;5.95;0.00;4.92;3.70;0.00;5.41;0.00;0.00;0.00;0.00;5.23;4.07;5.16;4.64;0.00
431805;3.485153349903652;5.35;0.00;0.00;6.34;0.00;0.00;0.00;5.73;0.00;6.56;0.00;6.29;5.34;0.00;5.68;0.00;5.57;5.53;0.00;6.41;0.00;5.63;0.00;3.53;0.00;5.93;4.50;5.61;0.00
430642;3.339053735709139;6.13;0.00;0.00;6.15;0.00;4.17;0.00;5.84;0.00;6.38;0.00;6.53;4.64;0.00;5.98;5.62;4.87;3.48;0.00;6.04;0.00;5.14;0.00;0.00;0.00;5.56;3.99;0.00;0.00
353560;4.257270482298884;6.27;0.00;0.00;6.96;4.34;0.00;0.00;6.29;6.43;7.03;0.00;7.20;5.98;0.00;6.71;0.00;6.29;0.00;0.00;6.04;0.00;0.00;6.08;0.00;0.00;5.55;6.02;0.00;6.57
261640;5.129918577589481;6.83;6.26;0.00;7.52;0.00;4.21;0.00;6.88;7.32;7.75;0.00;7.88;6.70;0.00;7.34;0.00;0.00;5.14;3.60;5.34;0.00;5.59;4.19;0.00;0.00;5.96;4.82;6.62;0.00
411630;3.5891673905460477;5.63;0.00;0.00;6.31;2.08;3.85;0.00;5.78;5.95;6.52;0.00;6.51;5.31;0.00;6.24;5.62;0.00;3.90;0.00;5.62;0.00;4.74;0.00;0.00;5.00;5.71;5.76;5.79;0.00
354710;3.467312062980552;5.65;0.00;0.00;6.56;0.00;0.00;0.00;6.03;0.00;6.49;0.00;6.53;4.38;0.00;5.98;0.00;0.00;0.00;0.00;4.81;0.00;0.00;0.00;0.00;0.00;0.00;4.81;5.11;0.00
315920;3.9651075858490556;5.70;0.00;0.00;6.35;0.00;0.00;0.00;5.85;5.31;6.69;0.00;6.62;4.31;0.00;6.01;0.00;4.99;2.57;0.00;4.89;0.00;0.00;5.78;0.00;5.38;5.74;5.35;0.00;0.00
316000;3.562887381293879;5.74;0.00;0.00;6.19;0.00;0.00;0.00;5.43;5.64;6.37;0.00;6.46;5.10;0.00;6.14;3.86;4.93;4.46;0.00;5.39;0.00;0.00;0.00;4.30;0.00;5.93;4.56;5.28;0.00
130160;4.328277644409767;6.14;0.00;0.00;6.92;0.00;0.00;0.00;6.19;6.25;6.96;0.00;7.35;6.33;0.00;7.36;0.00;6.42;5.47;0.00;5.88;0.00;0.00;0.00;0.00;4.95;0.00;0.00;6.09;4.51
430760;4.6626256349822155;6.12;0.00;5.90;6.82;0.00;6.41;0.00;6.36;6.92;7.42;0.00;7.48;5.15;0.00;6.85;0.00;0.00;6.51;0.00;0.00;0.00;0.00;6.04;0.00;6.09;0.00;0.00;6.04;6.70
510775;3.5542468081661105;5.76;0.00;0.00;6.49;0.00;0.00;0.00;5.86;0.00;6.50;0.00;6.44;5.75;0.00;5.43;0.00;5.53;4.33;0.00;5.01;0.00;0.00;0.00;0.00;4.07;5.76;4.86;5.57;0.00
290600;4.8567288903828825;6.53;5.50;0.00;6.85;0.00;0.00;0.00;6.68;6.82;7.30;0.00;7.70;6.15;0.00;7.06;0.00;5.72;0.00;0.00;5.11;0.00;0.00;4.73;0.00;0.00;0.00;4.57;6.62;6.49
500200;4.048752457699489;6.12;0.00;0.00;6.68;0.00;0.00;0.00;6.47;0.00;6.93;5.08;6.96;0.00;0.00;6.51;0.00;0.00;5.80;0.00;5.95;0.00;0.00;0.00;3.88;5.48;5.85;5.26;0.00;0.00
316950;3.821644517542217;5.76;4.96;0.00;6.67;4.14;1.13;0.00;5.76;5.50;6.60;0.00;6.67;5.84;0.00;6.06;0.00;5.36;3.56;0.00;5.18;0.00;0.00;4.11;0.00;5.06;6.04;5.26;5.14;0.00
350200;3.669502834104343;5.95;0.00;0.00;6.55;0.00;0.00;0.00;6.11;0.00;6.70;0.00;6.85;3.92;0.00;6.44;0.00;6.27;0.00;0.00;5.33;0.00;0.00;5.52;0.00;0.00;0.00;6.05;5.33;0.00
