#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);LOF_2013_REL_NOR;LOF_2013_SUA_NOR
313440;Iturama - MG;36837.0;91759277.89;5051414.93;810268.18;0.00;10100949.60;0.00;479148.00;0.00;3707441.58;1595634.87;24083864.86;1763840.84;24915147.79;2202990.14;0.00;10885787.33;0.00;0.00;298078.87;0.00;770300.23;35585.01;179662.62;0.00;0.00;0.00;1919985.75;656818.23;2302359.06;0.00;1.54;1.87
412760;Tijucas do Sul - PR;15575.0;28929304.06;0.00;0.00;0.00;3162182.52;0.00;0.00;0.00;1910905.65;0.00;9758377.37;0.00;8673135.62;363763.96;0.00;3230532.62;0.00;0.00;0.00;0.00;637084.23;0.00;0.00;262151.88;0.00;0.00;0.00;291180.42;639989.79;0.00;1.23;1.15
250730;Jacaraú - PB;14248.0;24214976.70;829911.33;0.00;0.00;3966113.66;0.00;0.00;0.00;690403.81;107317.31;4750304.30;0.00;10826812.68;460946.14;0.00;1786426.68;0.00;0.00;133985.84;0.00;346991.82;0.00;0.00;0.00;66480.66;0.00;184279.21;65003.26;0.00;0.00;1.18;1.10
260440;Chã de Alegria - PE;13002.0;21058904.62;0.00;59749.67;0.00;2575926.86;0.00;0.00;0.00;1190124.11;652713.78;5144388.97;0.00;8576338.09;608205.53;0.00;1404261.89;970.00;7790.80;0.00;0.00;513456.83;0.00;0.00;0.00;0.00;117437.03;2170.00;30495.47;174875.59;0.00;1.19;1.09
410890;Guairaçá - PR;6468.0;14613005.34;0.00;0.00;0.00;2159734.35;0.00;0.00;0.00;774647.49;1250874.05;4322917.41;152744.61;2607906.96;25790.07;0.00;1196867.74;0.00;0.00;190987.55;0.00;408606.45;0.00;0.00;0.00;0.00;0.00;711586.91;268298.48;542043.27;798410.97;1.25;1.16
421335;Ponte Alta do Norte - SC;3381.0;11108560.89;461211.07;0.00;0.00;1831736.92;0.00;20414.23;0.00;274268.47;63172.27;2830274.82;0.00;3142123.16;11319.28;0.00;1439423.77;305907.65;23333.59;92796.10;0.00;379185.15;0.00;0.00;0.00;0.00;110099.22;0.00;22491.28;100803.91;0.00;1.51;1.14
430003;Aceguá - RS;4638.0;17957039.89;901327.05;243535.46;0.00;3147932.08;0.00;0.00;0.00;242676.98;0.00;4012801.97;0.00;5468529.75;150390.64;0.00;261073.56;0.00;231990.06;52413.05;0.00;992212.01;0.00;0.00;4087.49;0.00;74815.98;1828253.81;150000.00;195000.00;0.00;1.50;1.09
350870;Caconde - SP;18926.0;43774661.75;825684.34;0.00;0.00;3868843.92;0.00;0.00;0.00;2073600.68;0.00;8054612.74;0.00;12154037.71;347570.68;0.00;10056874.02;0.00;1070853.19;0.00;0.00;2448674.57;0.00;7980.00;1856216.89;0.00;0.00;114321.89;519116.24;376274.88;0.00;1.46;1.12
431770;Santo Antônio das Missões - RS;11312.0;23394767.33;855323.16;0.00;0.00;5690860.32;0.00;0.00;0.00;658897.16;3110093.03;3381334.23;0.00;8137430.11;15466.81;0.00;502406.90;807.50;3039.40;0.00;0.00;552964.86;0.00;0.00;0.00;0.00;0.00;370451.70;13518.32;102173.83;3656295.47;1.35;1.01
290330;Barro Preto - BA;6767.0;14507767.90;559927.19;27000.00;0.00;3604456.22;0.00;0.00;0.00;430270.39;0.00;3225548.78;0.00;5896628.68;7400.00;150.00;20092.00;0.00;133485.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1150.00;5701.40;595958.13;0.00;1.26;1.25
260090;Amaraji - PE;22555.0;38007417.34;1149164.05;31990.98;0.00;2426230.55;0.00;0.00;0.00;838456.16;5605573.06;7616304.85;0.00;11900670.16;121853.81;0.00;4135049.99;0.00;866373.25;75898.54;0.00;411018.45;0.00;0.00;0.00;0.00;0.00;103021.26;1179050.60;1546761.63;0.00;1.26;1.07
313100;Inhaúma - MG;6068.0;14173698.52;632120.66;0.00;0.00;2739692.82;0.00;0.00;0.00;407497.73;349394.43;4064222.28;0.00;2971503.16;281284.59;0.00;1430417.47;0.00;513462.20;173.60;0.00;129493.37;0.00;0.00;0.00;0.00;0.00;263631.03;80692.21;310112.97;0.00;1.17;0.98
270600;Olivença - AL;11594.0;21788185.00;705462.36;0.00;0.00;2407678.85;0.00;0.00;0.00;698474.97;270154.17;3942761.07;0.00;9698409.74;0.00;0.00;2945191.43;0.00;0.00;0.00;0.00;213098.60;0.00;0.00;0.00;0.00;0.00;193379.60;514163.10;199411.11;0.00;1.16;1.03
314060;Materlândia - MG;4673.0;10699283.63;425786.54;0.00;0.00;1930256.76;0.00;0.00;0.00;584919.29;373070.70;2523640.48;0.00;3177860.76;305477.07;0.00;193541.16;0.00;3800.00;7200.00;0.00;199192.57;0.00;0.00;0.00;66537.65;31533.41;587860.45;19756.08;268850.71;0.00;1.37;1.00
421330;Ponte Alta - SC;4885.0;12449272.52;659946.81;0.00;0.00;1404236.06;0.00;19492.94;0.00;274695.99;0.00;2791373.94;0.00;3346827.51;35084.34;0.00;1456938.46;0.00;0.00;14071.96;0.00;748901.94;0.00;0.00;0.00;0.00;0.00;1372101.62;22268.03;303332.92;0.00;1.20;1.02
292600;Remanso - BA;41824.0;67236502.29;1492166.98;320466.47;58986.00;6977822.87;0.00;162605.97;0.00;2295224.15;354160.14;12416626.08;0.00;29137868.85;1532035.01;0.00;7890194.11;0.00;0.00;0.00;0.00;1171998.99;0.00;0.00;0.00;0.00;257454.87;2742659.30;50307.97;375924.53;0.00;1.08;1.22
311300;Caraí - MG;23340.0;30467826.37;1105502.99;23375.48;0.00;2466086.83;0.00;50560.27;0.00;1134739.30;770983.10;7943572.58;420226.30;12354563.45;345508.57;0.00;2733254.04;0.00;0.00;29650.00;0.00;100861.33;0.00;0.00;0.00;2270.34;0.00;225189.21;579666.51;181816.07;0.00;1.17;1.06
270440;Major Isidoro - AL;19874.0;35741296.43;1084881.02;0.00;0.00;3821442.90;0.00;0.00;0.00;1208158.10;3408246.92;8518730.87;0.00;12831075.17;991798.38;0.00;2856358.62;2500.00;187281.42;5369.20;0.00;568739.74;0.00;0.00;135986.67;0.00;0.00;0.00;72575.45;48151.97;0.00;1.06;1.08
150520;Oeiras do Pará - PA;30088.0;50552781.31;0.00;0.00;0.00;3540646.79;0.00;0.00;0.00;1043510.90;0.00;7133762.04;0.00;35366583.52;407106.86;0.00;1728420.15;0.00;96196.63;0.00;0.00;1061902.88;0.00;0.00;0.00;0.00;0.00;4895.25;258.00;169498.29;0.00;1.22;1.09
316110;São Francisco - MG;56003.0;69288512.49;2212074.07;226286.41;0.00;7245019.00;0.00;47205.94;0.00;3605935.82;1660128.97;20380442.85;0.00;25049712.22;125735.40;19617.00;933551.52;0.00;282652.12;1222706.95;0.00;348658.46;0.00;0.00;0.00;26400.00;839274.83;2268137.25;404971.92;2390001.76;0.00;1.12;1.18
510735;São José do Xingu - MT;5333.0;15134988.98;747234.12;0.00;0.00;2573257.54;0.00;35070.90;0.00;1230110.58;0.00;4127762.41;151085.97;3718343.76;88803.98;103660.83;400912.46;0.00;381255.88;0.00;0.00;334870.08;0.00;0.00;0.00;0.00;15245.27;941024.00;89181.66;197169.54;0.00;1.44;1.15
311205;Cantagalo - MG;4406.0;9777362.74;453970.93;0.00;0.00;3130399.86;0.00;5850.00;0.00;472350.65;232723.55;2028599.13;85335.85;2593709.98;233554.58;0.00;124389.83;0.00;0.00;64285.00;0.00;44423.13;0.00;0.00;0.00;4245.94;0.00;156089.98;11339.41;136094.92;740891.12;1.36;1.13
330100;Campos dos Goytacazes - RJ;477208.0;2297568901.99;27490438.57;9761403.64;0.00;618626165.00;0.00;1003449.06;0.00;58335558.02;130837.82;629399492.56;0.00;337540300.86;28574175.40;6392979.61;298331254.73;97569116.39;21498896.53;78151326.23;0.00;4708555.61;0.00;6435233.26;1392896.28;0.00;30409.36;52172654.62;6226585.14;13797173.30;0.00;1.99;1.21
430558;Colinas - RS;2497.0;11543177.04;269433.56;46873.16;0.00;1740795.81;0.00;2880.75;0.00;180699.43;843850.57;1806557.99;0.00;2113985.24;116163.06;0.00;256987.82;0.00;22600.00;113436.70;0.00;2327977.51;0.00;40949.60;461031.96;1680.00;0.00;1111046.30;86227.58;0.00;0.00;2.05;1.14
170740;Esperantina - TO;10203.0;16015050.31;391593.70;0.00;0.00;1579883.62;0.00;2832.34;0.00;572239.05;142999.52;3227936.44;0.00;8243536.50;4923.58;0.00;1368259.30;988.73;0.00;76267.63;0.00;181657.49;0.00;0.00;0.00;6401.97;0.00;147910.00;67620.44;0.00;0.00;0.99;1.08
316105;São Félix de Minas - MG;3467.0;11111913.08;0.00;0.00;0.00;2056620.26;0.00;19821.51;0.00;473412.97;294089.75;2560920.10;0.00;3376483.92;84480.02;0.00;969729.82;0.00;41530.19;1480.00;0.00;349395.46;0.00;0.00;0.00;52026.60;101764.70;427176.62;58176.00;244805.16;0.00;1.42;1.10
420260;Bom Retiro - SC;9397.0;17491052.47;762164.62;0.00;0.00;2401119.34;0.00;126133.65;0.00;795322.50;0.00;4319275.34;0.00;5624733.08;67406.37;0.00;336376.59;13139.14;22483.30;0.00;0.00;569481.21;0.00;44000.00;0.00;0.00;0.00;2002898.53;406518.80;0.00;0.00;1.29;1.11
314250;Monjolos - MG;2379.0;8090782.65;511006.91;0.00;0.00;1317114.41;0.00;0.00;0.00;287475.40;562734.75;2363509.03;0.00;1750109.18;120129.30;0.00;508200.97;0.00;36712.91;0.00;0.00;72130.75;0.00;0.00;0.00;0.00;0.00;462683.75;14584.04;84391.25;0.00;1.19;0.99
350780;Brodowski - SP;22797.0;50753324.76;1646340.97;232665.04;0.00;6475890.29;0.00;0.00;0.00;1700173.63;703089.23;13772673.09;0.00;16411510.77;126181.40;0.00;2466555.59;0.00;3229851.33;5077.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29601.96;0.00;3953713.63;0.00;1.26;1.26
170130;Aragominas - TO;5958.0;9438287.23;406560.36;3850.97;0.00;2160080.31;0.00;668.11;0.00;316158.67;0.00;2235937.57;0.00;3568979.56;0.00;0.00;187063.04;0.00;0.00;0.00;0.00;153438.31;0.00;0.00;0.00;0.00;0.00;271957.38;108470.66;25122.29;0.00;1.01;1.06
292140;Mirangaba - BA;17714.0;34257659.47;987355.68;0.00;0.00;6478996.75;0.00;0.00;0.00;1988313.39;0.00;4547673.23;0.00;16245372.68;444940.00;0.00;2659618.64;0.00;0.00;90593.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;408580.12;84966.21;321248.94;0.00;1.08;1.15
241000;Pilões - RN;3683.0;9189822.90;516557.69;0.00;0.00;1865169.14;0.00;0.00;0.00;674062.03;0.00;2553615.50;0.00;2150754.96;33073.04;24890.00;1141587.51;0.00;0.00;4754.00;0.00;125955.03;0.00;0.00;11900.00;0.00;0.00;48702.55;38801.45;0.00;0.00;1.25;1.21
315300;Pratinha - MG;3455.0;10510383.77;147003.11;0.00;0.00;2769910.01;0.00;0.00;0.00;220678.20;845894.10;2385195.17;0.00;2996142.25;47607.60;0.00;323659.45;0.00;65769.13;0.00;0.00;46868.66;0.00;0.00;0.00;0.00;0.00;426415.57;31366.61;203873.91;816477.00;1.23;1.02
411560;Matelândia - PR;17026.0;37392535.03;0.00;0.00;0.00;4216521.48;0.00;0.00;0.00;2116806.99;2972735.39;7164304.59;0.00;9932054.54;2861.71;0.00;2383410.05;437247.60;23101.81;1287110.60;0.00;1812865.60;0.00;266757.56;2683.47;0.00;0.00;2611220.39;856417.51;1306435.74;2004137.37;1.31;1.08
250855;Logradouro - PB;4157.0;10120452.23;468939.79;0.00;0.00;1312687.49;0.00;0.00;0.00;1041761.43;0.00;2452294.31;0.00;3146214.00;154369.19;0.00;1131492.32;7000.00;0.00;0.00;0.00;235928.95;0.00;0.00;58318.36;0.00;0.00;13322.66;29766.00;68357.73;0.00;1.25;1.06
430360;Cambará do Sul - RS;6712.0;19878812.26;477727.72;0.00;0.00;7109074.35;0.00;3200.00;0.00;564891.23;0.00;6103535.97;0.00;4423676.47;0.00;0.00;82019.82;0.00;91259.85;330431.28;0.00;305068.10;0.00;0.00;0.00;0.00;149413.44;140969.44;97544.59;0.00;282797.24;1.47;1.21
314020;Maripá de Minas - MG;2917.0;10186529.79;488804.94;0.00;0.00;1142673.15;0.00;22870.30;0.00;356528.56;24566.07;2237273.39;0.00;2846046.51;442175.50;0.00;932693.19;17136.06;99769.55;0.00;0.00;608028.35;0.00;2875.38;0.00;9631.42;0.00;399761.65;244365.28;311330.49;0.00;1.30;1.06
320230;Guaçuí - ES;30144.0;62474056.66;1564242.36;0.00;0.00;6653120.34;0.00;0.00;0.00;2845607.70;4491477.54;11962731.48;0.00;19673705.34;420932.29;0.00;5337012.29;0.00;2070287.82;513294.39;0.00;1417682.80;0.00;0.00;1390197.78;0.00;0.00;0.00;133377.66;4000386.87;0.00;1.37;1.13
312130;Descoberto - MG;4968.0;10704429.78;563499.13;2440.80;0.00;2189721.96;0.00;48877.08;0.00;439276.24;1019316.81;2033908.39;0.00;2209615.65;283054.03;0.00;115789.47;231724.90;264126.31;267522.06;0.00;0.00;0.00;0.00;0.00;8159.48;123016.51;495378.31;30487.41;378515.24;0.00;1.47;1.20
250115;Areia de Baraúnas - PB;1908.0;8653884.67;415279.55;0.00;0.00;1564913.09;0.00;0.00;0.00;444280.29;604021.59;1976908.68;0.00;2404281.62;31170.00;0.00;193964.13;0.00;0.00;253312.88;0.00;405634.02;0.00;0.00;0.00;0.00;0.00;0.00;283929.01;76189.81;0.00;1.64;1.11
220273;Coivaras - PI;3901.0;9639944.62;359867.69;0.00;0.00;2797166.36;0.00;0.00;0.00;288686.76;0.00;1689695.14;0.00;3820833.21;81442.25;0.00;244178.55;55151.40;60787.90;5278.68;0.00;16128.00;0.00;0.00;0.00;11200.00;0.00;77124.07;5418.08;126986.53;0.00;1.17;1.06
350060;Águas de São Pedro - SP;3004.0;17356529.46;846747.28;168837.74;0.00;3103524.48;0.00;539122.36;0.00;751156.72;198707.44;3514994.52;0.00;4893061.96;0.00;0.00;2181600.86;0.00;0.00;63916.37;0.00;0.00;0.00;0.00;670610.22;0.00;0.00;8.46;0.00;424241.05;0.00;2.21;1.37
313507;Jampruca - MG;5303.0;12394839.39;555446.77;194840.00;0.00;1603615.16;0.00;52801.64;0.00;580092.91;857253.31;2771337.46;0.00;3468090.63;200827.07;0.00;724123.57;78740.38;353413.49;24181.13;0.00;30198.63;0.00;0.00;0.00;29122.93;106443.82;600203.82;70765.95;93340.72;0.00;1.35;1.02
312440;Espírito Santo do Dourado - MG;4625.0;9809523.46;238022.16;64687.36;0.00;957729.45;0.00;21166.02;0.00;239063.07;57726.20;2656504.06;0.00;2398898.59;191488.13;0.00;573901.64;0.00;466128.35;0.00;0.00;77986.72;0.00;0.00;0.00;72383.71;0.00;1224424.43;75384.08;494029.49;0.00;1.53;1.04
270550;Murici - AL;28158.0;51224443.82;1554571.01;0.00;0.00;4850825.94;0.00;0.00;0.00;2591479.45;3041314.69;11836106.96;0.00;18687740.98;902117.50;0.00;3775816.28;0.00;69764.35;0.00;0.00;2624854.46;0.00;163315.81;0.00;0.00;0.00;63798.00;497145.41;565592.98;0.00;1.07;1.18
311500;Cascalho Rico - MG;2999.0;12283145.46;611131.59;0.00;30292.15;3724766.20;0.00;30672.65;0.00;303332.09;1198683.68;2067825.09;0.00;2569797.12;39399.93;0.00;329068.62;28215.62;8942.13;65805.76;0.00;54518.46;0.00;0.00;0.00;0.00;0.00;1132027.06;88667.31;0.00;0.00;1.54;1.14
110175;Vale do Anari - RO;10518.0;15552529.20;669998.68;0.00;0.00;2964777.96;0.00;0.00;0.00;370249.14;354487.12;3715622.71;0.00;6759635.30;0.00;0.00;116836.10;0.00;0.00;6437.12;0.00;2967.11;0.00;0.00;0.00;0.00;0.00;591517.96;0.00;0.00;0.00;1.03;1.13
410445;Cantagalo - PR;13396.0;20051118.00;0.00;0.00;59735.62;2368592.37;0.00;3592.00;0.00;1413647.50;209980.42;4467047.40;6790669.39;42635.63;0.00;0.00;525600.22;0.00;0.00;77786.86;0.00;495850.59;0.00;8286.00;0.00;0.00;0.00;2458247.63;257386.39;872059.98;1034717.02;5.12;1.48
330560;Silva Jardim - RJ;21366.0;96577962.45;2947484.40;0.00;0.00;20948670.84;0.00;0.00;0.00;1423291.84;4733205.52;26957214.30;0.00;25109708.43;3991.45;0.00;6137249.38;2569.27;0.00;69771.20;7800.00;958755.68;0.00;0.00;1467595.75;0.00;1200607.39;2460846.81;140028.15;2009172.04;2996594.64;1.61;1.26
314740;Paraopeba - MG;23762.0;32892856.99;1192288.87;0.00;0.00;2843939.14;0.00;72176.58;0.00;1594864.13;3339076.04;6282567.22;312472.38;10195448.50;279651.93;0.00;2499114.23;0.00;212845.06;98395.85;0.00;338119.66;0.00;0.00;50915.37;9973.65;0.00;1049726.48;175994.56;2345287.34;2477487.04;1.10;1.10
170710;Divinópolis do Tocantins - TO;6681.0;11455475.38;494973.46;36220.69;0.00;1366006.43;0.00;9880.07;0.00;571953.79;364013.13;2960235.75;0.00;3914115.06;878.81;0.00;1039130.96;0.00;0.00;0.00;0.00;68511.04;0.00;0.00;0.00;4094.01;0.00;580306.30;45155.88;0.00;0.00;1.11;1.11
220735;Pajeú do Piauí - PI;3460.0;7782884.52;385967.49;0.00;0.00;1997317.01;0.00;0.00;0.00;290260.03;0.00;1908961.53;0.00;2052312.22;66786.00;0.00;504299.62;0.00;0.00;30478.53;0.00;48069.20;0.00;0.00;0.00;22559.57;129189.36;23477.47;133512.51;189693.98;0.00;1.20;1.04
317115;Vermelho Novo - MG;4859.0;11472154.71;484822.50;0.00;0.00;2740766.95;0.00;0.00;0.00;451615.07;0.00;3370031.82;0.00;2841489.23;274294.36;0.00;196535.69;0.00;272869.59;0.00;0.00;628872.33;0.00;0.00;0.00;0.00;0.00;0.00;86612.63;124244.54;0.00;1.39;1.01
311615;Chapada Gaúcha - MG;11972.0;22522015.78;985161.66;20061.00;0.00;2807808.35;0.00;163125.10;0.00;923756.78;921161.64;5758346.83;0.00;6469257.01;326745.08;0.00;2266466.91;0.00;793.13;166161.76;0.00;343557.43;0.00;1737.90;0.00;0.00;10273.07;719768.66;637833.47;0.00;0.00;1.19;1.07
314980;Perdizes - MG;15323.0;40850824.53;1752969.28;0.00;0.00;6157426.17;0.00;0.00;0.00;2508645.74;1848301.23;9223377.95;8885.76;9166583.56;563504.92;0.00;1823891.83;190657.29;1294632.14;316718.74;0.00;2428988.52;0.00;57725.99;0.00;0.00;0.00;1985223.65;331038.79;1192252.97;1286954.00;1.22;1.08
130240;Lábrea - AM;41600.0;60239272.61;2111864.60;0.00;0.00;9393298.55;0.00;0.00;0.00;2376029.06;879843.30;13770510.83;0.00;25177189.54;646327.50;0.00;1459268.68;0.00;0.00;0.00;0.00;1994143.41;0.00;0.00;0.00;0.00;2000.00;287399.94;1161103.18;980294.02;0.00;1.02;1.12
317103;Verdelândia - MG;8875.0;14700323.13;665781.28;0.00;0.00;3169325.18;0.00;0.00;0.00;1244176.42;0.00;3498344.95;0.00;4743515.64;156925.00;0.00;187640.87;0.00;94645.13;324564.82;0.00;146025.42;0.00;0.00;0.00;0.00;0.00;136955.22;206886.24;125536.96;0.00;1.28;0.98
411170;Jaboti - PR;5135.0;10070819.67;0.00;0.00;0.00;1967589.34;0.00;0.00;0.00;452199.11;0.00;3530763.54;0.00;1870635.76;700.00;0.00;1522451.65;0.00;0.00;0.00;0.00;362603.14;0.00;0.00;0.00;0.00;0.00;96161.01;19883.90;247832.22;662350.21;1.31;1.08
320313;João Neiva - ES;16869.0;34911943.32;990335.03;0.00;0.00;4349960.65;0.00;0.00;0.00;1087920.94;2719083.01;8252514.69;0.00;10203740.37;326240.15;0.00;4142540.54;100150.00;1368683.15;0.00;0.00;496686.53;0.00;0.00;0.00;0.00;0.00;0.00;311992.24;562096.02;1693372.63;1.07;1.10
292160;Morpará - BA;8987.0;13968407.39;628798.25;0.00;0.00;4831356.91;0.00;0.00;0.00;134176.00;0.00;3074144.92;0.00;5090495.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;209436.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.13;1.19
316430;São Roque de Minas - MG;6973.0;15224559.76;643559.60;150191.28;0.00;2127616.29;0.00;23080.84;0.00;750606.80;993481.65;4362482.73;0.00;3437623.15;49180.14;0.00;806455.25;7500.00;24186.91;73197.40;0.00;135959.34;0.00;0.00;3529.50;0.00;0.00;1091177.74;170642.84;374088.30;0.00;1.26;1.02
211174;Senador Alexandre Costa - MA;10657.0;18096893.49;547460.14;0.00;13157.92;4227823.56;0.00;0.00;0.00;294028.77;0.00;3558671.82;0.00;8140078.51;419243.63;0.00;488989.57;0.00;39922.27;0.00;0.00;174934.75;0.00;0.00;0.00;0.00;10997.19;57529.97;11331.34;112724.05;0.00;1.04;1.22
330240;Macaé - RJ;224442.0;1648863000.62;46493490.68;0.00;0.00;465083477.81;0.00;361043.62;0.00;24175552.36;13993576.98;388953198.72;61703573.41;354565230.19;10093669.27;58102.61;100989471.21;526322.73;19340560.55;48455485.39;464227.95;6668449.44;0.00;0.00;0.00;10661851.89;0.00;71565575.77;12112576.71;12597563.33;115572489.04;2.77;1.15
352350;Itatinga - SP;19297.0;45150683.54;0.00;0.00;0.00;7739841.70;0.00;124567.86;0.00;2297371.05;0.00;10782488.85;0.00;19627970.36;70410.16;0.00;1345796.97;0.00;0.00;499315.39;0.00;161350.59;0.00;0.00;563968.25;0.00;0.00;962650.26;488618.75;486333.35;0.00;1.50;1.13
355645;Vargem Grande Paulista - SP;47013.0;103411043.65;4040842.54;0.00;2082262.84;8250795.61;0.00;3326728.29;0.00;5225096.78;0.00;28356703.21;475301.76;32370964.46;3768834.18;0.00;10038211.08;0.00;0.00;228246.15;0.00;61925.79;0.00;0.00;335349.22;0.00;0.00;0.00;1245219.74;3604562.00;0.00;1.45;1.13
210940;Primeira Cruz - MA;14588.0;30449520.69;0.00;129728.00;0.00;1958459.88;0.00;0.00;0.00;442143.15;0.00;6110504.26;107772.17;16054779.95;299288.70;0.00;2817787.17;0.00;500219.30;0.00;0.00;42900.00;0.00;0.00;0.00;54157.00;48167.43;1484121.95;0.00;399491.73;0.00;1.34;1.24
290610;Canápolis - BA;10130.0;18932920.29;582927.50;357015.37;0.00;1768812.82;0.00;188330.54;0.00;180486.80;173211.31;5423199.13;0.00;7685591.63;362114.00;0.00;1360543.83;0.00;34114.75;0.00;0.00;97361.90;0.00;0.00;0.00;0.00;24623.05;482898.05;211689.61;0.00;0.00;1.23;1.04
250080;Araçagi - PB;17252.0;25671648.41;829490.19;0.00;0.00;4695596.88;0.00;0.00;0.00;747598.74;0.00;5995844.34;0.00;10794905.69;201083.39;0.00;0.00;0.00;0.00;62209.17;0.00;189825.12;0.00;0.00;0.00;54605.94;0.00;91188.00;65143.92;1944157.03;0.00;1.23;1.29
290740;Catolândia - BA;3420.0;9898795.36;544216.09;0.00;0.00;4418196.39;0.00;0.00;0.00;0.00;0.00;1725707.85;0.00;2911393.31;12685.00;0.00;107613.90;148006.42;23633.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7343.40;0.00;0.00;1.72;2.34
312190;Divinésia - MG;3417.0;9651333.92;507391.69;0.00;0.00;1211381.74;0.00;0.00;0.00;310036.50;377889.90;1948806.29;0.00;2567106.19;39759.85;0.00;1081991.56;0.00;162870.15;17572.42;0.00;753127.33;0.00;138000.00;0.00;0.00;0.00;401790.98;39108.80;94500.52;0.00;1.42;1.08
316160;São Geraldo da Piedade - MG;4372.0;11549307.49;448338.34;0.00;0.00;2045676.33;0.00;19821.51;0.00;473412.97;294089.75;2560920.10;0.00;3376483.92;84480.02;0.00;969729.82;0.00;41530.19;1480.00;0.00;349395.46;0.00;0.00;0.00;52026.60;101764.70;427176.62;58176.00;244805.16;0.00;1.26;1.00
261170;Riacho das Almas - PE;19947.0;38894821.24;1207602.29;0.00;0.00;5786969.05;0.00;11549.29;0.00;1308357.18;3093500.00;7954571.21;0.00;14652581.85;1305398.51;0.00;1274273.15;0.00;409052.65;88019.28;178771.13;916969.63;0.00;0.00;111424.24;0.00;0.00;5730.00;92522.36;497529.42;0.00;1.92;1.04
240790;Monte das Gameleiras - RN;2261.0;9985065.40;488852.15;0.00;0.00;1606174.09;0.00;0.00;0.00;608389.73;64604.00;2529958.93;0.00;3427292.98;127406.87;0.00;809258.97;0.00;0.00;5250.00;0.00;203823.13;0.00;0.00;0.00;0.00;0.00;30715.86;3357.24;79981.45;0.00;1.28;1.01
313810;Lassance - MG;6663.0;18123171.10;596998.92;319794.15;0.00;3460132.97;0.00;0.00;0.00;1005431.62;248594.45;4385899.35;0.00;4591709.17;60855.03;0.00;1325466.09;0.00;794996.84;17884.20;0.00;92907.17;0.00;0.00;43452.80;0.00;0.00;768794.84;131873.63;278379.87;0.00;1.29;1.08
292280;Nova Itarana - BA;8058.0;14687673.92;566206.73;0.00;0.00;3459833.52;0.00;39745.07;0.00;344121.82;0.00;2932998.51;0.00;5083215.98;354873.07;0.00;1091811.62;0.00;0.00;0.00;0.00;5556.92;0.00;0.00;0.00;0.00;0.00;210.50;460148.88;348951.30;0.00;1.29;1.04
292000;Maiquinique - BA;9864.0;15546256.27;585423.28;0.00;0.00;2809575.62;0.00;0.00;0.00;0.00;0.00;3155389.64;0.00;7200844.73;0.00;0.00;983127.10;0.00;0.00;0.00;0.00;137205.07;0.00;0.00;0.00;0.00;0.00;323534.99;351155.84;0.00;0.00;1.14;2.31
261240;Sanharó - PE;24049.0;35432397.13;1177143.96;25005.57;0.00;6436656.83;0.00;7004.83;0.00;1661523.90;738540.44;7645044.64;0.00;13848291.82;793135.12;0.00;1669184.42;109353.60;0.00;25139.71;0.00;1047581.99;0.00;0.00;0.00;0.00;224881.06;23909.24;0.00;0.00;0.00;1.05;1.23
355250;Suzano - SP;279520.0;475635914.74;19633416.17;0.00;0.00;92101684.99;0.00;847587.60;0.00;12680064.85;2682628.67;116642469.69;46013.73;134205807.31;2675585.87;1688507.01;48092940.34;2176454.27;8882881.53;29899.65;0.00;329099.97;0.00;0.00;566010.70;3325484.98;0.00;12019603.40;3467258.26;13542515.75;21650957.13;1.32;1.12
231230;São Benedito - CE;45653.0;64878397.02;1923046.94;0.00;0.00;7968218.42;0.00;0.00;0.00;1816710.76;0.00;14768047.55;0.00;30633961.28;1097001.98;0.00;3522129.33;0.00;14670.72;56484.81;0.00;980794.00;0.00;0.00;469898.13;0.00;101804.95;579865.83;423436.72;522325.60;0.00;0.96;1.07
520420;Cachoeira de Goiás - GO;1436.0;9033850.11;510485.07;1114.15;0.00;2066952.87;0.00;819.00;0.00;505519.80;280717.52;2028429.00;0.00;1332282.35;0.00;0.00;1266472.65;0.00;0.00;44203.40;0.00;221886.78;0.00;0.00;0.00;0.00;0.00;605292.80;100596.41;69078.31;0.00;1.50;1.05
431053;Itaara - RS;5268.0;11558999.97;459207.51;0.00;0.00;3976727.70;0.00;0.00;0.00;201731.84;0.00;1973979.48;0.00;4133734.65;85761.45;0.00;139544.25;0.00;0.00;0.00;0.00;380985.01;0.00;0.00;0.00;0.00;0.00;0.00;207328.08;0.00;0.00;1.28;1.03
