#Codigo;População 2019;Legislativa(2019);Judiciária(2019);Essencial à Justiça(2019);Administração(2019);Defesa Nacional(2019);Segurança Pública(2019);Relações Exteriores(2019);Assistência Social(2019);Previdência Social(2019);Saúde(2019);Trabalho(2019);Educação(2019);Cultura(2019);Direitos da Cidadania(2019);Urbanismo(2019);Habitação(2019);Saneamento(2019);Gestão Ambiental(2019);Ciência e Tecnologia(2019);Agricultura(2019);Organização Agrária(2019);Indústria(2019);Comércio e Serviços(2019);Comunicações(2019);Energia(2019);Transporte(2019);Desporto e Lazer(2019);Encargos Especiais(2019);Despesas (Intraorçamentárias)(2019);Legislativa(2020);Judiciária(2020);Essencial à Justiça(2020);Administração(2020);Defesa Nacional(2020);Segurança Pública(2020);Relações Exteriores(2020);Assistência Social(2020);Previdência Social(2020);Saúde(2020);Trabalho(2020);Educação(2020);Cultura(2020);Direitos da Cidadania(2020);Urbanismo(2020);Habitação(2020);Saneamento(2020);Gestão Ambiental(2020);Ciência e Tecnologia(2020);Agricultura(2020);Organização Agrária(2020);Indústria(2020);Comércio e Serviços(2020);Comunicações(2020);Energia(2020);Transporte(2020);Desporto e Lazer(2020);Encargos Especiais(2020);Despesas (Intraorçamentárias)(2020)
521190;1.7040849822182826;0.81;1.28;-0.30;1.21;-0.25;1.80;-0.04;1.09;1.37;1.22;-0.48;1.10;0.68;-0.32;1.20;1.74;-1.21;1.36;5.04;1.02;-0.09;2.51;1.74;-0.51;-0.65;0.90;0.90;0.99;-0.47;0.81;1.28;-0.30;1.21;-0.25;1.80;-0.04;1.09;1.37;1.22;-0.48;1.10;0.68;-0.32;1.20;1.74;-1.21;1.36;5.04;1.02;-0.09;2.51;1.74;-0.51;-0.65;0.90;0.90;0.99;-0.47
421568;-1.3170106640870414;0.27;-0.53;-0.30;-0.45;-0.25;0.87;-0.04;-0.25;-1.02;-0.50;-0.48;-0.60;-0.05;-0.32;-0.34;-0.66;0.68;-1.18;-0.20;0.73;-0.09;2.40;-0.76;-0.51;-0.65;0.58;-0.10;-1.77;-0.47;0.27;-0.53;-0.30;-0.45;-0.25;0.87;-0.04;-0.25;-1.02;-0.50;-0.48;-0.60;-0.05;-0.32;-0.34;-0.66;0.68;-1.18;-0.20;0.73;-0.09;2.40;-0.76;-0.51;-0.65;0.58;-0.10;-1.77;-0.47
430355;-1.3405195713287832;0.12;-0.53;-0.30;-0.26;-0.25;1.26;-0.04;-0.38;0.77;-0.30;-0.48;-0.74;0.29;-0.32;-0.01;1.22;0.88;0.61;-0.20;0.68;-0.09;1.33;-0.76;-0.51;-0.65;0.60;0.15;0.28;-0.47;0.12;-0.53;-0.30;-0.26;-0.25;1.26;-0.04;-0.38;0.77;-0.30;-0.48;-0.74;0.29;-0.32;-0.01;1.22;0.88;0.61;-0.20;0.68;-0.09;1.33;-0.76;-0.51;-0.65;0.60;0.15;0.28;-0.47
220430;-0.10693753410821626;0.45;-0.53;-0.30;0.09;-0.25;1.19;-0.04;0.37;0.82;0.16;-0.48;0.03;0.65;-0.32;0.29;-0.66;1.06;0.63;-0.20;0.13;-0.09;-0.47;1.09;1.57;1.78;0.55;0.45;-1.77;-0.47;0.45;-0.53;-0.30;0.09;-0.25;1.19;-0.04;0.37;0.82;0.16;-0.48;0.03;0.65;-0.32;0.29;-0.66;1.06;0.63;-0.20;0.13;-0.09;-0.47;1.09;1.57;1.78;0.55;0.45;-1.77;-0.47
431267;-1.7066896827371973;0.20;-0.53;-0.30;-0.49;-0.25;0.79;-0.04;-0.47;0.57;-0.54;1.74;-0.92;0.07;-0.32;-0.72;-0.66;0.79;0.51;4.84;0.60;-0.09;0.89;-0.76;1.81;-0.65;0.91;-0.39;0.36;-0.47;0.20;-0.53;-0.30;-0.49;-0.25;0.79;-0.04;-0.47;0.57;-0.54;1.74;-0.92;0.07;-0.32;-0.72;-0.66;0.79;0.51;4.84;0.60;-0.09;0.89;-0.76;1.81;-0.65;0.91;-0.39;0.36;-0.47
314280;0.4030828209729615;0.45;2.02;2.41;0.09;-0.25;1.07;-0.04;0.35;1.13;0.32;-0.48;0.22;0.61;2.89;0.50;1.09;1.28;0.86;-0.20;0.55;-0.09;2.30;1.33;-0.51;1.61;0.73;0.58;0.59;2.19;0.45;2.02;2.41;0.09;-0.25;1.07;-0.04;0.35;1.13;0.32;-0.48;0.22;0.61;2.89;0.50;1.09;1.28;0.86;-0.20;0.55;-0.09;2.30;1.33;-0.51;1.61;0.73;0.58;0.59;2.19
410045;-1.0579558362343273;-2.39;-0.53;-0.30;-0.41;-0.25;-0.10;-0.04;-0.24;-1.02;-0.31;-0.48;-0.67;0.21;-0.32;0.13;1.67;0.51;-1.18;-0.20;0.27;-0.09;1.87;1.16;-0.51;1.19;0.62;-0.02;0.35;1.84;-2.39;-0.53;-0.30;-0.41;-0.25;-0.10;-0.04;-0.24;-1.02;-0.31;-0.48;-0.67;0.21;-0.32;0.13;1.67;0.51;-1.18;-0.20;0.27;-0.09;1.87;1.16;-0.51;1.19;0.62;-0.02;0.35;1.84
313990;0.10494872915551086;0.36;-0.53;-0.30;-0.63;-0.25;1.14;-0.04;-0.46;0.88;0.11;-0.48;0.07;0.09;-0.32;-0.02;-0.66;0.88;-1.18;-0.20;0.02;-0.09;-0.47;-0.76;2.16;-0.65;0.67;0.44;0.59;-0.47;0.36;-0.53;-0.30;-0.63;-0.25;1.14;-0.04;-0.46;0.88;0.11;-0.48;0.07;0.09;-0.32;-0.02;-0.66;0.88;-1.18;-0.20;0.02;-0.09;-0.47;-0.76;2.16;-0.65;0.67;0.44;0.59;-0.47
221130;0.40087099282636995;0.39;-0.53;-0.30;0.04;-0.25;-0.80;-0.04;0.10;-1.02;0.15;1.99;0.26;0.62;1.86;0.22;-0.66;0.88;0.72;-0.20;0.50;-0.09;-0.47;0.85;-0.51;-0.65;0.14;0.07;0.17;-0.47;0.39;-0.53;-0.30;0.04;-0.25;-0.80;-0.04;0.10;-1.02;0.15;1.99;0.26;0.62;1.86;0.22;-0.66;0.88;0.72;-0.20;0.50;-0.09;-0.47;0.85;-0.51;-0.65;0.14;0.07;0.17;-0.47
431790;0.11823564076757286;0.22;-0.53;-0.30;0.33;-0.25;-0.80;-0.04;-0.73;1.11;0.00;0.95;0.03;0.20;-0.32;-0.61;-0.66;0.95;0.09;-0.20;0.74;-0.09;1.70;1.32;2.78;1.69;0.57;0.58;0.71;2.21;0.22;-0.53;-0.30;0.33;-0.25;-0.80;-0.04;-0.73;1.11;0.00;0.95;0.03;0.20;-0.32;-0.61;-0.66;0.95;0.09;-0.20;0.74;-0.09;1.70;1.32;2.78;1.69;0.57;0.58;0.71;2.21
220997;-0.44849344442100353;0.20;-0.53;-0.30;-0.59;-0.25;0.86;-0.04;-0.25;-1.02;-0.33;-0.48;-0.04;0.30;-0.32;0.01;-0.66;0.85;0.28;-0.20;0.31;-0.09;-0.47;-0.76;-0.51;-0.65;-0.41;-0.40;-0.16;-0.47;0.20;-0.53;-0.30;-0.59;-0.25;0.86;-0.04;-0.25;-1.02;-0.33;-0.48;-0.04;0.30;-0.32;0.01;-0.66;0.85;0.28;-0.20;0.31;-0.09;-0.47;-0.76;-0.51;-0.65;-0.41;-0.40;-0.16;-0.47
432145;0.7089667597572391;0.44;1.32;-0.30;0.68;-0.25;1.14;-0.04;0.36;-1.02;0.47;-0.48;0.56;0.90;-0.32;0.37;1.41;1.08;0.83;-0.20;0.84;-0.09;2.68;1.35;2.10;1.85;0.59;0.57;0.72;-0.47;0.44;1.32;-0.30;0.68;-0.25;1.14;-0.04;0.36;-1.02;0.47;-0.48;0.56;0.90;-0.32;0.37;1.41;1.08;0.83;-0.20;0.84;-0.09;2.68;1.35;2.10;1.85;0.59;0.57;0.72;-0.47
291690;0.025655775192887444;0.35;-0.53;-0.30;0.02;-0.25;1.35;-0.04;-0.89;-1.02;-0.01;-0.48;0.01;0.61;-0.32;0.14;-0.66;-1.21;-1.18;-0.20;-2.87;-0.09;-0.47;1.36;-0.51;-0.65;-0.05;-3.01;0.58;-0.47;0.35;-0.53;-0.30;0.02;-0.25;1.35;-0.04;-0.89;-1.02;-0.01;-0.48;0.01;0.61;-0.32;0.14;-0.66;-1.21;-1.18;-0.20;-2.87;-0.09;-0.47;1.36;-0.51;-0.65;-0.05;-3.01;0.58;-0.47
220675;-0.8657839676516129;0.20;-0.53;-0.30;-0.48;-0.25;-0.80;-0.04;-0.42;0.37;-0.47;-0.48;-0.31;0.27;-0.32;-0.31;-0.66;0.75;0.21;-0.20;-0.04;-0.09;-0.47;-0.76;-0.51;0.98;-0.31;-0.21;0.30;-0.47;0.20;-0.53;-0.30;-0.48;-0.25;-0.80;-0.04;-0.42;0.37;-0.47;-0.48;-0.31;0.27;-0.32;-0.31;-0.66;0.75;0.21;-0.20;-0.04;-0.09;-0.47;-0.76;-0.51;0.98;-0.31;-0.21;0.30;-0.47
220820;0.2865249219286316;0.34;-0.53;3.10;-0.07;-0.25;1.11;-0.04;-0.04;0.80;0.10;1.82;0.22;0.46;2.51;0.01;-0.66;0.76;0.90;-0.20;0.12;-0.09;-0.47;-0.76;1.20;1.60;0.07;-0.07;-1.77;-0.47;0.34;-0.53;3.10;-0.07;-0.25;1.11;-0.04;-0.04;0.80;0.10;1.82;0.22;0.46;2.51;0.01;-0.66;0.76;0.90;-0.20;0.12;-0.09;-0.47;-0.76;1.20;1.60;0.07;-0.07;-1.77;-0.47
431690;2.6229614648568145;0.92;-0.53;-0.30;1.92;-0.25;1.18;-0.04;1.29;1.54;1.40;2.54;1.46;0.68;-0.32;1.16;1.99;-1.21;1.67;6.66;0.44;-0.09;2.44;1.66;-0.51;-0.65;-1.92;1.16;1.13;-0.47;0.92;-0.53;-0.30;1.92;-0.25;1.18;-0.04;1.29;1.54;1.40;2.54;1.46;0.68;-0.32;1.16;1.99;-1.21;1.67;6.66;0.44;-0.09;2.44;1.66;-0.51;-0.65;-1.92;1.16;1.13;-0.47
420257;-1.5323693143327046;0.22;-0.53;-0.30;-0.55;-0.25;0.89;-0.04;-0.55;-1.02;-0.50;-0.48;-0.86;0.15;-0.32;-0.29;1.24;-1.21;0.25;-0.20;0.60;-0.09;-0.47;-0.76;1.10;-0.65;0.63;0.63;0.55;-0.47;0.22;-0.53;-0.30;-0.55;-0.25;0.89;-0.04;-0.55;-1.02;-0.50;-0.48;-0.86;0.15;-0.32;-0.29;1.24;-1.21;0.25;-0.20;0.60;-0.09;-0.47;-0.76;1.10;-0.65;0.63;0.63;0.55;-0.47
354340;3.3654448957576157;1.14;2.69;-0.30;2.23;5.76;2.17;-0.04;2.27;1.71;2.20;-0.48;2.05;1.42;-0.32;1.65;-0.66;1.83;1.50;6.60;-2.87;-0.09;-0.47;1.51;-0.51;-0.65;-1.92;1.37;1.56;2.98;1.14;2.69;-0.30;2.23;5.76;2.17;-0.04;2.27;1.71;2.20;-0.48;2.05;1.42;-0.32;1.65;-0.66;1.83;1.50;6.60;-2.87;-0.09;-0.47;1.51;-0.51;-0.65;-1.92;1.37;1.56;2.98
410910;-1.4825800363295911;-2.39;1.77;-0.30;-0.32;4.33;-0.80;-0.04;-0.55;-1.02;-0.52;-0.48;-0.60;0.16;-0.32;-0.32;1.82;-1.21;-1.18;-0.20;0.64;-0.09;2.36;-0.76;-0.51;-0.65;0.59;0.39;0.49;-0.47;-2.39;1.77;-0.30;-0.32;4.33;-0.80;-0.04;-0.55;-1.02;-0.52;-0.48;-0.60;0.16;-0.32;-0.32;1.82;-1.21;-1.18;-0.20;0.64;-0.09;2.36;-0.76;-0.51;-0.65;0.59;0.39;0.49;-0.47
430990;-0.4728919088407525;0.30;-0.53;-0.30;-0.27;-0.25;-0.80;-0.04;-0.49;0.98;-0.24;-0.48;-0.44;-0.24;-0.32;-0.20;-0.66;0.64;-1.18;-0.20;0.49;-0.09;-0.47;-0.76;-0.51;-0.65;0.71;0.66;0.57;2.06;0.30;-0.53;-0.30;-0.27;-0.25;-0.80;-0.04;-0.49;0.98;-0.24;-0.48;-0.44;-0.24;-0.32;-0.20;-0.66;0.64;-1.18;-0.20;0.49;-0.09;-0.47;-0.76;-0.51;-0.65;0.71;0.66;0.57;2.06
412590;-1.40483822688307;0.24;-0.53;-0.30;-0.41;-0.25;-0.80;-0.04;-0.24;0.61;-0.25;-0.48;-0.73;0.19;-0.32;-0.23;1.43;0.71;0.88;-0.20;0.38;-0.09;2.28;-0.76;-0.51;-0.65;0.55;0.10;0.37;-0.47;0.24;-0.53;-0.30;-0.41;-0.25;-0.80;-0.04;-0.24;0.61;-0.25;-0.48;-0.73;0.19;-0.32;-0.23;1.43;0.71;0.88;-0.20;0.38;-0.09;2.28;-0.76;-0.51;-0.65;0.55;0.10;0.37;-0.47
431470;-0.1557943141848102;-2.39;-0.53;-0.30;0.14;-0.25;0.87;-0.04;-0.03;-1.02;-0.11;-0.48;-0.17;-2.73;-0.32;-4.68;1.42;0.08;0.32;-0.20;0.34;-0.09;1.45;0.54;-0.51;-0.65;0.79;-0.25;-1.77;-0.47;-2.39;-0.53;-0.30;0.14;-0.25;0.87;-0.04;-0.03;-1.02;-0.11;-0.48;-0.17;-2.73;-0.32;-4.68;1.42;0.08;0.32;-0.20;0.34;-0.09;1.45;0.54;-0.51;-0.65;0.79;-0.25;-1.77;-0.47
221010;-1.0687700097788406;0.21;-0.53;-0.30;-0.49;-0.25;-0.80;-0.04;-0.17;-1.02;-0.52;-0.48;-0.44;0.06;-0.32;-0.17;-0.66;0.10;-1.18;-0.20;0.08;-0.09;-0.47;-0.76;-0.51;1.33;-1.92;-0.50;-1.77;-0.47;0.21;-0.53;-0.30;-0.49;-0.25;-0.80;-0.04;-0.17;-1.02;-0.52;-0.48;-0.44;0.06;-0.32;-0.17;-0.66;0.10;-1.18;-0.20;0.08;-0.09;-0.47;-0.76;-0.51;1.33;-1.92;-0.50;-1.77;-0.47
430820;0.6891274910185637;0.45;-0.53;-0.30;0.56;-0.25;1.47;-0.04;-0.06;1.12;0.39;-0.48;0.53;0.79;-0.32;0.13;1.70;0.83;1.36;-0.20;0.90;-0.09;2.32;1.64;2.26;-0.65;1.03;0.76;0.77;-0.47;0.45;-0.53;-0.30;0.56;-0.25;1.47;-0.04;-0.06;1.12;0.39;-0.48;0.53;0.79;-0.32;0.13;1.70;0.83;1.36;-0.20;0.90;-0.09;2.32;1.64;2.26;-0.65;1.03;0.76;0.77;-0.47
352170;0.29502829550668674;0.45;-0.53;-0.30;0.11;-0.25;1.36;-0.04;0.56;-1.02;0.35;-0.48;0.24;0.40;-0.32;0.31;2.03;-1.21;0.81;-0.20;0.50;-0.09;2.17;1.35;-0.51;-0.65;0.75;0.47;0.60;-0.47;0.45;-0.53;-0.30;0.11;-0.25;1.36;-0.04;0.56;-1.02;0.35;-0.48;0.24;0.40;-0.32;0.31;2.03;-1.21;0.81;-0.20;0.50;-0.09;2.17;1.35;-0.51;-0.65;0.75;0.47;0.60;-0.47
421507;-0.8451959451332172;0.24;-0.53;-0.30;-0.61;-0.25;-0.80;-0.04;-0.22;-1.02;-0.37;-0.48;-0.49;-2.73;-0.32;-0.23;-0.66;-1.21;-1.18;-0.20;0.44;-0.09;-0.47;-0.76;-0.51;-0.65;0.72;-0.04;0.58;-0.47;0.24;-0.53;-0.30;-0.61;-0.25;-0.80;-0.04;-0.22;-1.02;-0.37;-0.48;-0.49;-2.73;-0.32;-0.23;-0.66;-1.21;-1.18;-0.20;0.44;-0.09;-0.47;-0.76;-0.51;-0.65;0.72;-0.04;0.58;-0.47
231395;0.2886705815161848;0.41;-0.53;-0.30;-0.19;-0.25;-0.80;-0.04;0.20;-1.02;0.15;-0.48;0.34;0.63;-0.32;0.37;1.38;0.92;-1.18;-0.20;0.37;-0.09;-0.47;1.31;-0.51;-0.65;0.51;0.70;0.59;-0.47;0.41;-0.53;-0.30;-0.19;-0.25;-0.80;-0.04;0.20;-1.02;0.15;-0.48;0.34;0.63;-0.32;0.37;1.38;0.92;-1.18;-0.20;0.37;-0.09;-0.47;1.31;-0.51;-0.65;0.51;0.70;0.59;-0.47
130115;0.6266682714166343;0.47;-0.53;-0.30;0.13;-0.25;1.68;-0.04;0.31;-1.02;0.12;-0.48;0.40;0.06;-0.32;0.30;-0.66;0.70;-1.18;-0.20;0.55;-0.09;-0.47;-0.76;-0.51;-0.65;0.61;-3.01;0.45;-0.47;0.47;-0.53;-0.30;0.13;-0.25;1.68;-0.04;0.31;-1.02;0.12;-0.48;0.40;0.06;-0.32;0.30;-0.66;0.70;-1.18;-0.20;0.55;-0.09;-0.47;-0.76;-0.51;-0.65;0.61;-3.01;0.45;-0.47
130110;0.8688045040284492;0.52;-0.53;-0.30;0.38;-0.25;-0.80;-0.04;0.41;-1.02;0.26;-0.48;0.60;0.75;-0.32;0.44;-0.66;1.01;0.89;-0.20;0.57;-0.09;-0.47;-0.76;-0.51;-0.65;0.73;0.62;0.56;-0.47;0.52;-0.53;-0.30;0.38;-0.25;-0.80;-0.04;0.41;-1.02;0.26;-0.48;0.60;0.75;-0.32;0.44;-0.66;1.01;0.89;-0.20;0.57;-0.09;-0.47;-0.76;-0.51;-0.65;0.73;0.62;0.56;-0.47
150345;1.2401301094766204;-2.39;-0.53;-0.30;0.84;-0.25;1.70;-0.04;0.57;-1.02;0.51;-0.48;0.68;-0.13;-0.32;0.41;-0.66;1.10;1.14;-0.20;0.74;-0.09;-0.47;-0.76;-0.51;1.78;0.97;-3.01;0.56;-0.47;-2.39;-0.53;-0.30;0.84;-0.25;1.70;-0.04;0.57;-1.02;0.51;-0.48;0.68;-0.13;-0.32;0.41;-0.66;1.10;1.14;-0.20;0.74;-0.09;-0.47;-0.76;-0.51;1.78;0.97;-3.01;0.56;-0.47
430700;1.7689751429954546;0.75;-0.53;-0.30;1.45;-0.25;-0.80;-0.04;0.74;1.07;1.00;-0.48;1.00;0.91;3.67;0.86;1.92;0.99;1.34;-0.20;0.90;-0.09;2.70;1.75;-0.51;-0.65;1.04;0.87;0.91;-0.47;0.75;-0.53;-0.30;1.45;-0.25;-0.80;-0.04;0.74;1.07;1.00;-0.48;1.00;0.91;3.67;0.86;1.92;0.99;1.34;-0.20;0.90;-0.09;2.70;1.75;-0.51;-0.65;1.04;0.87;0.91;-0.47
520350;0.47825731062987487;0.55;0.88;-0.30;0.49;-0.25;0.66;-0.04;0.04;1.10;0.30;-0.48;0.40;-1.42;2.94;0.25;-0.66;-1.21;0.94;-0.20;0.46;-0.09;1.92;-0.76;-0.51;-0.65;0.54;0.33;0.69;-0.47;0.55;0.88;-0.30;0.49;-0.25;0.66;-0.04;0.04;1.10;0.30;-0.48;0.40;-1.42;2.94;0.25;-0.66;-1.21;0.94;-0.20;0.46;-0.09;1.92;-0.76;-0.51;-0.65;0.54;0.33;0.69;-0.47
220930;-0.7046124312170244;0.22;-0.53;-0.30;-0.30;-0.25;-0.80;-0.04;-0.30;-1.02;-0.45;-0.48;-0.26;-0.08;-0.32;-1.26;-0.66;0.83;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-3.01;-1.77;-0.47;0.22;-0.53;-0.30;-0.30;-0.25;-0.80;-0.04;-0.30;-1.02;-0.45;-0.48;-0.26;-0.08;-0.32;-1.26;-0.66;0.83;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-3.01;-1.77;-0.47
431844;-1.2944296307864207;0.11;-0.53;-0.30;-0.11;-0.25;0.95;-0.04;-0.68;0.64;-0.48;1.33;-0.74;0.17;-0.32;-0.93;-0.66;0.68;0.78;-0.20;0.49;-0.09;1.68;-0.76;1.54;1.43;0.61;0.21;0.15;-0.47;0.11;-0.53;-0.30;-0.11;-0.25;0.95;-0.04;-0.68;0.64;-0.48;1.33;-0.74;0.17;-0.32;-0.93;-0.66;0.68;0.78;-0.20;0.49;-0.09;1.68;-0.76;1.54;1.43;0.61;0.21;0.15;-0.47
291320;0.6445644722953547;0.49;-0.53;-0.30;0.06;-0.25;-0.80;-0.04;0.18;-1.02;0.33;-0.48;0.46;0.55;-0.32;0.66;-0.66;-1.21;0.63;-0.20;0.60;-0.09;-0.47;-0.76;-0.51;1.73;-1.37;0.15;0.65;-0.47;0.49;-0.53;-0.30;0.06;-0.25;-0.80;-0.04;0.18;-1.02;0.33;-0.48;0.46;0.55;-0.32;0.66;-0.66;-1.21;0.63;-0.20;0.60;-0.09;-0.47;-0.76;-0.51;1.73;-1.37;0.15;0.65;-0.47
510790;1.9414986397423455;0.81;1.93;3.78;1.21;-0.25;1.41;-0.04;1.12;1.26;1.15;2.23;1.10;0.76;-0.32;0.83;1.82;1.51;1.26;6.27;0.72;-0.09;2.84;1.56;-0.51;-0.65;1.05;1.13;0.88;2.40;0.81;1.93;3.78;1.21;-0.25;1.41;-0.04;1.12;1.26;1.15;2.23;1.10;0.76;-0.32;0.83;1.82;1.51;1.26;6.27;0.72;-0.09;2.84;1.56;-0.51;-0.65;1.05;1.13;0.88;2.40
510336;-1.0922424844915806;0.33;-0.53;-0.30;0.08;-0.25;-0.80;-0.04;0.00;0.76;-0.24;-0.48;-0.38;-0.38;-0.32;-0.41;-0.66;0.47;0.26;-0.20;0.11;-0.09;-0.47;-0.76;-0.51;-0.65;-0.13;0.03;-1.77;-0.47;0.33;-0.53;-0.30;0.08;-0.25;-0.80;-0.04;0.00;0.76;-0.24;-0.48;-0.38;-0.38;-0.32;-0.41;-0.66;0.47;0.26;-0.20;0.11;-0.09;-0.47;-0.76;-0.51;-0.65;-0.13;0.03;-1.77;-0.47
130030;0.8717790845622484;0.53;-0.53;-0.30;0.43;-0.25;1.18;-0.04;0.74;-1.02;0.35;-0.48;0.68;0.62;-0.32;0.41;-0.66;-1.21;1.03;-0.20;0.69;-0.09;-0.47;-0.76;-0.51;-0.65;-0.21;0.58;0.67;-0.47;0.53;-0.53;-0.30;0.43;-0.25;1.18;-0.04;0.74;-1.02;0.35;-0.48;0.68;0.62;-0.32;0.41;-0.66;-1.21;1.03;-0.20;0.69;-0.09;-0.47;-0.76;-0.51;-0.65;-0.21;0.58;0.67;-0.47
412870;-0.5511799457742129;-2.39;-0.53;-0.30;-0.28;-0.25;-0.80;-0.04;-0.28;-1.02;-0.24;-0.48;-0.39;0.09;-0.32;0.20;-0.66;-1.21;-1.18;-0.20;0.57;-0.09;2.16;-0.76;-0.51;-0.65;0.75;0.01;0.44;-0.47;-2.39;-0.53;-0.30;-0.28;-0.25;-0.80;-0.04;-0.28;-1.02;-0.24;-0.48;-0.39;0.09;-0.32;0.20;-0.66;-1.21;-1.18;-0.20;0.57;-0.09;2.16;-0.76;-0.51;-0.65;0.75;0.01;0.44;-0.47
250600;0.7884342412743958;0.52;1.98;-0.30;-0.10;-0.25;0.86;-0.04;0.27;1.20;0.50;-0.48;0.32;0.40;-0.32;0.40;-0.66;0.68;0.56;-0.20;0.61;-0.09;-0.47;1.66;1.32;1.28;-1.92;0.75;0.71;2.19;0.52;1.98;-0.30;-0.10;-0.25;0.86;-0.04;0.27;1.20;0.50;-0.48;0.32;0.40;-0.32;0.40;-0.66;0.68;0.56;-0.20;0.61;-0.09;-0.47;1.66;1.32;1.28;-1.92;0.75;0.71;2.19
130150;0.2899554074010432;0.43;-0.53;-0.30;0.25;-0.25;-0.80;-0.04;-0.33;0.91;-0.13;-0.48;0.20;0.46;-0.32;0.55;-0.66;1.07;0.24;-0.20;0.62;-0.09;-0.47;-0.76;-0.51;-0.65;0.73;0.38;0.55;-0.47;0.43;-0.53;-0.30;0.25;-0.25;-0.80;-0.04;-0.33;0.91;-0.13;-0.48;0.20;0.46;-0.32;0.55;-0.66;1.07;0.24;-0.20;0.62;-0.09;-0.47;-0.76;-0.51;-0.65;0.73;0.38;0.55;-0.47
430469;-1.3279014108289084;0.21;-0.53;-0.30;-0.50;-0.25;-0.80;-0.04;-0.24;0.77;-0.34;-0.48;-0.47;0.37;-0.32;-0.17;-0.66;-1.21;0.65;-0.20;0.73;-0.09;1.70;-0.76;2.17;1.50;0.69;0.10;0.50;-0.47;0.21;-0.53;-0.30;-0.50;-0.25;-0.80;-0.04;-0.24;0.77;-0.34;-0.48;-0.47;0.37;-0.32;-0.17;-0.66;-1.21;0.65;-0.20;0.73;-0.09;1.70;-0.76;2.17;1.50;0.69;0.10;0.50;-0.47
220880;0.27290676495609767;0.37;-0.53;-0.30;0.01;-0.25;0.94;-0.04;-0.12;0.97;0.24;-0.48;0.15;0.58;2.58;0.45;-0.66;0.73;-1.18;-0.20;0.46;-0.09;-0.47;0.13;-0.51;1.26;-1.92;0.41;-1.77;-0.47;0.37;-0.53;-0.30;0.01;-0.25;0.94;-0.04;-0.12;0.97;0.24;-0.48;0.15;0.58;2.58;0.45;-0.66;0.73;-1.18;-0.20;0.46;-0.09;-0.47;0.13;-0.51;1.26;-1.92;0.41;-1.77;-0.47
311995;-0.6398567514918446;0.32;-0.53;-0.30;-0.03;-0.25;0.93;-0.04;-0.65;-1.02;-0.19;-0.48;-0.42;-0.37;-0.32;0.10;-0.66;0.99;0.57;4.50;-0.31;-0.09;-0.47;0.49;1.62;1.50;-1.92;0.08;0.39;-0.47;0.32;-0.53;-0.30;-0.03;-0.25;0.93;-0.04;-0.65;-1.02;-0.19;-0.48;-0.42;-0.37;-0.32;0.10;-0.66;0.99;0.57;4.50;-0.31;-0.09;-0.47;0.49;1.62;1.50;-1.92;0.08;0.39;-0.47
220270;0.6442183631607193;0.38;-0.53;-0.30;0.27;-0.25;0.94;-0.04;-0.18;-1.02;0.16;-0.48;0.40;0.45;-0.32;0.41;-0.66;0.70;0.79;-0.20;0.28;-0.09;-0.47;-0.76;-0.51;0.97;0.61;-3.01;-1.77;-0.47;0.38;-0.53;-0.30;0.27;-0.25;0.94;-0.04;-0.18;-1.02;0.16;-0.48;0.40;0.45;-0.32;0.41;-0.66;0.70;0.79;-0.20;0.28;-0.09;-0.47;-0.76;-0.51;0.97;0.61;-3.01;-1.77;-0.47
431555;-1.1105209710048398;0.28;-0.53;-0.30;-0.02;-0.25;-0.80;-0.04;-0.50;0.86;-0.44;-0.48;-0.36;-0.28;-0.32;-4.68;1.26;-1.21;0.10;-0.20;0.19;-0.09;-0.47;-0.76;-0.51;-0.65;0.61;-0.85;0.45;-0.47;0.28;-0.53;-0.30;-0.02;-0.25;-0.80;-0.04;-0.50;0.86;-0.44;-0.48;-0.36;-0.28;-0.32;-4.68;1.26;-1.21;0.10;-0.20;0.19;-0.09;-0.47;-0.76;-0.51;-0.65;0.61;-0.85;0.45;-0.47
220950;-1.0690015853663863;0.21;-0.53;2.98;-0.40;2.65;-0.80;-0.04;-0.25;-1.02;-0.50;-0.48;-0.66;0.56;-0.32;-0.19;-0.66;0.72;-1.18;-0.20;0.05;-0.09;-0.47;-0.76;0.60;1.32;0.12;0.36;-0.05;-0.47;0.21;-0.53;2.98;-0.40;2.65;-0.80;-0.04;-0.25;-1.02;-0.50;-0.48;-0.66;0.56;-0.32;-0.19;-0.66;0.72;-1.18;-0.20;0.05;-0.09;-0.47;-0.76;0.60;1.32;0.12;0.36;-0.05;-0.47
510100;-1.2131693330003328;-2.39;-0.53;-0.30;-0.46;-0.25;0.82;-0.04;-0.15;-1.02;-0.49;1.98;-0.51;-0.04;-0.32;0.11;-0.66;0.76;-1.18;-0.20;-0.02;-0.09;-0.47;1.08;-0.51;-0.65;0.05;0.02;0.25;-0.47;-2.39;-0.53;-0.30;-0.46;-0.25;0.82;-0.04;-0.15;-1.02;-0.49;1.98;-0.51;-0.04;-0.32;0.11;-0.66;0.76;-1.18;-0.20;-0.02;-0.09;-0.47;1.08;-0.51;-0.65;0.05;0.02;0.25;-0.47
