#Codigo;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
330600;1.5381702184179353;0.82;-0.55;-0.30;2.51;-0.24;0.38;-0.04;0.78;-1.00;1.67;1.18;1.44;1.11;-0.35;1.14;-0.66;1.07;1.33;-0.20;0.50;-0.09;2.46;1.27;-0.49;-0.65;-1.85;1.11;0.79;-0.49
412710;1.4944191304104655;0.69;-0.55;-0.30;1.14;-0.24;1.52;-0.04;1.37;1.29;1.01;2.24;0.82;0.73;-0.35;0.95;1.79;-1.20;0.87;-0.20;-2.97;-0.09;2.87;1.06;-0.49;-0.65;-1.85;1.11;0.89;2.35
353650;1.697728751395721;1.02;-0.55;4.12;2.73;-0.24;2.15;-0.04;2.72;1.42;2.53;-0.48;2.45;1.71;-0.35;1.60;2.52;-1.20;1.32;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;1.19;1.40;1.44;2.56
250360;-0.4965454155680356;0.28;-0.55;-0.30;-0.55;-0.24;-0.82;-0.04;-0.47;-1.00;-0.59;2.00;-0.34;0.39;-0.35;-0.57;-0.66;-1.20;-1.27;-0.20;-0.02;-0.09;-0.47;-0.78;-0.49;-0.65;-0.16;-0.83;0.57;-0.49
510740;-0.9301618229286501;0.21;-0.55;-0.30;-0.98;-0.24;-0.82;-0.04;-0.26;-1.00;-0.86;-0.48;-0.68;-3.08;-0.35;0.11;-0.66;0.68;-1.27;-0.20;-0.04;-0.09;-0.47;0.35;-0.49;-0.65;-1.85;0.09;0.29;-0.49
312890;-0.4436684797216628;0.36;-0.55;-0.30;-0.22;-0.24;-0.82;-0.04;-0.29;0.94;-0.42;-0.48;-0.68;-0.23;-0.35;0.53;-0.66;0.79;-1.27;-0.20;0.09;-0.09;-0.47;-0.78;-0.49;-0.65;0.48;-0.01;0.55;-0.49
260140;1.0006166185153214;-2.34;-0.55;-0.30;0.62;-0.24;1.41;-0.04;0.77;-1.00;0.88;-0.48;0.79;0.66;2.95;0.64;-0.66;-1.20;0.52;-0.20;0.41;-0.09;-0.47;0.93;-0.49;1.86;0.22;0.44;0.77;-0.49
251600;0.6186635478135726;0.46;-0.55;-0.30;-0.38;-0.24;0.84;-0.04;0.32;0.86;0.34;-0.48;0.29;0.68;-0.35;0.25;-0.66;0.21;0.84;-0.20;0.45;-0.09;2.26;-0.78;-0.49;-0.65;-0.07;0.40;0.57;-0.49
510677;-0.1074755774558952;0.39;-0.55;-0.30;0.07;-0.24;-0.82;-0.04;-0.22;-1.00;0.02;2.10;-0.46;0.03;-0.35;0.10;-0.66;0.88;-1.27;-0.20;-2.10;-0.09;-0.47;-0.78;-0.49;1.41;-1.85;0.22;-0.62;-0.49
250523;-0.6179729627500707;0.28;-0.55;-0.30;-0.40;-0.24;-0.82;-0.04;-0.54;-1.00;-0.71;-0.48;-0.06;0.11;-0.35;-5.35;-0.66;-1.20;0.66;-0.20;0.02;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-0.01;-1.86;-0.49
315460;2.7313610776636303;0.82;1.98;-0.30;2.16;-0.24;1.00;-0.04;1.83;-1.00;2.08;-0.48;1.68;0.79;-0.35;1.32;-0.66;0.93;1.18;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;2.13;0.64;0.94;-1.86;-0.49
292575;0.6269360231016721;0.48;-0.55;-0.30;0.31;-0.24;-0.82;-0.04;0.90;-1.00;0.18;2.26;0.60;0.58;-0.35;0.15;-0.66;-1.20;-1.27;-0.20;-0.26;-0.09;-0.47;1.14;-0.49;-0.65;0.44;-0.80;0.45;-0.49
291733;-0.1235109097038497;0.37;-0.55;-0.30;-0.25;-0.24;-0.82;-0.04;-0.32;-1.00;-0.21;-0.48;-0.05;-1.27;-0.35;-0.05;-0.66;0.39;0.04;-0.20;0.07;-0.09;-0.47;-0.78;-0.49;1.50;0.25;0.59;0.51;-0.49
150290;0.8945332423957898;0.45;1.89;-0.30;-0.06;-0.24;1.41;-0.04;0.37;-1.00;0.38;-0.48;0.63;0.38;-0.35;0.54;-0.66;-1.20;1.03;4.69;0.19;-0.09;-0.47;1.40;-0.49;-0.65;-1.85;0.21;0.39;-0.49
251640;-0.16608003177593067;0.33;-0.55;-0.30;-0.57;-0.24;-0.82;-0.04;-0.54;0.91;-0.36;-0.48;-0.26;0.36;-0.35;0.05;-0.66;-1.20;-1.27;-0.20;0.47;-0.09;-0.47;0.34;-0.49;-0.65;-1.85;-0.02;0.48;-0.49
291210;0.531139108651684;0.44;2.05;-0.30;0.19;-0.24;1.46;-0.04;0.39;-1.00;0.35;-0.48;0.17;0.59;-0.35;0.16;1.39;1.17;-1.27;-0.20;-0.04;-0.09;-0.47;-0.78;-0.49;-0.65;0.37;0.25;-1.86;-0.49
251010;-0.17326550997230697;0.34;-0.55;-0.30;-1.00;-0.24;-0.82;-0.04;-0.15;0.81;-0.31;-0.48;-0.42;0.08;-0.35;0.02;-0.66;-1.20;-1.27;-0.20;0.42;-0.09;-0.47;-0.78;-0.49;1.09;-0.61;0.02;0.44;-0.49
330400;0.6391654707190368;0.75;-0.55;-0.30;1.48;-0.24;-0.82;-0.04;0.54;1.29;1.26;1.16;0.96;1.14;-0.35;0.54;-0.66;1.16;1.33;5.70;0.62;-0.09;-0.47;1.24;1.72;-0.65;0.82;0.97;0.78;2.21
250680;0.2736190106762387;0.41;-0.55;-0.30;-0.24;-0.24;-0.82;-0.04;0.23;-1.00;0.27;-0.48;0.24;-0.28;-0.35;0.24;-0.66;-1.20;-1.27;-0.20;0.40;-0.09;-0.47;1.30;-0.49;-0.65;-1.85;-1.31;0.70;-0.49
351495;-1.417216335622175;0.29;1.87;-0.30;-0.97;-0.24;1.48;-0.04;-0.29;0.73;-0.73;-0.48;-0.69;0.23;-0.35;0.68;-0.66;0.81;-1.27;-0.20;0.16;-0.09;-0.47;-0.78;-0.49;-0.65;0.46;0.32;-1.86;-0.49
330550;1.5586527449616359;0.79;-0.55;-0.30;1.60;-0.24;1.76;-0.04;1.23;1.30;1.38;-0.48;1.37;0.99;-0.35;1.43;-0.66;-1.20;0.89;-0.20;0.53;-0.09;-0.47;1.61;2.81;-0.65;-1.85;0.81;0.90;-0.49
120032;-0.4928078389968934;-2.34;-0.55;-0.30;-0.11;-0.24;-0.82;-0.04;-0.13;0.59;-0.58;-0.48;0.06;0.05;2.70;-0.60;-0.66;-1.20;0.55;-0.20;0.56;-0.09;-0.47;-0.78;-0.49;-0.65;-0.44;-3.51;-1.86;-0.49
292120;0.6406509939405959;0.45;-0.55;-0.30;0.41;-0.24;-0.82;-0.04;0.34;-1.00;0.03;-0.48;0.49;0.66;-0.35;-0.05;-0.66;-1.20;-1.27;-0.20;0.55;-0.09;-0.47;-0.78;-0.49;-0.65;0.37;0.08;-1.86;-0.49
292590;0.6846732962655312;0.47;-0.55;-0.30;-0.04;-0.24;1.09;-0.04;0.62;-1.00;0.35;2.22;0.72;0.71;-0.35;0.47;-0.66;-1.20;-1.27;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-0.67;0.56;-0.49
510160;-0.46811129910817156;-2.34;-0.55;-0.30;0.09;-0.24;-0.82;-0.04;-0.28;-1.00;-0.60;-0.48;-0.93;0.17;-0.35;-1.03;1.33;0.78;-1.27;-0.20;0.01;-0.09;-0.47;1.31;-0.49;-0.65;0.07;-0.14;0.49;-0.49
330280;0.2787355408389756;0.54;-0.55;3.32;0.29;-0.24;0.97;-0.04;0.74;0.91;0.53;-0.48;0.44;-0.03;-0.35;0.80;-0.66;0.36;0.91;-0.20;0.40;-0.09;-0.47;1.64;-0.49;-0.65;0.76;-0.50;0.56;1.90
311960;-1.2276930490716098;0.29;-0.55;-0.30;-0.91;-0.24;-0.82;-0.04;-0.82;0.75;-0.78;-0.48;-0.98;0.14;-0.35;0.15;-0.66;0.68;0.52;-0.20;0.23;-0.09;-0.47;0.81;-0.49;-0.65;-0.19;0.28;0.22;-0.49
520145;-1.410024616207153;0.35;-0.55;-0.30;-0.71;-0.24;0.55;-0.04;-0.41;0.95;-0.70;-0.48;-0.53;-0.20;-0.35;-0.13;1.53;-1.20;0.62;-0.20;-0.13;-0.09;-0.47;-0.78;-0.49;-0.65;0.45;-0.61;0.48;-0.49
350320;2.4296674981871798;0.91;2.31;-0.30;1.90;-0.24;1.86;-0.04;2.01;-1.00;2.44;2.95;2.08;1.03;3.56;1.27;2.00;1.67;1.46;-0.20;1.08;-0.09;2.43;1.52;-0.49;-0.65;1.18;1.46;1.20;-0.49
315280;0.6302602732262297;0.52;-0.55;-0.30;0.40;-0.24;1.17;-0.04;0.22;0.89;0.62;-0.48;0.24;0.72;-0.35;0.71;-0.66;1.09;0.18;-0.20;-0.00;-0.09;1.80;1.08;1.82;-0.65;0.74;0.84;0.72;-0.49
314780;-1.5537883847566218;0.23;-0.55;-0.30;-1.35;-0.24;-0.82;-0.04;-1.28;0.88;-0.76;-0.48;-1.01;0.21;-0.35;-0.41;1.31;0.64;-1.27;-0.20;0.27;-0.09;-0.47;0.88;1.36;-0.65;0.70;-0.07;0.27;-0.49
310780;0.15170502747948975;0.40;1.51;-0.30;-0.52;4.07;1.01;-0.04;0.03;0.92;-0.23;-0.48;-0.38;0.42;-0.35;0.14;-0.66;0.73;0.58;-0.20;0.32;-0.09;-0.47;1.00;2.12;1.62;0.57;0.36;0.34;-0.49
310350;1.86363813737143;0.64;-0.55;3.31;2.01;-0.24;1.50;-0.04;1.52;1.25;1.67;-0.48;1.16;0.82;1.24;0.97;1.21;1.42;1.26;-0.20;0.76;-0.09;1.59;1.24;2.69;-0.65;0.82;0.99;0.91;-0.49
421330;-0.8447377623877091;0.33;-0.55;-0.30;-1.05;-0.24;0.77;-0.04;-0.44;-1.00;-0.54;-0.48;-0.68;-0.72;-0.35;0.17;-0.66;-1.20;0.45;-0.20;0.55;-0.09;-0.47;-0.78;-0.49;-0.65;0.66;-0.21;0.46;-0.49
160023;-0.5677960537504223;0.49;-0.55;3.11;0.39;-0.24;-0.82;-0.04;0.50;-1.00;-0.22;-0.48;0.27;0.76;-0.35;0.45;-0.66;-1.20;1.16;-0.20;0.75;-0.09;-0.47;1.33;-0.49;-0.65;0.30;0.77;0.61;-0.49
421740;0.2834458994996603;0.51;-0.55;-0.30;-0.20;-0.24;1.18;-0.04;0.11;-1.00;0.09;-0.48;0.13;0.36;-0.35;0.30;0.85;1.07;1.10;-0.20;0.50;-0.09;2.27;1.20;-0.49;1.72;-1.85;0.58;0.67;1.23
270470;1.1561314402956697;0.71;2.24;-0.30;1.93;-0.24;-0.82;-0.04;0.48;1.30;1.04;-0.48;1.08;1.13;-0.35;1.08;1.04;1.20;0.76;-0.20;-0.21;-0.09;-0.47;1.29;-0.49;-0.65;0.53;0.29;1.14;-0.49
316470;1.423279406627109;0.72;-0.55;-0.30;1.12;-0.24;1.82;-0.04;0.39;1.27;1.70;-0.48;0.71;0.74;-0.35;0.47;-0.66;0.55;1.01;5.52;0.47;-0.09;-0.47;0.96;2.56;1.97;0.79;0.96;0.79;2.18
320490;1.9140987382304913;0.78;-0.55;4.29;2.04;-0.24;1.70;-0.04;1.55;-1.00;1.30;-0.48;1.79;0.84;-0.35;0.93;1.51;1.58;1.04;-0.20;0.97;-0.09;-0.47;1.74;-0.49;-0.65;-1.85;1.15;-1.86;-0.49
220570;0.6942231895320581;0.45;-0.55;-0.30;0.28;-0.24;-0.82;-0.04;0.23;1.11;0.37;-0.48;0.58;-0.10;-0.35;0.11;-0.66;-1.20;0.81;-0.20;-0.65;-0.09;-0.47;1.51;-0.49;-0.65;-1.85;0.37;0.72;-0.49
313750;0.27285839316815713;0.39;-0.55;-0.30;0.32;-0.24;0.95;-0.04;-0.02;1.15;0.15;-0.48;-0.03;0.48;-0.35;0.39;-0.66;1.23;1.07;-0.20;0.04;-0.09;-0.47;-0.78;-0.49;-0.65;0.63;-0.19;-1.86;-0.49
290780;0.8314300904108156;0.50;-0.55;-0.30;0.08;-0.24;-0.82;-0.04;-0.42;-1.00;0.35;-0.48;0.57;-0.46;-0.35;0.45;-0.66;0.32;1.31;-0.20;0.13;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.77;-1.86;-0.49
310900;0.8974227737210586;0.77;2.41;-0.30;1.64;-0.24;1.43;-0.04;1.34;0.97;1.55;1.64;1.18;0.84;-0.35;1.02;-0.66;0.95;1.28;-0.20;0.12;12.26;-0.47;1.72;-0.49;1.98;1.02;1.31;0.74;-0.49
270680;0.2735714919176489;0.43;1.84;-0.30;-0.31;-0.24;-0.82;-0.04;0.22;-1.00;0.03;-0.48;0.24;0.56;-0.35;0.21;-0.66;-1.20;0.82;-0.20;0.25;-0.09;-0.47;1.37;-0.49;1.06;-0.05;0.45;0.56;-0.49
521487;-1.2746924977739176;0.29;-0.55;-0.30;-0.51;-0.24;0.90;-0.04;-0.47;-1.00;-0.95;-0.48;-0.92;-0.36;-0.35;-5.35;1.86;-1.20;0.76;-0.20;-0.10;-0.09;-0.47;-0.78;-0.49;1.16;0.57;0.12;0.19;-0.49
270020;0.27333385846808533;0.43;-0.55;-0.30;0.30;-0.24;-0.82;-0.04;0.06;-1.00;-0.02;-0.48;0.22;-3.08;-0.35;0.36;-0.66;-1.20;-1.27;-0.20;0.49;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.03;-0.02;-0.49
521385;-1.454471296630197;0.29;0.99;-0.30;-0.80;-0.24;0.84;-0.04;-0.36;0.92;-1.02;-0.48;-1.19;-0.01;-0.35;-0.07;1.41;-1.20;0.71;-0.20;0.44;-0.09;-0.47;-0.78;-0.49;-0.65;0.55;-0.31;-1.86;-0.49
211174;-0.1646501604469467;-2.34;1.28;2.63;0.04;-0.24;-0.82;-0.04;-0.95;-1.00;-0.50;-0.48;-0.02;-0.04;-0.35;-0.07;-0.66;0.02;0.34;-0.20;-0.07;-0.09;-0.47;-0.78;-0.49;1.40;0.76;-1.11;0.23;-0.49
292130;-0.0933405127592311;0.30;-0.55;-0.30;0.04;-0.24;-0.82;-0.04;-0.08;-1.00;-0.52;-0.48;0.04;0.52;-0.35;-0.23;-0.66;0.77;0.61;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;0.37;0.53;-1.86;-0.49
330040;2.240250397704649;-2.34;2.41;-0.30;2.78;-0.24;0.87;-0.04;1.41;1.49;2.00;2.72;1.76;0.94;-0.35;1.04;1.97;-1.20;0.94;-0.20;0.51;-0.09;-0.47;1.22;-0.49;2.07;0.73;1.16;0.98;-0.49
293317;-0.2798677968813327;0.30;-0.55;-0.30;-0.52;-0.24;-0.82;-0.04;-1.01;-1.00;-0.52;-0.48;-0.04;0.36;-0.35;0.08;-0.66;0.34;0.49;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;1.43;-1.85;-0.11;0.44;-0.49
521645;-1.2307287341609705;0.40;-0.55;-0.30;-0.72;-0.24;0.92;-0.04;0.59;-1.00;-0.46;2.18;-0.57;-0.24;-0.35;0.16;1.20;-1.20;0.61;-0.20;0.18;-0.09;1.99;-0.78;-0.49;-0.65;0.60;0.25;0.10;-0.49
150503;0.5610498493681252;-2.34;-0.55;-0.30;0.19;-0.24;-0.82;-0.04;0.15;-1.00;0.57;-0.48;0.67;-0.02;-0.35;0.60;-0.66;1.33;0.93;-0.20;0.38;-0.09;-0.47;1.41;-0.49;-0.65;0.87;-0.64;0.63;-0.49
310560;1.9894019102794125;0.75;-0.55;3.56;2.13;-0.24;1.77;-0.04;0.90;1.45;1.91;-0.48;1.11;0.60;3.45;0.33;-0.66;1.46;-0.25;-0.20;0.83;-0.09;-0.47;1.40;2.99;2.14;-1.85;0.63;0.93;2.35
251675;-1.2614074598590335;-2.34;1.52;-0.30;-0.80;-0.24;-0.82;-0.04;-0.42;0.60;-0.72;-0.48;-0.72;0.34;-0.35;-0.11;-0.66;-1.20;0.83;-0.20;0.41;-0.09;-0.47;-0.78;-0.49;-0.65;-0.60;-0.62;0.04;-0.49
521830;0.8227794481412595;0.53;1.76;-0.30;-0.01;5.08;-0.82;-0.04;0.34;1.21;0.62;-0.48;0.67;-1.25;-0.35;0.31;-0.66;0.95;-1.27;-0.20;0.46;-0.09;-0.47;1.63;1.42;-0.65;0.59;0.02;-1.86;-0.49
521370;-0.3952250381058329;-2.34;0.95;-0.30;-0.16;5.10;-0.82;-0.04;0.08;1.03;-0.07;2.08;-0.22;-3.08;1.33;0.36;-0.66;1.04;0.74;-0.20;0.32;-0.09;-0.47;-0.78;-0.49;-0.65;0.57;0.29;0.42;-0.49
291480;2.4089317801849526;0.88;-0.55;-0.30;2.24;-0.24;1.15;-0.04;2.12;-1.00;2.43;2.04;1.65;1.04;-0.35;1.26;2.02;0.94;0.03;-0.20;0.78;-0.09;-0.47;1.71;-0.49;-0.65;0.90;0.79;1.06;-0.49
320100;0.13269648548895452;0.40;2.05;-0.30;0.32;-0.24;-0.82;-0.04;0.13;1.06;0.11;-0.48;0.08;0.74;-0.35;0.53;-0.66;-1.20;-1.27;-0.20;0.90;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.43;-1.86;2.03
312385;-0.7581343216285421;0.20;-0.55;-0.30;-0.40;-0.24;0.83;-0.04;-0.39;-1.00;-0.41;1.97;-0.72;0.25;-0.35;-0.35;-0.66;-1.20;-1.27;-0.20;0.18;-0.09;-0.47;-0.78;-0.49;1.46;0.44;-0.26;0.23;-0.49
311900;-1.1085743527123488;0.28;-0.55;-0.30;-0.54;-0.24;0.78;-0.04;-0.75;0.55;-0.60;-0.48;-0.74;0.34;-0.35;-0.64;-0.66;0.07;-1.27;-0.20;-0.16;-0.09;-0.47;-0.78;1.20;-0.65;0.22;0.04;-1.86;-0.49
350535;-0.7304461850352907;0.30;1.65;-0.30;-0.92;-0.24;-0.82;-0.04;0.27;-1.00;-0.42;-0.48;-0.35;0.23;-0.35;0.07;1.34;-1.20;-1.27;-0.20;0.35;-0.09;-0.47;-0.78;-0.49;-0.65;0.55;0.17;-1.86;-0.49
320030;0.1141148469164622;0.41;1.85;-0.30;0.87;-0.24;-0.82;-0.04;0.44;-1.00;0.19;-0.48;0.10;0.51;-0.35;0.36;-0.66;0.96;0.68;-0.20;0.71;-0.09;-0.47;1.45;1.15;1.70;-1.85;0.61;-1.86;-0.49
311870;-0.27344299436692626;0.35;-0.55;-0.30;0.09;-0.24;0.83;-0.04;-0.87;0.90;-0.63;-0.48;-0.60;0.30;-0.35;-0.26;1.74;0.93;-1.27;4.58;0.08;-0.09;-0.47;-0.78;-0.49;-0.65;0.57;0.21;0.49;-0.49
270460;-0.23071627069587627;0.31;-0.55;-0.30;-0.03;-0.24;-0.82;-0.04;-0.10;-1.00;-0.30;-0.48;0.09;0.48;-0.35;-0.04;-0.66;-1.20;0.72;-0.20;0.41;-0.09;-0.47;1.14;-0.49;-0.65;-1.85;-1.66;-0.12;-0.49
510628;-0.7436307991743856;0.39;-0.55;2.68;-0.03;-0.24;-0.82;-0.04;-0.24;-1.00;-0.21;2.10;-0.36;0.25;-0.35;-0.15;-0.66;-1.20;-1.27;-0.20;0.22;-0.09;-0.47;-0.78;2.37;-0.65;0.57;0.46;0.45;-0.49
220030;0.057957750152080524;0.32;-0.55;-0.30;-0.16;-0.24;-0.82;-0.04;-0.57;-1.00;-0.19;-0.48;0.08;0.29;-0.35;-0.71;0.81;0.61;0.64;-0.20;-0.82;-0.09;-0.47;-0.78;2.24;1.42;-0.14;0.53;0.30;-0.49
411140;0.0314965410238162;-2.34;-0.55;-0.30;-0.31;-0.24;-0.82;-0.04;-0.30;0.16;-0.26;-0.48;-0.17;0.06;-0.35;-0.14;-0.66;0.04;-1.27;-0.20;0.68;8.86;-0.47;-0.78;-0.49;-0.65;0.80;0.47;0.58;-0.49
220325;-0.9448723543006599;0.22;-0.55;-0.30;-0.57;-0.24;-0.82;-0.04;-0.65;0.79;-0.90;-0.48;-0.62;0.11;-0.35;-0.47;1.28;0.77;-1.27;-0.20;-0.18;-0.09;-0.47;-0.78;2.02;-0.65;-1.85;-0.12;0.22;-0.49
521030;-1.2761490513788352;0.31;-0.55;-0.30;-0.40;-0.24;0.99;-0.04;-0.44;-1.00;-0.66;1.93;-1.02;-1.38;-0.35;-0.72;-0.66;-1.20;-1.27;-0.20;0.22;-0.09;0.75;-0.78;-0.49;-0.65;-0.22;0.19;0.46;-0.49
292850;-0.18464570150954307;0.32;-0.55;-0.30;-0.57;-0.24;-0.82;-0.04;-0.25;-1.00;-0.08;-0.48;-0.07;0.40;-0.35;-0.22;1.87;-1.20;-1.27;-0.20;0.34;-0.09;-0.47;-0.78;-0.49;-0.65;0.01;-3.51;-1.86;-0.49
521900;-0.44256889341676536;0.36;0.96;-0.30;-0.41;2.05;1.18;-0.04;-0.44;0.83;-0.36;1.98;-0.66;-3.08;-0.35;0.07;-0.66;0.72;0.37;4.29;0.38;-0.09;1.55;1.29;-0.49;-0.65;0.56;0.43;0.39;-0.49
292240;0.47442732996190085;0.44;-0.55;-0.30;0.10;-0.24;-0.82;-0.04;0.12;-1.00;0.10;-0.48;0.34;0.04;-0.35;0.15;-0.66;0.94;-1.27;-0.20;0.13;-0.09;-0.47;-0.78;-0.49;-0.65;0.46;-0.31;0.65;-0.49
311150;0.1233428818477389;0.44;-0.55;-0.30;-0.09;-0.24;1.09;-0.04;0.06;1.07;0.15;-0.48;-0.23;0.38;-0.35;0.22;-0.66;0.62;0.43;-0.20;0.42;-0.09;-0.47;0.03;-0.49;-0.65;0.31;0.23;0.42;2.01
316130;-0.6483263421459302;0.39;2.10;-0.30;-0.24;-0.24;1.15;-0.04;-0.47;-1.00;-0.30;-0.48;-0.46;0.45;-0.35;0.29;-0.66;-1.20;-0.44;-0.20;0.51;-0.09;-0.47;1.15;-0.49;-0.65;-1.85;0.23;0.54;-0.49
510170;0.8018633231552819;0.59;-0.55;-0.30;1.18;-0.24;-0.82;-0.04;0.74;1.07;0.75;-0.48;0.43;0.12;-0.35;0.29;1.73;0.79;0.18;-0.20;0.45;-0.09;-0.47;1.51;-0.49;-0.65;0.71;0.35;0.45;-0.49
130406;1.2986687386420075;-0.90;-0.55;-0.30;1.77;-0.24;-0.82;-0.04;-0.85;0.27;0.48;-0.48;0.93;-0.53;-0.35;0.22;-0.66;-1.20;-1.27;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-3.51;0.37;1.74
521308;0.7447152712407654;0.67;0.52;-0.30;1.05;-0.24;1.57;-0.04;1.16;1.27;0.66;1.86;0.82;0.52;-0.35;0.72;-0.66;-1.20;1.17;-0.20;0.40;-0.09;-0.47;1.08;-0.49;-0.65;0.89;0.37;0.81;-0.49
521630;-0.25542392458228247;0.35;-0.55;-0.30;-0.52;-0.24;-0.82;-0.04;-0.18;1.02;-0.13;2.32;-0.28;-1.30;-0.35;-0.04;-0.66;0.77;0.70;-0.20;-0.46;-0.09;-0.47;-0.78;-0.49;-0.65;0.69;0.02;0.31;1.94
420470;-0.15040349541114223;0.43;-0.55;-0.30;-0.55;-0.24;1.32;-0.04;-0.27;-1.00;-0.14;-0.48;-0.20;0.10;-0.35;0.34;1.41;0.83;-1.27;-0.20;0.77;-0.09;-0.47;1.50;-0.49;-0.65;0.73;0.69;0.53;-0.49
220850;-0.054865343018017945;0.29;1.82;-0.30;-0.57;-0.24;-0.82;-0.04;-0.29;-1.00;-0.25;-0.48;0.20;0.41;-0.35;-0.18;-0.66;0.50;-1.27;-0.20;-0.20;-0.09;-0.47;-0.78;-0.49;1.33;0.26;0.26;0.37;-0.49
410975;-0.6182428738051846;0.36;-0.55;-0.30;-1.03;4.46;-0.82;-0.04;-0.02;0.29;-0.50;-0.48;-0.43;-0.28;-0.35;0.15;-0.66;-1.20;-1.27;-0.20;0.46;-0.09;-0.47;-0.78;-0.49;-0.65;0.65;0.13;0.46;-0.49
290515;0.16938766040579403;0.39;-0.55;1.59;-0.12;-0.24;-0.82;-0.04;-0.63;-1.00;-0.18;-0.48;0.02;0.36;-0.35;0.19;-0.66;-1.20;-1.27;-0.20;-0.36;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.33;0.39;-0.49
220455;-0.9149358789548176;0.24;-0.55;3.29;-0.77;-0.24;-0.82;-0.04;-0.46;-1.00;-0.88;-0.48;-0.36;-0.10;-0.35;-0.29;-0.66;-1.20;0.49;-0.20;-0.09;-0.09;-0.47;-0.78;1.99;1.37;0.32;0.01;0.25;-0.49
510637;0.2010054732286478;0.51;-0.55;-0.30;0.12;-0.24;0.53;-0.04;-0.02;-1.00;0.22;-0.48;0.14;0.29;-0.35;0.30;-0.66;0.49;0.78;-0.20;0.18;-0.09;-0.47;-0.78;2.14;-0.65;0.48;0.49;0.57;-0.49
220225;-1.0294442816627956;0.24;-0.55;-0.30;-0.55;-0.24;-0.82;-0.04;-0.60;0.78;-0.86;-0.48;-0.70;0.15;-0.35;-0.33;-0.66;-1.20;-1.27;-0.20;-0.12;-0.09;-0.47;-0.78;-0.49;-0.65;0.17;0.07;0.02;-0.49
150790;0.5231223919517781;-2.34;-0.55;-0.30;0.12;-0.24;-0.82;-0.04;0.15;-1.00;0.13;-0.48;0.28;0.51;-0.35;0.33;1.49;1.03;-1.27;-0.20;0.43;-0.09;-0.47;-0.78;-0.49;-0.65;0.21;-0.23;0.47;-0.49
160070;0.1047860387320087;-2.34;-0.55;-0.30;-0.36;-0.24;-0.82;-0.04;-0.41;-1.00;-0.48;-0.48;-0.28;0.28;-0.35;0.50;-0.66;-1.20;0.63;-0.20;0.03;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-3.51;-1.86;-0.49
150543;0.7159014908015823;-2.34;-0.55;3.23;0.64;-0.24;1.32;-0.04;0.44;-1.00;0.55;-0.48;0.80;0.29;2.95;0.62;1.80;1.13;0.90;-0.20;0.47;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.39;-1.86;-0.49
311810;-0.8008403409120644;0.29;-0.55;-0.30;-0.94;-0.24;-0.82;-0.04;-0.68;-1.00;-0.65;-0.48;-0.99;0.43;-0.35;-0.02;0.10;0.91;0.64;-0.20;0.34;-0.09;-0.47;1.06;-0.49;1.39;0.51;-0.12;0.28;-0.49
317110;-1.0583224611110533;0.37;-0.55;-0.30;-0.92;-0.24;0.89;-0.04;-0.32;0.73;-0.54;-0.48;-0.70;0.05;-0.35;-0.10;-0.66;0.46;0.64;-0.20;-0.02;-0.09;-0.47;-0.78;-0.49;-0.65;0.48;0.14;0.51;-0.49
316380;-0.5314281135239832;0.29;-0.55;-0.30;-0.74;-0.24;-0.82;-0.04;-0.51;-1.00;-0.28;-0.48;-0.44;0.30;-0.35;-0.00;-0.66;0.40;-1.27;-0.20;0.38;-0.09;-0.47;0.95;1.47;-0.65;0.44;0.10;0.49;-0.49
293076;-0.06929530246562197;0.36;-0.55;-0.30;-0.66;-0.24;0.82;-0.04;-0.13;-1.00;-0.52;-0.48;0.11;0.00;-0.35;0.09;-0.66;-1.20;0.76;-0.20;-0.13;-0.09;-0.47;-0.78;-0.49;1.54;0.08;-0.04;0.60;-0.49
270800;1.1052809036760978;0.57;-0.55;-0.30;0.45;3.62;-0.82;-0.04;0.89;-1.00;1.48;-0.48;0.79;0.74;-0.35;0.58;-0.66;-1.20;-1.27;-0.20;0.63;-0.09;-0.47;-0.78;-0.49;1.46;-0.29;0.26;-1.86;-0.49
