#Codigo; Cidade; População; Despesas (Exceto Intraorçamentárias); Top 1 Prefeitura / Vizinhos / Diferenca; Top 2 Prefeitura / Vizinhos / Diferenca; Top 3 Prefeitura / Vizinhos / Diferenca; Top 4 Prefeitura / Vizinhos / Diferenca; Top 5 Prefeitura / Vizinhos / Diferenca; Top 6 Prefeitura / Vizinhos / Diferenca; Top 7 Prefeitura / Vizinhos / Diferenca; Top 8 Prefeitura / Vizinhos / Diferenca; Top 9 Prefeitura / Vizinhos / Diferenca; Top 10 Prefeitura / Vizinhos / Diferenca; Top 11 Prefeitura / Vizinhos / Diferenca; Top 12 Prefeitura / Vizinhos / Diferenca; Top 13 Prefeitura / Vizinhos / Diferenca; Top 14 Prefeitura / Vizinhos / Diferenca; Top 15 Prefeitura / Vizinhos / Diferenca; Top 16 Prefeitura / Vizinhos / Diferenca; Top 17 Prefeitura / Vizinhos / Diferenca; Top 18 Prefeitura / Vizinhos / Diferenca; Top 19 Prefeitura / Vizinhos / Diferenca; Top 20 Prefeitura / Vizinhos / Diferenca; Top 21 Prefeitura / Vizinhos / Diferenca; Top 22 Prefeitura / Vizinhos / Diferenca; Top 23 Prefeitura / Vizinhos / Diferenca; Top 24 Prefeitura / Vizinhos / Diferenca; Top 25 Prefeitura / Vizinhos / Diferenca; Top 26 Prefeitura / Vizinhos / Diferenca; Top 27 Prefeitura / Vizinhos / Diferenca; Top 28 Prefeitura / Vizinhos / Diferenca; Top 29 Prefeitura / Vizinhos / Diferenca; GAUSSIAN-MODEL_REL_NOR; SVM_REL_NOR; COP_REL_NOR; OPTICS_REL_NOR; LOF_REL_NOR; GAUSSIAN-MODEL_SUA_NOR; SVM_SUA_NOR; COP_SUA_NOR; OPTICS_SUA_NOR; LOF_SUA_NOR
171200;  Lajeado - TO;  2991.0;  25959281.61; 35.45% Administração 8010899.81 / 2028331.89 / 5982567.92; 18.32% Saúde 5558917.91 / 2466316.90 / 3092601.01; 15.91% Educação 5372827.40 / 2688452.98 / 2684374.42; 06.54% Gestão Ambiental 1162947.93 / 58988.69 / 1103959.24; 06.12% Assistência Social 1556607.95 / 523950.12 / 1032657.83; 05.45% Legislativa 1329228.23 / 409948.22 / 919280.01; 02.68% Transporte 802303.58 / 350724.86 / 451578.72; 02.23% Desporto e Lazer 509609.51 / 134024.64 / 375584.87; 01.46% Previdência Social 95144.83 / 341428.60 / -246283.77; 01.24% Urbanismo 696868.29 / 906422.46 / -209554.17; 01.07% Encargos Especiais 2205.54 / 182334.79 / -180129.25; 01.04% Trabalho 184315.90 / 8722.96 / 175592.94; 00.75% Cultura 40832.81 / 166768.22 / -125935.41; 00.74% Despesas (Intraorçamentárias) 0.00 / 125446.37 / -125446.37; 00.43% Comércio e Serviços 104899.23 / 33126.75 / 71772.48; 00.18% Energia 0.00 / 30096.36 / -30096.36; 00.12% Saneamento 128133.01 / 108651.50 / 19481.51; 00.10% Habitação 30131.54 / 13554.65 / 16576.89; 00.09% Judiciária 0.00 / 15807.65 / -15807.65; 00.08% Agricultura 361531.98 / 347613.13 / 13918.85; 00.01% Segurança Pública 10468.83 / 11380.14 / -911.31; 00.01% Indústria 0.00 / 1449.63 / -1449.63; 00.01% Comunicações 1407.33 / 2957.85 / -1550.52; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 0.00 / 0.00; 00.00% Direitos da Cidadania 0.00 / 133.15 / -133.15; 00.00% Defesa Nacional 0.00 / 26.33 / -26.33; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  25863.12;  1.00;  2.27;  2.30;  0.00;  -9984.29;  1.00;  1.09;  1.09
500390;  Figueirão - MS;  3005.0;  17138035.43; 32.58% Administração 4972507.92 / 2044678.31 / 2927829.61; 19.28% Saúde 4258069.45 / 2525200.39 / 1732869.06; 16.62% Educação 4308515.96 / 2814908.55 / 1493607.41; 05.98% Legislativa 949764.56 / 412187.71 / 537576.85; 04.48% Assistência Social 925024.25 / 522063.13 / 402961.12; 04.25% Agricultura 0.00 / 381678.23 / -381678.23; 03.73% Previdência Social 0.00 / 334966.90 / -334966.90; 01.98% Trabalho 185612.59 / 7474.24 / 178138.35; 01.84% Cultura 0.00 / 165206.34 / -165206.34; 01.78% Organização Agrária 159562.58 / 0.00 / 159562.58; 01.32% Essencial à Justiça 130192.74 / 11715.94 / 118476.80; 01.31% Transporte 169205.52 / 287195.66 / -117990.14; 01.17% Desporto e Lazer 26985.74 / 132481.47 / -105495.73; 01.16% Encargos Especiais 0.00 / 103827.12 / -103827.12; 00.76% Despesas (Intraorçamentárias) 0.00 / 68469.28 / -68469.28; 00.56% Saneamento 59969.51 / 109864.94 / -49895.43; 00.27% Comércio e Serviços 0.00 / 24188.15 / -24188.15; 00.24% Judiciária 0.00 / 21477.84 / -21477.84; 00.19% Energia 0.00 / 17297.39 / -17297.39; 00.17% Habitação 2503.40 / 17835.21 / -15331.81; 00.12% Segurança Pública 0.00 / 10885.17 / -10885.17; 00.10% Comunicações 0.00 / 8840.82 / -8840.82; 00.09% Gestão Ambiental 66352.76 / 74575.05 / -8222.29; 00.01% Urbanismo 923768.45 / 924335.14 / -566.69; 00.01% Indústria 0.00 / 1294.03 / -1294.03; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Direitos da Cidadania 0.00 / 133.15 / -133.15; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  23164.35;  1.00;  3.43;  3.45;  0.00;  25864.44;  1.00;  1.78;  1.80
312150;  Desterro do Melo - MG;  3048.0;  10977791.60; 17.47% Administração 1783653.63 / 2286902.04 / -503248.41; 15.88% Cultura 578638.72 / 121009.77 / 457628.95; 14.24% Agricultura 0.00 / 410385.07 / -410385.07; 07.21% Organização Agrária 207850.37 / 0.00 / 207850.37; 06.52% Despesas (Intraorçamentárias) 0.00 / 187892.30 / -187892.30; 06.36% Saúde 2467938.84 / 2651203.09 / -183264.25; 04.40% Transporte 596039.26 / 469213.81 / 126825.45; 04.27% Saneamento 0.00 / 123042.04 / -123042.04; 03.32% Desporto e Lazer 17129.10 / 112790.71 / -95661.61; 02.88% Encargos Especiais 117492.53 / 200540.89 / -83048.36; 02.87% Previdência Social 141689.17 / 224326.54 / -82637.37; 02.48% Judiciária 86189.20 / 14596.11 / 71593.09; 02.27% Trabalho 111108.47 / 45621.63 / 65486.84; 01.91% Gestão Ambiental 0.00 / 54987.00 / -54987.00; 01.87% Comércio e Serviços 25584.02 / 79373.89 / -53789.87; 01.85% Assistência Social 526945.09 / 580326.54 / -53381.45; 01.09% Legislativa 475052.72 / 443723.32 / 31329.40; 00.81% Energia 0.00 / 23425.18 / -23425.18; 00.81% Comunicações 33026.56 / 9768.57 / 23257.99; 00.68% Urbanismo 835045.82 / 854706.41 / -19660.59; 00.25% Segurança Pública 10995.01 / 3899.98 / 7095.03; 00.25% Direitos da Cidadania 0.00 / 7130.49 / -7130.49; 00.14% Habitação 44135.40 / 48091.39 / -3955.99; 00.11% Indústria 0.00 / 3057.63 / -3057.63; 00.05% Educação 2919277.69 / 2917722.42 / 1555.27; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 55.83 / -55.83; 00.00% Defesa Nacional 0.00 / 17.68 / -17.68; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  38492.44;  1.00;  4.73;  4.79;  0.00;  25540.08;  1.00;  1.89;  1.92
431805;  São Domingos do Sul - RS;  3056.0;  14224202.87; 30.37% Agricultura 2555094.60 / 403765.02 / 2151329.58; 13.75% Saúde 3654124.49 / 2679986.12 / 974138.37; 13.39% Educação 1939161.76 / 2887872.17 / -948710.41; 05.92% Indústria 422367.92 / 3057.63 / 419310.29; 05.00% Transporte 849531.43 / 495216.29 / 354315.14; 04.74% Urbanismo 474614.89 / 810462.81 / -335847.92; 04.07% Gestão Ambiental 340567.90 / 52001.41 / 288566.49; 03.30% Saneamento 368282.40 / 134278.63 / 234003.77; 03.17% Previdência Social 0.00 / 224326.54 / -224326.54; 02.94% Encargos Especiais 404911.05 / 196569.05 / 208342.00; 02.80% Legislativa 224371.64 / 422781.53 / -198409.89; 02.65% Despesas (Intraorçamentárias) 0.00 / 187892.30 / -187892.30; 01.30% Administração 2205624.53 / 2297361.11 / -91736.58; 01.19% Desporto e Lazer 31774.42 / 116073.48 / -84299.06; 01.15% Cultura 216403.18 / 134963.69 / 81439.49; 01.12% Comércio e Serviços 0.00 / 79373.89 / -79373.89; 00.98% Assistência Social 534018.48 / 603560.76 / -69542.28; 00.74% Trabalho 0.00 / 52539.64 / -52539.64; 00.68% Habitação 0.00 / 48091.39 / -48091.39; 00.37% Energia 0.00 / 26011.45 / -26011.45; 00.12% Judiciária 0.00 / 8164.37 / -8164.37; 00.10% Direitos da Cidadania 0.00 / 7130.49 / -7130.49; 00.08% Comunicações 3354.18 / 8878.32 / -5524.14; 00.06% Segurança Pública 0.00 / 3899.98 / -3899.98; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 55.83 / -55.83; 00.00% Defesa Nacional 0.00 / 17.68 / -17.68; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  1941.75;  1.00;  1.54;  1.55;  0.00;  -5682.23;  1.00;  1.07;  1.07
350060;  �?guas de São Pedro - SP;  3073.0;  24002736.68; 31.90% Urbanismo 6132196.18 / 869618.38 / 5262577.80; 16.68% Educação 5517384.46 / 2765569.84 / 2751814.62; 12.69% Saúde 4768969.37 / 2676052.95 / 2092916.42; 11.55% Administração 4030340.13 / 2124994.75 / 1905345.38; 04.01% Assistência Social 1261769.67 / 600167.93 / 661601.74; 03.35% Segurança Pública 556834.71 / 4301.68 / 552533.03; 03.23% Desporto e Lazer 654140.55 / 121347.95 / 532792.60; 02.83% Comércio e Serviços 551874.56 / 85085.76 / 466788.80; 02.74% Transporte 17.12 / 452610.10 / -452592.98; 02.72% Legislativa 0.00 / 448241.92 / -448241.92; 02.53% Agricultura 0.00 / 417108.74 / -417108.74; 00.96% Judiciária 166507.92 / 7364.23 / 159143.69; 00.94% Cultura 0.00 / 155559.98 / -155559.98; 00.88% Saneamento 0.00 / 144541.92 / -144541.92; 00.78% Despesas (Intraorçamentárias) 0.00 / 128971.71 / -128971.71; 00.77% Previdência Social 45903.00 / 172984.65 / -127081.65; 00.46% Encargos Especiais 259279.37 / 182653.53 / 76625.84; 00.32% Trabalho 0.00 / 52539.64 / -52539.64; 00.29% Habitação 0.00 / 47118.73 / -47118.73; 00.11% Energia 0.00 / 18459.94 / -18459.94; 00.09% Indústria 0.00 / 15096.56 / -15096.56; 00.05% Comunicações 0.00 / 8765.82 / -8765.82; 00.04% Gestão Ambiental 57519.64 / 63402.17 / -5882.53; 00.04% Essencial à Justiça 0.00 / 6109.08 / -6109.08; 00.03% Direitos da Cidadania 0.00 / 5718.75 / -5718.75; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 17.68 / -17.68; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  24166.76;  1.00;  2.43;  2.44;  0.00;  -3145.69;  1.00;  1.33;  1.34
521645;  Perolândia - GO;  3090.0;  17584347.37; 22.24% Assistência Social 2368091.81 / 631343.32 / 1736748.49; 16.68% Educação 4193157.49 / 2890489.46 / 1302668.03; 14.81% Urbanismo 2195486.20 / 1039234.21 / 1156251.99; 11.52% Saúde 3829430.27 / 2929784.20 / 899646.07; 07.95% Legislativa 992367.42 / 372001.54 / 620365.88; 05.96% Transporte 910345.86 / 445379.52 / 464966.34; 03.62% Trabalho 299896.03 / 16983.06 / 282912.97; 03.22% Previdência Social 0.00 / 251724.44 / -251724.44; 02.16% Agricultura 209779.15 / 378231.51 / -168452.36; 01.88% Encargos Especiais 55777.99 / 202870.06 / -147092.07; 01.88% Despesas (Intraorçamentárias) 0.00 / 146742.53 / -146742.53; 01.66% Saneamento 0.00 / 129356.88 / -129356.88; 01.64% Administração 2105170.43 / 2232904.70 / -127734.27; 01.54% Cultura 38184.56 / 158426.24 / -120241.68; 00.90% Gestão Ambiental 59569.64 / 130101.57 / -70531.93; 00.61% Indústria 64515.20 / 16826.48 / 47688.72; 00.43% Comércio e Serviços 0.00 / 33922.68 / -33922.68; 00.26% Segurança Pública 25280.19 / 5281.99 / 19998.20; 00.25% Habitação 25440.00 / 44760.29 / -19320.29; 00.24% Energia 0.00 / 19008.95 / -19008.95; 00.24% Desporto e Lazer 211855.13 / 193047.12 / 18808.01; 00.08% Essencial à Justiça 0.00 / 6109.08 / -6109.08; 00.07% Judiciária 0.00 / 5732.20 / -5732.20; 00.07% Direitos da Cidadania 0.00 / 5718.75 / -5718.75; 00.07% Comunicações 0.00 / 5670.16 / -5670.16; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 17.68 / -17.68; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  1452.50;  1.00;  1.94;  1.96;  0.00;  -7652.13;  1.00;  1.12;  1.13
311690;  Comendador Gomes - MG;  3105.0;  16100091.26; 57.93% Administração 16100091.26 / 2201093.59 / 13898997.67; 12.24% Saúde 0.00 / 2937045.57 / -2937045.57; 12.21% Educação 0.00 / 2929473.30 / -2929473.30; 04.50% Urbanismo 0.00 / 1079686.25 / -1079686.25; 02.67% Assistência Social 0.00 / 641702.78 / -641702.78; 01.94% Transporte 0.00 / 466042.58 / -466042.58; 01.61% Agricultura 0.00 / 386303.05 / -386303.05; 01.48% Legislativa 0.00 / 355303.05 / -355303.05; 01.10% Previdência Social 0.00 / 265007.76 / -265007.76; 00.81% Desporto e Lazer 0.00 / 193296.19 / -193296.19; 00.73% Encargos Especiais 0.00 / 173947.18 / -173947.18; 00.65% Despesas (Intraorçamentárias) 0.00 / 154833.42 / -154833.42; 00.58% Cultura 0.00 / 139939.80 / -139939.80; 00.49% Saneamento 0.00 / 117998.01 / -117998.01; 00.46% Gestão Ambiental 0.00 / 110434.38 / -110434.38; 00.19% Habitação 0.00 / 45647.71 / -45647.71; 00.08% Comércio e Serviços 0.00 / 18800.49 / -18800.49; 00.06% Trabalho 0.00 / 15000.31 / -15000.31; 00.06% Indústria 0.00 / 15434.32 / -15434.32; 00.06% Energia 0.00 / 14510.91 / -14510.91; 00.04% Direitos da Cidadania 0.00 / 10143.33 / -10143.33; 00.03% Essencial à Justiça 0.00 / 6109.08 / -6109.08; 00.02% Segurança Pública 0.00 / 5597.00 / -5597.00; 00.02% Judiciária 0.00 / 5697.10 / -5697.10; 00.02% Comunicações 0.00 / 5688.16 / -5688.16; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  34849.70;  1.00;  3.68;  3.71;  0.00;  107692.15;  1.00;  3.01;  3.06
350150;  Alvinlândia - SP;  3153.0;  12219495.73; 24.20% Educação 4090072.72 / 3260807.08 / 829265.64; 16.38% Agricultura 0.00 / 561321.76 / -561321.76; 11.08% Transporte 188741.83 / 568449.21 / -379707.38; 05.98% Saneamento 285983.29 / 81157.67 / 204825.62; 05.53% Legislativa 571899.48 / 382342.14 / 189557.34; 04.74% Cultura 0.00 / 162398.37 / -162398.37; 04.56% Organização Agrária 156100.91 / 0.00 / 156100.91; 04.48% Administração 1992722.44 / 2146137.38 / -153414.94; 04.39% Despesas (Intraorçamentárias) 0.00 / 150266.21 / -150266.21; 04.19% Previdência Social 0.00 / 143499.35 / -143499.35; 02.71% Gestão Ambiental 0.00 / 93035.38 / -93035.38; 02.41% Saúde 3064210.06 / 2981542.96 / 82667.10; 02.32% Assistência Social 594016.16 / 673405.13 / -79388.97; 01.93% Encargos Especiais 201693.33 / 267668.40 / -65975.07; 00.94% Urbanismo 880971.40 / 848602.96 / 32368.44; 00.94% Habitação 0.00 / 32287.27 / -32287.27; 00.81% Comércio e Serviços 0.00 / 27630.19 / -27630.19; 00.79% Judiciária 0.00 / 26962.69 / -26962.69; 00.59% Trabalho 0.00 / 20337.07 / -20337.07; 00.38% Energia 0.00 / 13163.92 / -13163.92; 00.21% Segurança Pública 0.00 / 7263.23 / -7263.23; 00.17% Comunicações 0.00 / 5781.76 / -5781.76; 00.13% Direitos da Cidadania 0.00 / 4424.57 / -4424.57; 00.10% Desporto e Lazer 175494.26 / 172189.73 / 3304.53; 00.03% Defesa Nacional 0.00 / 936.23 / -936.23; 00.02% Indústria 17589.85 / 16747.92 / 841.93; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  12082.20;  1.00;  4.43;  4.48;  0.00;  26026.10;  0.44;  1.91;  1.94
522180;  Urutaí - GO;  3153.0;  20706396.10; 51.15% Saneamento 5941361.42 / 81157.67 / 5860203.75; 06.89% Urbanismo 1638228.98 / 848602.96 / 789626.02; 05.98% Administração 2830854.40 / 2146137.38 / 684717.02; 05.73% Previdência Social 799679.81 / 143499.35 / 656180.46; 04.75% Desporto e Lazer 715942.80 / 172189.73 / 543753.07; 04.17% Transporte 1046212.35 / 568449.21 / 477763.14; 03.77% Agricultura 129610.69 / 561321.76 / -431711.07; 03.76% Legislativa 813601.49 / 382342.14 / 431259.35; 02.48% Assistência Social 388969.38 / 673405.13 / -284435.75; 02.34% Encargos Especiais 0.00 / 267668.40 / -267668.40; 02.25% Educação 3002885.58 / 3260807.08 / -257921.50; 01.42% Cultura 0.00 / 162398.37 / -162398.37; 01.31% Despesas (Intraorçamentárias) 0.00 / 150266.21 / -150266.21; 01.12% Saúde 3110074.79 / 2981542.96 / 128531.83; 00.98% Trabalho 132660.86 / 20337.07 / 112323.79; 00.59% Segurança Pública 74707.49 / 7263.23 / 67444.26; 00.39% Gestão Ambiental 48436.30 / 93035.38 / -44599.08; 00.28% Habitação 0.00 / 32287.27 / -32287.27; 00.24% Comércio e Serviços 0.00 / 27630.19 / -27630.19; 00.15% Indústria 0.00 / 16747.92 / -16747.92; 00.11% Energia 0.00 / 13163.92 / -13163.92; 00.05% Judiciária 33169.76 / 26962.69 / 6207.07; 00.05% Comunicações 0.00 / 5781.76 / -5781.76; 00.04% Direitos da Cidadania 0.00 / 4424.57 / -4424.57; 00.01% Defesa Nacional 0.00 / 936.23 / -936.23; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 0.00 / 0.00; 00.00% Ciência e Tecnologia 0.00 / 0.00 / 0.00;  0.00;  87254.34;  1.00;  4.30;  4.38;  0.00;  -4837.86;  1.00;  1.14;  1.14
280250;  General Maynard - SE;  3188.0;  11452846.66; 16.71% Saúde 2129661.25 / 3033249.20 / -903587.95; 14.04% Administração 2730187.53 / 1970817.20 / 759370.33; 12.02% Transporte 0.00 / 650212.42 / -650212.42; 09.78% Judiciária 547166.84 / 18487.02 / 528679.82; 07.91% Assistência Social 1056427.90 / 628851.35 / 427576.55; 07.89% Educação 2968991.65 / 3395459.25 / -426467.60; 07.66% Agricultura 60747.64 / 474773.18 / -414025.54; 06.18% Encargos Especiais 0.00 / 334401.33 / -334401.33; 04.07% Previdência Social 0.00 / 220254.62 / -220254.62; 02.90% Legislativa 632923.34 / 475873.56 / 157049.78; 02.78% Despesas (Intraorçamentárias) 0.00 / 150450.32 / -150450.32; 02.41% Urbanismo 972863.03 / 842598.37 / 130264.66; 01.70% Desporto e Lazer 173224.15 / 81092.31 / 92131.84; 00.77% Saneamento 98657.95 / 56943.76 / 41714.19; 00.67% Comércio e Serviços 0.00 / 36407.77 / -36407.77; 00.56% Gestão Ambiental 0.00 / 30024.04 / -30024.04; 00.55% Energia 0.00 / 29758.19 / -29758.19; 00.49% Cultura 81995.38 / 108408.65 / -26413.27; 00.37% Trabalho 0.00 / 19754.86 / -19754.86; 00.20% Habitação 0.00 / 10583.42 / -10583.42; 00.15% Segurança Pública 0.00 / 8301.32 / -8301.32; 00.12% Indústria 0.00 / 6642.56 / -6642.56; 00.03% Comunicações 0.00 / 1813.80 / -1813.80; 00.02% Defesa Nacional 0.00 / 936.23 / -936.23; 00.01% Ciência e Tecnologia 0.00 / 439.00 / -439.00; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Essencial à Justiça 0.00 / 0.00 / 0.00; 00.00% Direitos da Cidadania 0.00 / 117.25 / -117.25;  0.00;  14601.01;  0.99;  2.14;  2.17;  0.00;  -4815.89;  0.60;  1.15;  1.15
431244;  Morrinhos do Sul - RS;  3209.0;  12868931.61; 30.17% Educação 4855405.13 / 3271353.29 / 1584051.84; 11.05% Urbanismo 162242.85 / 742523.88 / -580281.03; 10.61% Saúde 2483297.60 / 3040490.00 / -557192.40; 09.21% Transporte 343192.40 / 826881.97 / -483689.57; 08.62% Despesas (Intraorçamentárias) 639410.80 / 186872.41 / 452538.39; 07.57% Organização Agrária 397500.00 / 0.00 / 397500.00; 06.16% Previdência Social 590039.72 / 266838.11 / 323201.61; 02.40% Agricultura 337855.88 / 463760.91 / -125905.03; 02.39% Saneamento 212929.13 / 87338.03 / 125591.10; 01.94% Encargos Especiais 228075.93 / 330054.92 / -101978.99; 01.72% Energia 123566.44 / 33388.10 / 90178.34; 01.68% Cultura 40150.27 / 128287.31 / -88137.04; 01.22% Assistência Social 486176.06 / 550147.30 / -63971.24; 01.01% Administração 2032171.95 / 1978995.55 / 53176.40; 00.96% Desporto e Lazer 40754.00 / 90940.03 / -50186.03; 00.71% Comércio e Serviços 0.00 / 37098.31 / -37098.31; 00.66% Legislativa 458479.51 / 493198.58 / -34719.07; 00.54% Gestão Ambiental 59094.74 / 30751.94 / 28342.80; 00.47% Judiciária 0.00 / 24445.52 / -24445.52; 00.39% Trabalho 0.00 / 20570.22 / -20570.22; 00.18% Segurança Pública 18000.00 / 8744.71 / 9255.29; 00.17% Habitação 0.00 / 8974.94 / -8974.94; 00.11% Indústria 0.00 / 5774.09 / -5774.09; 00.04% Comunicações 0.00 / 1901.32 / -1901.32; 00.02% Defesa Nacional 0.00 / 936.23 / -936.23; 00.01% Essencial à Justiça 0.00 / 676.26 / -676.26; 00.01% Ciência e Tecnologia 0.00 / 439.00 / -439.00; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Direitos da Cidadania 0.00 / 117.25 / -117.25;  0.00;  164333.03;  1.00;  8.25;  8.41;  0.00;  26689.23;  0.63;  2.10;  2.14
420680;  Ibicaré - SC;  3336.0;  13457676.60; 23.04% Desporto e Lazer 1345905.65 / 129610.96 / 1216294.69; 18.84% Administração 1221777.26 / 2215939.85 / -994162.59; 16.84% Transporte 1947127.46 / 1058105.55 / 889021.91; 15.61% Agricultura 1378720.34 / 554725.71 / 823994.63; 06.22% Assistência Social 331639.60 / 660130.10 / -328490.50; 03.76% Educação 2765782.95 / 2964131.70 / -198348.75; 03.74% Encargos Especiais 429327.62 / 231693.54 / 197634.08; 02.83% Cultura 0.00 / 149544.59 / -149544.59; 02.63% Urbanismo 708115.13 / 847141.09 / -139025.96; 01.82% Previdência Social 0.00 / 95850.81 / -95850.81; 00.99% Gestão Ambiental 0.00 / 52318.79 / -52318.79; 00.49% Saneamento 39734.50 / 65782.89 / -26048.39; 00.49% Despesas (Intraorçamentárias) 67780.00 / 42031.43 / 25748.57; 00.46% Saúde 2775359.69 / 2799852.56 / -24492.87; 00.46% Indústria 0.00 / 24230.85 / -24230.85; 00.41% Habitação 0.00 / 21508.47 / -21508.47; 00.35% Comércio e Serviços 13474.80 / 31889.73 / -18414.93; 00.24% Energia 0.00 / 12409.24 / -12409.24; 00.23% Trabalho 0.00 / 12364.95 / -12364.95; 00.14% Essencial à Justiça 0.00 / 7415.00 / -7415.00; 00.12% Legislativa 483268.50 / 477154.56 / 6113.94; 00.12% Judiciária 0.00 / 6576.83 / -6576.83; 00.11% Direitos da Cidadania 0.00 / 5847.98 / -5847.98; 00.02% Ciência e Tecnologia 0.00 / 961.95 / -961.95; 00.01% Segurança Pública 15874.67 / 15175.65 / 699.02; 00.01% Comunicações 1568.43 / 1083.06 / 485.37; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00;  0.00;  1123.25;  1.00;  1.75;  1.76;  0.00;  -3947.78;  1.00;  1.20;  1.21
430465;  Capão do Cipó - RS;  3354.0;  22158177.16; 36.93% Saneamento 4278736.87 / 69303.73 / 4209433.14; 16.29% Saúde 4591231.01 / 2734633.20 / 1856597.81; 10.92% Educação 4116642.82 / 2872264.16 / 1244378.66; 07.67% Administração 3034664.77 / 2160206.03 / 874458.74; 07.61% Transporte 2077509.30 / 1209860.28 / 867649.02; 03.98% Agricultura 1025509.98 / 571321.23 / 454188.75; 03.10% Gestão Ambiental 398689.85 / 45672.24 / 353017.61; 02.77% Urbanismo 451008.03 / 767218.25 / -316210.22; 02.57% Assistência Social 941473.53 / 648208.41 / 293265.12; 02.21% Encargos Especiais 0.00 / 251548.18 / -251548.18; 01.83% Legislativa 683728.77 / 474587.11 / 209141.66; 00.92% Comércio e Serviços 131836.15 / 26822.01 / 105014.14; 00.84% Habitação 141176.94 / 45595.07 / 95581.87; 00.76% Previdência Social 0.00 / 86868.83 / -86868.83; 00.37% Despesas (Intraorçamentárias) 0.00 / 42031.43 / -42031.43; 00.25% Cultura 103207.94 / 131411.71 / -28203.77; 00.20% Indústria 0.00 / 23100.45 / -23100.45; 00.15% Trabalho 0.00 / 16609.06 / -16609.06; 00.15% Segurança Pública 0.00 / 17117.15 / -17117.15; 00.13% Desporto e Lazer 156881.37 / 141631.46 / 15249.91; 00.11% Essencial à Justiça 0.00 / 12602.50 / -12602.50; 00.10% Energia 25879.83 / 14005.97 / 11873.86; 00.06% Judiciária 0.00 / 6472.15 / -6472.15; 00.04% Direitos da Cidadania 0.00 / 4133.90 / -4133.90; 00.02% Comunicações 0.00 / 2320.99 / -2320.99; 00.01% Ciência e Tecnologia 0.00 / 1004.65 / -1004.65; 00.00% Relações Exteriores 0.00 / 0.00 / 0.00; 00.00% Organização Agrária 0.00 / 0.00 / 0.00; 00.00% Defesa Nacional 0.00 / 0.00 / 0.00;  0.00;  29578.31;  1.00;  3.02;  3.06;  0.00;  -6898.32;  0.05;  1.09;  1.09
