#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
210955;Ribamar Fiquene - MA;7563.0;13651045.56;467953.01;0.00;0.00;2050717.77;0.00;0.00;0.00;1125377.06;0.00;2848975.70;76162.23;6563641.52;0.00;0.00;0.00;0.00;0.00;269338.14;0.00;117248.17;0.00;0.00;0.00;0.00;22612.34;0.00;109019.62;0.00;0.00;0.00;-8722.08;0.76;1.34;1.35;0.00;1684.10;1.00;1.16;1.17
521730;Pirenópolis - GO;24279.0;40177042.46;1560365.63;35157.59;0.00;3446202.35;0.00;179691.78;0.00;1730775.14;0.00;6780889.31;106731.75;14008835.61;1233032.14;0.00;5198173.99;0.00;0.00;426566.53;0.00;69268.00;0.00;0.00;697374.62;0.00;1014398.33;612793.36;279910.03;2796876.30;0.00;0.00;-8158.45;0.91;1.29;1.29;0.00;-8303.50;1.00;1.11;1.11
330470;Santo Antônio de Pádua - RJ;41108.0;109942619.25;3673313.32;3333500.60;0.00;17020506.95;0.00;5390.00;0.00;2806136.27;3023389.14;26603283.88;0.00;25272475.15;135686.13;42818.41;19625620.33;0.00;0.00;46560.00;0.00;1838237.20;0.00;3450058.56;0.00;0.00;0.00;0.00;3065643.31;0.00;3612662.01;0.00;-4796.40;1.00;1.92;1.94;0.00;-5372.46;1.00;1.25;1.25
251100;Pedra Branca - PB;3791.0;14832787.80;535167.24;0.00;0.00;1684442.19;0.00;0.00;0.00;776276.00;0.00;3718494.64;0.00;5032470.71;0.00;0.00;1348778.92;298100.16;5000.00;0.00;0.00;564644.06;0.00;247861.74;476438.37;7391.37;0.00;0.00;8828.20;128894.20;0.00;0.00;-11280.49;0.88;1.81;1.83;0.00;-2988.13;1.00;1.34;1.35
521680;Petrolina de Goiás - GO;10546.0;21052744.48;946658.47;5218.43;216297.96;2535704.62;0.00;109664.68;0.00;1349882.22;1631588.18;5265007.70;4645.61;5105376.84;18525.19;0.00;1317063.32;20680.30;137463.30;102661.85;0.00;376107.80;0.00;2306.56;0.00;0.00;0.00;1776386.17;131505.28;0.00;0.00;0.00;-9285.71;0.11;1.43;1.44;0.00;-8070.29;1.00;1.17;1.17
171510;Novo Acordo - TO;4101.0;9714703.41;434593.19;0.00;0.00;1642573.77;0.00;0.00;0.00;465892.94;0.00;2585701.81;0.00;2781081.53;246869.38;0.00;520671.33;0.00;0.00;372943.54;0.00;403504.02;0.00;0.00;28915.55;0.00;0.00;0.00;88644.93;143311.42;0.00;0.00;-11353.75;0.00;1.14;1.15;0.00;-6547.80;0.01;1.04;1.04
240780;Monte Alegre - RN;21996.0;38886384.38;0.00;0.00;0.00;5981082.23;0.00;0.00;0.00;2130971.26;0.00;10805403.92;0.00;15841289.79;241357.18;0.00;1833674.61;704.50;0.00;14900.00;0.00;347951.77;0.00;0.00;360573.90;0.00;319505.88;925604.64;83364.70;0.00;0.00;0.00;-7836.07;0.95;1.16;1.15;0.00;-7159.39;0.92;1.09;1.09
313410;Itueta - MG;6069.0;15578195.66;593698.83;341382.75;0.00;2718307.96;0.00;24018.53;0.00;573765.60;791916.73;3330623.96;0.00;4344975.38;93321.24;0.00;23827.30;0.00;201573.80;0.00;0.00;30581.07;0.00;0.00;0.00;287.80;176428.12;1757823.07;558147.73;17515.79;0.00;0.00;-8971.50;0.29;1.50;1.50;0.00;-7099.00;1.00;1.02;1.02
171570;Palmeirante - TO;5543.0;14303493.73;472723.11;271271.18;0.00;2659408.42;0.00;0.00;0.00;1087263.47;117348.98;2594184.53;0.00;5004235.64;8151.82;0.00;413792.24;0.00;0.00;83819.68;0.00;223962.21;0.00;0.00;158927.61;316.84;0.00;1192546.04;15541.96;0.00;0.00;0.00;-9779.16;0.79;1.35;1.36;0.00;-7016.69;1.00;1.12;1.13
312735;Glaucilândia - MG;3114.0;10015187.89;539202.35;51498.69;0.00;1335892.43;0.00;6086.42;0.00;350871.24;525647.34;2502039.54;0.00;2657667.18;179180.87;0.00;968897.34;0.00;64992.97;54537.16;0.00;172936.18;0.00;0.00;0.00;2506.60;25012.12;163804.02;37207.39;377208.05;0.00;0.00;-13736.23;0.01;1.17;1.18;0.00;-6807.29;0.00;1.00;1.00
316730;Silveirânia - MG;2277.0;10063597.31;403628.64;0.00;3645.02;1338293.15;0.00;12653.11;0.00;549243.66;569994.14;2420784.50;0.00;2407209.01;50808.25;0.00;431512.48;99600.54;36812.72;131100.00;0.00;467363.61;0.00;0.00;0.00;0.00;0.00;830940.02;65242.98;244765.48;0.00;0.00;-14788.32;0.04;1.25;1.25;0.00;-7503.59;0.10;1.15;1.15
410480;Cascavel - PR;309259.0;532158076.98;0.00;0.00;3573624.88;59388352.90;0.00;2040740.06;0.00;24726744.61;43372303.56;138316692.81;0.00;152922987.49;7054592.83;0.00;20018736.10;2314254.23;0.00;40263616.59;1715798.95;8785273.30;0.00;0.00;916103.58;0.00;0.00;0.00;8580229.54;18168025.55;28427111.37;0.00;-7392.63;0.98;1.41;1.41;0.00;5773.34;1.00;1.22;1.23
313520;Januária - MG;68065.0;83494568.35;2737381.19;0.00;0.00;10204701.45;0.00;117440.54;0.00;3565681.21;3498920.62;26767171.00;0.00;23755606.80;766331.73;0.00;5184166.04;0.00;374286.24;0.00;0.00;980741.21;0.00;0.00;306970.30;1957.57;0.00;3438130.89;402631.85;1392449.71;0.00;0.00;-6185.01;0.00;1.05;1.05;0.00;-9249.98;0.71;1.15;1.15
313620;João Monlevade - MG;78040.0;186344546.00;5712685.00;61137.00;270459.00;14569585.00;0.00;317646.00;0.00;6568724.00;2975878.00;61135546.00;27988.00;39517063.00;717472.00;0.00;30081830.00;131795.00;18830108.00;1530436.00;0.00;0.00;0.00;0.00;45000.00;0.00;0.00;0.00;1274542.00;2576652.00;0.00;0.00;-9765.04;0.00;1.19;1.19;0.00;-5889.85;0.02;1.16;1.16
311070;Cambuquira - MG;13012.0;24314742.80;694184.23;0.00;0.00;4077322.56;0.00;23087.28;0.00;292312.95;0.00;6447300.93;0.00;6823159.18;646057.44;0.00;3006715.52;10916.24;772303.00;0.00;0.00;60342.87;0.00;0.00;40552.85;8950.40;405694.22;97789.60;100767.61;807285.92;0.00;0.00;-8638.29;0.04;1.09;1.09;0.00;-8230.51;0.04;1.05;1.05
432149;Toropi - RS;2997.0;9207423.79;405186.92;0.00;0.00;3199101.17;0.00;0.00;0.00;143166.04;351452.96;2062541.74;0.00;1415911.46;145155.11;0.00;38810.75;0.00;153736.27;0.00;0.00;1179490.25;0.00;0.00;28591.03;0.00;0.00;59886.62;24393.47;0.00;434868.99;0.00;-9453.28;0.66;1.54;1.55;0.00;-5229.45;1.00;1.20;1.20
431845;São José das Missões - RS;2748.0;10238556.68;0.00;0.00;0.00;3928153.75;0.00;0.00;0.00;407895.88;0.00;2280883.53;0.00;2706755.62;266098.66;0.00;0.00;0.00;0.00;501556.55;0.00;116465.74;0.00;3746.95;0.00;0.00;0.00;0.00;1000.00;26000.00;0.00;0.00;-6805.30;1.00;1.70;1.71;0.00;1144.96;0.33;1.23;1.23
522015;São Luíz do Norte - GO;4932.0;17837446.90;621416.38;0.00;0.00;3590830.97;0.00;28335.08;0.00;1408213.27;0.00;3517135.16;0.00;3909204.16;0.00;0.00;25000.00;2144478.31;0.00;524174.40;0.00;226255.57;0.00;0.00;0.00;7448.40;0.00;1834955.20;0.00;0.00;0.00;0.00;16745.59;0.66;1.89;1.90;0.00;-1799.63;0.90;1.31;1.32
410115;Ângulo - PR;2959.0;13288021.73;594464.62;54501.64;0.00;2468994.44;526.66;0.00;0.00;667229.28;443242.61;2829911.63;0.00;3498599.92;199706.91;0.00;1681263.37;0.00;239851.65;7284.72;0.00;74872.66;0.00;0.00;0.00;0.00;41750.00;126377.39;103456.82;255987.41;0.00;0.00;-15254.00;1.00;1.22;1.22;0.00;-6426.78;0.01;1.13;1.13
210545;Jatobá - MA;9596.0;20151065.14;0.00;0.00;0.00;2496818.09;0.00;0.00;0.00;623770.79;0.00;4740346.38;0.00;9179228.93;0.00;0.00;1676923.05;0.00;0.00;0.00;0.00;441766.70;0.00;0.00;0.00;0.00;0.00;313500.00;678711.20;0.00;0.00;0.00;-8557.30;0.00;1.22;1.22;0.00;-3086.86;0.02;1.09;1.09
230080;Antonina do Norte - CE;7200.0;19262078.00;790328.00;0.00;0.00;5167456.64;0.00;0.00;0.00;1129858.02;0.00;3567397.56;0.00;7518573.65;312864.83;0.00;455124.65;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21852.20;220601.42;77421.03;0.00;0.00;-11076.42;0.00;1.14;1.14;0.00;-7398.74;0.00;1.08;1.08
314750;Passabém - MG;1764.0;9580845.41;559878.87;0.00;0.00;1072244.68;2978.40;19339.99;0.00;347998.01;429283.59;2805194.30;0.00;1386741.77;557735.50;0.00;1108047.98;168720.50;79972.90;0.00;0.00;43132.98;0.00;0.00;0.00;0.00;0.00;755463.59;122949.87;121162.48;0.00;0.00;-4653.19;1.00;1.68;1.70;0.00;-4147.46;1.00;1.25;1.26
510370;Feliz Natal - MT;12440.0;28684326.41;1125862.74;0.00;0.00;3454317.53;0.00;0.00;0.00;1594495.95;832926.07;7233341.28;0.00;8112586.70;170477.41;0.00;5005771.79;0.00;0.00;18423.43;0.00;551093.84;0.00;0.00;0.00;0.00;0.00;0.00;335240.38;249789.29;0.00;0.00;-10668.62;0.00;1.08;1.09;0.00;-8634.11;0.00;1.01;1.01
230520;Hidrolândia - CE;19970.0;33207405.07;1217018.04;0.00;0.00;2316475.97;0.00;0.00;0.00;2607528.52;0.00;6658385.60;232917.70;15589274.87;230068.73;0.00;3244080.34;0.00;29765.87;0.00;0.00;495581.85;0.00;0.00;0.00;0.00;0.00;42761.87;75107.53;468438.18;0.00;0.00;-8312.94;0.98;1.16;1.16;0.00;-8320.58;0.42;1.12;1.11
522220;Vila Boa - GO;5371.0;15645571.47;614432.11;0.00;19572.16;3163164.22;0.00;0.00;0.00;370879.70;1091257.16;3364234.14;73539.22;4451889.75;38063.23;124.45;1370844.73;0.00;0.00;10799.11;0.00;300882.46;0.00;0.00;0.00;0.00;0.00;430577.12;345311.91;0.00;0.00;0.00;-11908.70;0.02;1.20;1.20;0.00;-7256.75;0.84;1.18;1.18
522070;Sítio d'Abadia - GO;2956.0;10180330.01;623312.55;0.00;0.00;1685860.22;0.00;1133.00;0.00;617792.46;696186.97;2051276.41;0.00;2001703.28;426019.02;527.45;235308.57;0.00;119790.82;0.00;0.00;162775.15;0.00;0.00;0.00;0.00;415126.57;923326.76;17220.80;202969.98;0.00;0.00;7854.76;0.99;1.94;1.96;0.00;-6598.81;0.99;1.13;1.13
220930;Santa Luz - PI;5694.0;10926671.19;430211.34;0.00;0.00;2135040.25;0.00;0.00;0.00;486189.62;0.00;2648943.79;0.00;4655780.51;34950.00;0.00;45439.50;0.00;385319.60;0.00;0.00;104796.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-8302.77;0.00;1.06;1.05;0.00;-2519.99;0.32;1.10;1.10
250790;Juripiranga - PB;10616.0;19905775.20;734968.28;0.00;0.00;2055520.74;0.00;0.00;0.00;1096984.01;210054.20;5314535.63;0.00;7142921.54;891316.81;0.00;2073863.16;100848.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14174.90;270587.62;0.00;0.00;-9287.79;1.00;1.11;1.11;0.00;-6357.28;0.91;1.16;1.16
230720;Jati - CE;7785.0;23853105.29;846825.28;144303.31;0.00;2737875.66;0.00;0.00;0.00;1150406.63;0.00;5709489.61;0.00;8271024.66;563728.28;0.00;2344606.25;0.00;0.00;7100.48;0.00;32821.28;0.00;0.00;0.00;39497.30;0.00;301856.75;1703569.80;0.00;0.00;0.00;-10702.97;0.57;1.55;1.56;0.00;-6263.73;0.99;1.13;1.13
230160;Assaré - CE;23058.0;41670078.86;1222301.18;0.00;0.00;5878730.74;0.00;0.00;0.00;2179844.38;0.00;9239318.35;0.00;18241820.98;1656167.81;452.59;2586035.80;0.00;18627.98;0.00;0.00;0.00;0.00;0.00;80846.00;0.00;106653.25;0.00;459279.80;0.00;0.00;0.00;-8825.48;0.00;1.06;1.07;0.00;-6310.80;1.00;1.20;1.20
410070;Alto Piquiri - PR;10317.0;20950358.85;0.00;228508.46;0.00;4277831.49;0.00;0.00;0.00;1565231.06;337126.10;6223137.79;0.00;5697166.98;12620.91;0.00;0.00;0.00;76366.51;76320.00;0.00;518106.13;0.00;72259.99;0.00;0.00;0.00;1386784.66;270627.18;208271.59;0.00;0.00;-9137.28;0.54;1.29;1.29;0.00;-1481.52;1.00;1.24;1.24
270500;Mata Grande - AL;25659.0;53334572.28;1352506.66;0.00;0.00;10881394.28;0.00;0.00;0.00;686531.81;0.00;8995193.66;0.00;29815229.04;943369.65;0.00;0.00;0.00;0.00;658119.78;0.00;7.40;0.00;0.00;0.00;0.00;0.00;0.00;2220.00;0.00;3321687.80;0.00;-7857.44;1.00;1.61;1.62;0.00;-987.14;1.00;1.24;1.24
220795;Nova Santa Rita - PI;4276.0;10501955.29;437685.84;0.00;0.00;2009020.52;0.00;0.00;0.00;334195.31;0.00;1817046.45;0.00;4268886.90;72762.64;0.00;706568.56;7900.00;531524.98;0.00;0.00;87565.79;0.00;0.00;0.00;0.00;26674.56;0.00;670.00;201453.74;0.00;0.00;-10377.06;0.06;1.23;1.24;0.00;-5554.60;0.63;1.15;1.14
270620;Palestina - AL;4970.0;14040902.60;568149.26;0.00;0.00;4277021.91;0.00;0.00;0.00;316138.15;0.00;2251027.99;0.00;5527694.12;34770.30;0.00;806084.85;0.00;0.00;0.00;0.00;64913.85;0.00;0.00;0.00;0.00;0.00;74031.59;28178.60;92891.98;1185945.96;0.00;-9307.05;0.65;1.72;1.74;0.00;-7178.79;0.96;1.11;1.11
412402;Santa Tereza do Oeste - PR;10528.0;26800385.32;0.00;0.00;0.00;4359251.29;0.00;0.00;0.00;998861.31;0.00;6702477.95;0.00;7455462.31;562337.57;0.00;5076685.79;0.00;0.00;89502.67;0.00;746485.94;0.00;203060.43;11291.00;0.00;0.00;30800.00;564169.06;0.00;0.00;0.00;-10785.92;0.44;1.36;1.36;0.00;-6139.75;0.02;1.09;1.10
354480;Sales - SP;5929.0;27081607.92;853443.11;0.00;0.00;3515979.22;0.00;42770.64;0.00;1318171.61;1343929.49;5893874.97;45358.02;6415633.11;257595.51;0.00;2303223.50;0.00;1656716.95;0.00;0.00;519954.11;0.00;82422.00;769940.63;0.00;0.00;860018.96;158505.08;1044071.01;0.00;0.00;-12490.93;0.94;1.63;1.64;0.00;-8286.19;0.98;1.14;1.15
420370;Canelinha - SC;11452.0;30273024.94;927320.84;0.00;0.00;1888669.19;0.00;99093.68;0.00;982529.67;0.00;7341338.06;0.00;7859652.03;74457.61;0.00;5868543.20;149955.17;988553.79;0.00;0.00;505890.29;0.00;0.00;0.00;0.00;377505.05;1722886.30;140264.36;1346365.70;0.00;0.00;-10721.48;0.03;1.38;1.39;0.00;-7581.55;0.20;1.05;1.05
315370;Quartel Geral - MG;3493.0;15391529.79;597115.25;0.00;150933.11;2128205.58;0.00;0.00;0.00;251494.37;788953.81;2718618.46;0.00;5110541.47;45754.07;0.00;1041855.44;113940.42;26216.03;45422.73;0.00;465889.73;0.00;0.00;0.00;78765.71;232954.93;1553667.41;41201.27;0.00;0.00;0.00;-5026.24;1.00;1.96;1.98;0.00;-4111.35;1.00;1.25;1.25
250350;Cacimba de Dentro - PB;17145.0;27077742.59;872005.97;0.00;0.00;3363640.62;0.00;0.00;0.00;838407.68;0.00;6534850.49;0.00;10856736.30;350607.75;0.00;3403471.84;0.00;0.00;0.00;0.00;53400.20;0.00;0.00;31400.00;0.00;0.00;0.00;246652.46;526569.28;0.00;0.00;-7722.35;0.00;0.97;0.97;0.00;-7962.35;0.00;1.00;1.00
270610;Ouro Branco - AL;11484.0;23172747.35;813099.07;0.00;0.00;3727552.12;0.00;0.00;0.00;437523.60;0.00;5126870.74;0.00;9377100.87;712994.91;0.00;2611508.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80385.41;45503.30;240208.66;1440373.86;0.00;-9092.44;1.00;1.46;1.46;0.00;-6506.27;0.99;1.10;1.11
270640;Pão de Açúcar - AL;24924.0;51438479.43;1246239.37;0.00;0.00;14116693.13;0.00;0.00;0.00;717766.69;0.00;14258747.61;1200.00;20671285.39;3300.00;0.00;15160.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37566.00;370520.98;4077735.40;0.00;-7686.80;0.98;1.65;1.66;0.00;-6828.88;0.94;1.25;1.25
312110;Delfim Moreira - MG;8199.0;13584326.79;289682.41;0.00;0.00;1622746.58;0.00;0.00;0.00;208724.71;690059.54;3674187.19;0.00;4653164.39;367005.05;0.00;1160656.77;0.00;261510.26;0.00;0.00;123635.49;0.00;0.00;50451.39;0.00;77196.47;360241.15;45065.39;0.00;0.00;0.00;-7844.17;0.03;1.11;1.11;0.00;-6138.20;0.33;1.09;1.09
313950;Manhumirim - MG;22465.0;38370635.52;1418143.06;0.00;345674.90;4663995.95;0.00;34866.41;0.00;1189602.45;1852912.68;9528058.04;8464.15;12570570.73;214806.82;0.00;1890153.20;0.00;1307858.14;46312.55;0.00;593610.78;0.00;0.00;562486.85;25246.42;495942.51;370831.90;428167.32;822930.66;0.00;0.00;-8881.13;0.99;1.27;1.27;0.00;-7710.92;0.03;1.12;1.12
313120;Ipanema - MG;19318.0;34788783.39;1293068.90;329605.83;0.00;4115126.58;0.00;31887.60;0.00;1302120.29;1811205.32;8800767.95;0.00;6708285.41;433799.34;0.00;6119652.44;0.00;965765.28;438357.77;0.00;778828.76;0.00;0.00;401527.69;0.00;0.00;589907.29;332624.94;336252.00;0.00;0.00;-9428.26;0.10;1.21;1.21;0.00;-9596.01;0.11;1.04;1.04
270360;Japaratinga - AL;8294.0;17396390.68;760496.37;0.00;0.00;3065281.16;0.00;0.00;0.00;501117.29;1076812.28;2919622.95;0.00;6939579.35;770761.61;0.00;1140625.61;0.00;0.00;0.00;0.00;102354.50;0.00;0.00;0.00;0.00;0.00;0.00;75614.00;44125.56;0.00;0.00;-9215.46;0.04;1.17;1.18;0.00;-7393.15;0.02;1.00;1.00
312350;Douradoquara - MG;1915.0;11377432.01;600429.48;0.00;0.00;3548009.41;0.00;30785.08;0.00;411883.71;0.00;2667327.69;0.00;1591683.68;96552.35;0.00;1108454.69;0.00;131505.26;39215.43;0.00;268149.65;0.00;0.00;0.00;0.00;0.00;588197.18;138204.51;157033.89;0.00;0.00;-12990.52;0.02;1.35;1.35;0.00;-7505.74;0.99;1.02;1.02
520551;Cocalzinho de Goiás - GO;18871.0;41500867.00;1381291.52;351331.49;0.00;5140249.10;1430.58;203505.12;0.00;3052995.79;0.00;10035181.18;229792.52;15645550.67;81960.56;0.00;2245541.30;0.00;4400.00;134089.33;0.00;1533833.43;0.00;0.00;0.00;0.00;0.00;454899.47;259880.10;744934.84;0.00;0.00;-10999.56;1.00;1.39;1.39;0.00;-7988.18;1.00;1.13;1.13
290050;Érico Cardoso - BA;11472.0;21626008.04;722124.46;109421.61;0.00;2668697.31;0.00;8500.00;0.00;353814.15;3048.04;5693132.39;0.00;7989052.67;262570.00;0.00;2435526.86;0.00;303645.69;0.00;0.00;510260.00;0.00;0.00;0.00;0.00;44479.00;463173.30;17673.60;40888.96;0.00;0.00;-8798.34;0.00;1.07;1.07;0.00;-8003.48;0.02;1.02;1.02
270520;Messias - AL;17350.0;42244183.57;1263002.90;0.00;0.00;9362127.98;0.00;0.00;0.00;1401725.84;1257817.50;8501732.48;87745.20;15821781.29;2299404.50;0.00;1786794.74;0.00;19695.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14527.24;74038.29;353790.27;0.00;0.00;-9895.38;0.02;1.35;1.35;0.00;-8468.55;0.11;1.09;1.09
240190;Caiçara do Rio do Vento - RN;3570.0;11117268.87;647819.42;0.00;0.00;3321486.05;0.00;0.00;0.00;442814.90;0.00;2827548.10;0.00;2824448.66;3000.00;0.00;764149.33;0.00;0.00;0.00;0.00;217091.51;0.00;0.00;0.00;0.00;0.00;0.00;68910.90;0.00;0.00;0.00;-11629.75;0.01;1.19;1.20;0.00;-5055.85;0.00;1.02;1.03
316760;Simonésia - MG;19307.0;30805165.96;1069151.96;0.00;0.00;3235908.55;0.00;45556.79;0.00;802095.23;504146.68;9639484.92;0.00;8621747.10;414962.69;0.00;2848451.09;0.00;28788.29;292584.72;0.00;1234465.50;0.00;0.00;0.00;0.00;0.00;1510064.99;195138.41;362619.04;0.00;0.00;-8091.03;0.01;1.05;1.05;0.00;-10202.04;0.00;1.01;1.01
350780;Brodowski - SP;23134.0;61307886.98;1770733.92;172353.91;0.00;7500443.71;0.00;0.00;0.00;1719507.93;963289.21;16452035.53;0.00;20793458.25;191883.19;0.00;2868019.59;0.00;4374807.57;19553.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37390.40;0.00;4444409.87;0.00;0.00;-9456.81;0.08;1.35;1.35;0.00;-5298.92;0.89;1.27;1.28
420620;Gravatal - SC;11148.0;23836976.37;785689.00;0.00;0.00;2847013.52;0.00;76405.77;0.00;963179.73;0.00;4374926.38;0.00;6600799.67;85369.95;0.00;1616423.44;0.00;0.00;0.00;0.00;916441.23;0.00;0.00;251189.53;0.00;364763.64;3675131.31;340166.42;939476.78;0.00;0.00;-9593.61;0.04;1.29;1.29;0.00;-7408.05;0.86;1.08;1.08
280540;Poço Redondo - SE;33358.0;52421348.13;0.00;857171.66;0.00;10813613.35;0.00;0.00;0.00;1884687.11;0.00;10797644.97;0.00;25875239.27;18700.00;0.00;468289.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;295060.14;420840.86;990101.67;0.00;0.00;0.00;-6706.15;0.00;1.34;1.35;0.00;-4060.46;0.13;1.17;1.17
315140;Pitangui - MG;27040.0;38295569.20;1725601.73;536004.72;0.00;3198211.28;0.00;74390.25;0.00;1099141.33;2613132.58;10909358.03;0.00;9700554.10;814579.18;0.00;3437091.95;0.00;465126.32;1360849.48;0.00;323149.09;0.00;76914.79;0.00;177868.92;0.00;831321.18;220501.14;731773.13;1210270.82;0.00;-8252.12;0.02;1.32;1.32;0.00;-7594.04;0.77;1.11;1.11
521056;Itaguari - GO;4688.0;12281670.25;642467.48;390.00;0.00;2009847.89;0.00;32785.90;0.00;680863.98;694407.75;2976027.05;0.00;2783604.53;19984.92;0.00;1315011.32;9071.79;0.00;9450.00;0.00;32835.20;0.00;6946.49;0.00;0.00;0.00;490508.88;231697.35;345769.72;0.00;0.00;-11942.08;0.00;1.13;1.13;0.00;-8919.78;0.63;1.06;1.07
170230;Arapoema - TO;6821.0;11237153.76;457641.89;0.00;0.00;2686604.02;0.00;0.00;0.00;855026.45;268446.61;917216.43;0.00;4205253.40;4828.02;0.00;427688.97;0.00;0.00;419446.29;0.00;88374.85;0.00;0.00;0.00;0.00;139904.00;687188.44;0.00;79534.39;0.00;0.00;-7835.15;1.00;1.39;1.39;0.00;-4291.48;1.00;1.16;1.16
312250;Dom Cavati - MG;5288.0;12397908.13;475184.24;115301.67;0.00;2478153.59;0.00;10280.02;0.00;793526.12;211784.37;2333978.64;126676.95;2722506.02;35133.20;0.00;1642677.07;0.00;0.00;0.00;0.00;221396.61;0.00;0.00;0.00;0.00;60191.68;532875.71;349977.28;288264.96;0.00;0.00;-11844.87;1.00;1.33;1.34;0.00;-6887.94;1.00;1.05;1.05
311740;Conceição de Ipanema - MG;4618.0;10318915.17;533686.90;112292.05;0.00;1283431.02;0.00;27472.37;0.00;336989.15;1188995.37;2136511.66;0.00;2960729.28;56368.74;0.00;300492.51;0.00;42624.95;0.00;0.00;114300.72;0.00;0.00;0.00;8688.00;0.00;1131930.62;84401.83;0.00;0.00;0.00;-8963.43;1.00;1.41;1.42;0.00;-5393.15;0.91;1.07;1.07
520500;Carmo do Rio Verde - GO;9571.0;20143697.16;792706.04;0.00;0.00;3318285.24;0.00;84662.76;0.00;895737.43;2073726.61;4719861.09;108494.45;5446127.72;2200.54;0.00;1781130.91;0.00;0.00;2288.00;0.00;168868.75;0.00;0.00;0.00;0.00;0.00;558181.63;191425.99;0.00;0.00;0.00;-9204.74;0.01;1.09;1.09;0.00;-8570.17;0.00;1.07;1.07
313005;Icaraí de Minas - MG;11524.0;15986244.03;777131.73;55809.97;0.00;1781188.23;0.00;9306.29;0.00;598662.57;784728.79;4449547.57;0.00;4613841.24;274031.82;0.00;1072957.72;4752.55;224265.39;14000.00;0.00;566886.94;0.00;0.00;0.00;0.00;2260.50;386871.76;141525.21;228475.75;0.00;0.00;-7437.40;0.01;1.05;1.05;0.00;-9435.46;0.01;1.02;1.02
230660;Itatira - CE;20077.0;42118704.46;1159723.70;0.00;41100.00;6049365.45;0.00;0.00;0.00;1535897.18;221300.68;8904488.23;0.00;21311423.21;211629.11;0.00;399233.02;0.00;281409.13;0.00;0.00;654194.78;0.00;0.00;0.00;371548.49;204160.63;495629.48;77123.06;200478.31;0.00;0.00;-7738.23;0.04;1.50;1.51;0.00;-6586.81;1.00;1.18;1.18
521740;Pires do Rio - GO;30469.0;51091606.05;2315101.93;0.00;0.00;8158737.38;0.00;119488.90;0.00;1113674.81;5705247.83;14811818.04;0.00;11154338.30;80570.16;0.00;6485417.11;0.00;152000.00;56895.10;0.00;372056.26;0.00;0.00;0.00;0.00;0.00;348669.36;217590.87;0.00;0.00;0.00;-7099.28;0.01;1.09;1.09;0.00;-9991.99;0.01;1.08;1.08
260760;Ilha de Itamaracá - PE;24413.0;51861523.73;1755000.00;0.00;0.00;6227177.85;0.00;2318162.63;0.00;2723954.26;3536202.71;12790332.84;0.00;11737903.09;302225.83;0.00;3324151.68;0.00;2331.42;3358632.58;0.00;0.00;0.00;0.00;0.00;0.00;870409.50;912112.16;1109423.79;893503.39;1212722.31;0.00;-6063.37;0.27;1.49;1.50;0.00;-8036.39;1.00;1.26;1.26
110050;Novo Horizonte do Oeste - RO;10393.0;18460280.72;737290.48;0.00;0.00;5219813.89;0.00;0.00;0.00;498711.39;280161.32;4965570.16;0.00;4833828.57;0.00;0.00;208889.26;0.00;0.00;6250.00;0.00;570445.01;0.00;0.00;0.00;0.00;0.00;1099355.99;39964.65;0.00;0.00;0.00;-7616.40;0.00;1.14;1.14;0.00;-6161.56;0.80;1.03;1.03
316110;São Francisco - MG;56217.0;80962687.96;2418376.13;99113.10;0.00;8469222.95;717898.08;67925.54;0.00;1894369.79;2031897.89;20582826.62;0.00;30890609.62;300851.91;0.00;5696666.71;0.00;241375.29;1944.00;0.00;998788.85;0.00;0.00;709739.59;0.00;832777.70;2025365.00;128611.51;2854327.68;0.00;0.00;-2740.96;0.29;1.95;1.97;0.00;-2339.27;0.21;1.09;1.09
