#Codigo;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
291510;-0.23;-0.28;-0.15;-0.53;-0.08;-0.32;-0.01;-0.63;-0.64;-0.77;-0.22;-0.44;-0.22;-0.10;-0.18;-0.22;-0.41;-0.44;-0.10;-0.38;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.24;-0.27;-0.31
431531;2.49;-0.28;-0.15;0.85;-0.08;-0.32;-0.01;1.81;-0.64;2.33;3.04;3.42;0.52;-0.10;0.95;-0.18;1.29;1.20;-0.10;3.81;-0.04;-0.17;-0.16;-0.21;0.82;6.80;0.33;-0.81;-0.31
230960;-0.48;-0.28;-0.15;-0.84;-0.08;-0.32;-0.01;-0.69;-0.26;-0.98;-0.22;-0.50;-0.54;1.09;-0.50;-0.22;-0.37;-0.36;-0.10;-0.46;-0.04;-0.17;-0.04;-0.21;-0.44;-0.52;-0.45;0.04;0.06
241380;1.97;-0.28;-0.15;1.17;-0.08;-0.32;-0.01;1.28;-0.64;1.87;-0.22;0.88;-0.69;-0.10;1.64;-0.19;-0.41;-0.44;-0.10;0.54;-0.04;-0.17;-0.26;-0.21;-0.44;-0.35;-0.65;1.86;-0.31
250160;-0.35;-0.28;-0.15;-0.85;-0.08;-0.32;-0.01;-0.57;1.04;-0.68;-0.22;-0.20;-0.73;-0.10;-0.36;-0.22;-0.41;-0.44;-0.10;-0.30;-0.04;-0.17;-0.26;1.31;-0.40;-0.53;-0.64;0.00;-0.31
261290;-0.27;-0.28;-0.15;-0.32;-0.08;-0.32;-0.01;0.02;0.40;-0.96;-0.22;-0.67;0.67;-0.10;-0.93;-0.20;-0.41;-0.44;-0.10;-0.39;-0.04;-0.17;0.08;-0.21;-0.44;-0.52;-0.46;-0.69;0.87
320020;-0.46;0.64;-0.15;0.09;-0.08;-0.32;-0.01;-0.77;1.66;-0.37;-0.22;-0.70;0.10;-0.10;-0.44;-0.22;0.29;-0.44;-0.10;-0.29;-0.04;-0.17;-0.26;-0.21;1.35;-0.53;-0.53;0.18;-0.31
220650;-0.38;-0.28;-0.15;-0.59;0.03;-0.32;-0.01;0.03;-0.64;-0.26;-0.22;-0.06;-0.32;-0.10;-0.83;-0.04;-0.41;0.71;-0.10;-0.33;-0.04;-0.17;-0.26;0.28;0.24;-0.53;-0.57;-0.65;-0.31
316210;-0.12;-0.17;-0.15;-0.52;-0.08;-0.00;-0.01;-0.58;-0.33;-0.05;-0.22;-1.11;-0.34;-0.10;-0.45;-0.22;0.09;-0.26;-0.10;-0.32;-0.04;-0.17;-0.26;-0.04;-0.44;-0.53;-0.49;-0.25;-0.31
313090;-0.36;0.35;-0.15;-0.48;-0.08;-0.25;-0.01;-0.65;-0.34;-0.33;0.70;-1.52;-0.64;0.05;-0.77;-0.22;-0.41;-0.44;-0.10;-0.20;-0.04;-0.17;-0.26;-0.15;0.25;-0.20;-0.32;-0.63;-0.31
292820;-0.42;-0.28;-0.15;-0.21;-0.08;-0.18;-0.01;-0.79;-0.64;-0.87;-0.20;-0.51;-0.33;-0.10;-0.65;-0.22;-0.35;-0.31;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.14;-0.44;-0.55;-0.19;-0.31
150803;-0.65;-0.28;-0.15;-0.56;-0.08;-0.32;-0.01;-0.57;-0.64;-0.81;-0.22;0.58;-0.66;-0.10;-0.93;-0.22;-0.41;-0.35;2.41;-0.29;-0.04;-0.17;-0.26;-0.21;-0.44;-0.35;-0.62;-0.64;-0.31
241142;1.89;-0.28;-0.15;0.28;-0.08;-0.32;-0.01;2.33;-0.64;1.09;-0.22;0.63;0.38;-0.10;1.74;-0.22;-0.41;-0.44;-0.10;0.77;-0.04;-0.17;-0.26;-0.21;-0.44;-0.51;1.01;-0.81;-0.31
500568;0.52;-0.28;-0.15;0.54;-0.08;-0.32;-0.01;0.16;0.66;-0.50;-0.22;-0.69;-0.24;-0.10;0.12;-0.22;-0.41;0.60;-0.10;-0.32;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.28;-0.81;0.38
316720;0.13;-0.28;-0.15;-0.17;-0.08;0.66;-0.01;-0.64;-0.64;0.77;-0.22;-1.20;-0.29;0.09;-0.08;-0.07;5.40;0.47;-0.10;-0.55;-0.04;-0.17;0.29;-0.21;1.54;-0.43;-0.27;0.90;-0.31
220937;-0.08;-0.28;-0.15;0.18;-0.08;-0.02;-0.01;0.03;-0.64;-0.59;-0.22;-0.44;-0.23;-0.10;-0.33;-0.21;-0.41;-0.44;-0.10;-0.49;-0.04;-0.17;-0.26;-0.21;-0.44;-0.51;-0.46;-0.72;-0.31
280520;0.22;1.21;-0.15;0.15;-0.08;-0.32;-0.01;-0.39;-0.64;-0.69;-0.22;0.30;0.56;-0.10;-0.33;-0.22;-0.41;-0.44;-0.10;0.20;-0.04;-0.17;-0.26;-0.21;-0.44;-0.52;-0.65;-0.81;-0.31
210540;-0.63;-0.28;-0.15;-0.85;-0.08;0.05;-0.01;-0.62;-0.64;-1.12;-0.22;0.07;-0.31;-0.10;-0.79;-0.22;0.24;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;1.88;-0.44;-0.50;-0.10;-0.31
251315;-0.21;-0.28;-0.15;-0.54;-0.08;-0.32;-0.01;-0.33;-0.64;-0.46;-0.22;0.50;-0.12;-0.10;0.10;0.01;-0.41;-0.44;-0.10;-0.45;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.21;-0.22;-0.31
431235;0.83;-0.28;-0.15;1.42;-0.08;-0.32;-0.01;-0.03;-0.64;2.67;-0.22;0.86;1.57;-0.10;0.52;-0.22;4.31;0.01;-0.10;7.95;-0.04;7.92;0.08;1.92;-0.05;5.63;0.36;-0.81;-0.31
317200;-0.42;1.12;-0.15;-0.65;-0.08;-0.17;-0.01;-0.68;0.69;-0.78;-0.22;-1.36;-0.49;-0.09;-0.11;-0.07;-0.32;-0.14;-0.10;-0.29;-0.04;-0.17;-0.26;-0.20;1.35;-0.16;0.05;-0.70;0.53
210055;-1.21;-0.28;-0.15;-0.14;-0.08;-0.32;-0.01;-0.45;-0.64;-0.72;-0.22;0.91;0.33;-0.10;-0.81;-0.22;-0.39;-0.44;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;-0.44;0.13;-0.63;-0.81;-0.31
312550;1.58;1.35;-0.15;-0.06;-0.08;-0.09;-0.01;0.06;-0.64;0.60;-0.22;0.43;0.88;-0.10;0.94;-0.22;-0.36;-0.44;-0.10;-0.11;-0.04;-0.17;-0.26;-0.19;1.02;-0.34;-0.08;4.87;-0.31
410550;-1.21;-0.28;-0.15;-0.62;1.65;0.03;-0.01;0.16;-0.64;0.33;-0.22;-1.10;-0.67;-0.10;-0.18;-0.19;-0.41;0.80;-0.10;-0.45;-0.04;0.59;-0.14;-0.21;-0.44;-0.03;0.25;0.00;1.25
240970;0.04;-0.28;-0.15;-0.44;-0.08;-0.32;-0.01;0.29;-0.64;-0.39;-0.22;0.42;0.81;-0.10;-0.21;-0.22;-0.41;-0.44;-0.10;0.82;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.38;1.55;-0.31
290420;-0.17;0.89;-0.15;-0.61;-0.08;-0.28;-0.01;-0.43;-0.22;-0.20;-0.22;1.45;0.12;-0.10;-0.02;-0.22;-0.09;-0.44;-0.10;-0.49;-0.04;-0.17;-0.26;-0.21;-0.42;-0.42;-0.32;-0.81;-0.31
500345;0.16;0.22;-0.15;0.35;-0.08;-0.31;-0.01;-0.05;-0.64;-0.35;-0.22;-1.24;-0.46;-0.10;-0.66;-0.22;-0.41;-0.19;-0.10;-0.16;-0.04;-0.17;-0.26;-0.21;3.92;-0.40;-0.63;-0.74;-0.31
240990;0.15;-0.28;-0.15;-0.21;-0.08;-0.32;-0.01;0.88;-0.64;0.33;-0.22;-0.04;-0.14;-0.10;0.39;-0.22;-0.41;0.01;-0.10;0.14;-0.04;-0.17;-0.03;-0.21;-0.44;-0.53;0.02;-0.81;-0.31
310855;-0.12;-0.28;-0.15;-0.61;-0.08;-0.04;-0.01;-0.70;-0.64;-0.32;-0.22;-0.92;-0.57;-0.10;-0.33;-0.20;-0.41;-0.40;-0.10;-0.24;-0.04;-0.17;-0.26;-0.21;-0.44;-0.37;0.13;-0.20;-0.31
250250;-0.29;0.01;-0.15;-0.99;-0.08;-0.32;-0.01;-0.33;-0.64;-0.08;-0.11;-0.41;-0.18;-0.10;-0.06;-0.22;-0.15;-0.44;-0.10;-0.40;-0.04;-0.17;-0.23;-0.21;0.38;-0.34;-0.06;0.43;-0.31
353370;0.85;-0.28;-0.15;-0.06;-0.08;-0.32;-0.01;0.40;-0.64;0.99;0.20;0.81;-0.53;-0.10;0.07;-0.22;1.48;-0.05;-0.10;-0.45;-0.04;-0.17;-0.26;-0.21;-0.44;1.04;0.63;-0.00;-0.31
210840;-1.21;-0.28;-0.15;-0.57;-0.08;-0.32;-0.01;-0.45;-0.64;-0.37;-0.22;-0.40;-0.14;-0.10;-0.03;-0.22;-0.24;-0.44;-0.10;-0.52;-0.04;-0.17;-0.26;0.25;-0.01;-0.53;0.90;-0.65;-0.31
510343;0.37;-0.28;-0.15;0.59;-0.08;-0.32;-0.01;0.25;-0.03;-0.15;-0.22;-0.42;-0.73;-0.10;-1.10;-0.02;-0.14;-0.44;-0.10;-0.48;-0.04;-0.17;-0.18;-0.21;0.79;-0.27;-0.37;-0.81;-0.31
250310;0.23;-0.28;-0.15;-0.59;-0.08;-0.32;-0.01;-0.38;-0.64;-0.19;-0.22;0.16;-0.30;-0.10;0.65;-0.20;-0.40;-0.44;-0.10;-0.24;-0.04;-0.17;1.42;-0.21;-0.44;-0.53;-0.14;0.34;-0.31
150610;-0.17;-0.28;-0.15;-0.52;-0.08;-0.29;-0.01;-0.39;-0.53;-0.81;0.94;0.35;0.55;-0.10;-0.12;-0.22;0.52;1.57;-0.10;-0.06;-0.04;-0.17;-0.26;-0.21;0.11;-0.53;-0.61;-0.81;-0.31
311520;0.35;-0.28;-0.15;0.04;-0.08;-0.07;-0.01;0.02;1.43;-0.50;1.54;-0.71;0.62;-0.10;-0.84;-0.22;-0.30;0.62;-0.10;0.72;-0.04;-0.17;-0.08;-0.21;1.44;0.60;-0.24;-0.24;-0.31
350100;-1.21;-0.26;2.02;-0.58;-0.08;-0.32;-0.01;-0.19;-0.64;1.26;-0.22;0.96;-0.24;-0.10;0.55;11.77;2.23;-0.34;-0.10;-0.01;-0.04;-0.17;-0.24;-0.21;-0.44;-0.33;-0.25;-0.27;-0.31
150375;-0.43;-0.28;-0.15;-0.36;-0.08;-0.32;-0.01;-0.63;-0.64;-1.26;-0.22;-0.59;-0.56;-0.10;-0.35;-0.22;-0.38;-0.03;-0.10;-0.33;-0.04;-0.17;-0.26;-0.21;-0.44;-0.25;-0.65;-0.81;-0.31
315100;-0.41;-0.28;-0.15;-0.48;-0.08;-0.14;-0.01;-0.54;0.14;-0.45;-0.22;-0.88;0.27;-0.10;-0.42;-0.22;-0.17;-0.44;-0.10;-0.52;-0.04;-0.14;-0.26;-0.21;1.15;-0.30;0.31;-0.44;-0.31
292650;-0.28;0.16;-0.15;0.18;-0.08;-0.32;-0.01;-0.50;-0.64;-1.36;-0.22;0.12;-0.01;-0.10;-0.28;-0.22;-0.27;-0.03;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;0.21;-0.39;-0.43;-0.27;-0.31
522020;0.16;-0.28;-0.15;-0.33;-0.08;0.43;-0.01;-0.66;1.83;0.16;-0.22;-0.21;-0.73;-0.10;0.20;-0.22;-0.33;-0.44;-0.10;-0.39;-0.04;-0.17;0.89;-0.21;-0.44;-0.46;-0.39;-0.81;-0.31
210440;-1.21;-0.28;-0.15;-0.47;-0.08;-0.32;-0.01;-0.66;-0.64;-1.09;-0.22;0.03;-0.12;0.30;-0.84;-0.22;-0.11;-0.29;0.38;-0.48;-0.04;-0.17;-0.26;-0.21;-0.44;-0.51;-0.55;-0.81;-0.31
521020;-0.27;-0.28;-0.15;-0.75;0.07;0.58;-0.01;-0.69;1.07;-0.35;0.41;-1.46;-0.39;0.30;-0.76;-0.22;-0.41;-0.40;-0.10;-0.35;-0.04;-0.17;-0.26;-0.21;0.27;-0.16;-0.29;-0.45;-0.31
290510;-0.35;-0.28;-0.15;-0.60;-0.08;0.10;-0.01;-0.16;-0.64;-0.25;-0.22;0.66;0.75;-0.10;-0.18;-0.20;-0.41;-0.43;-0.10;-0.37;-0.04;-0.17;-0.26;-0.21;-0.44;-0.32;0.32;0.35;-0.31
313250;-0.46;0.26;-0.15;-0.91;0.13;-0.21;-0.01;-0.31;0.46;-0.72;-0.22;-0.98;-0.32;-0.10;-0.63;-0.22;-0.38;-0.40;-0.10;-0.13;-0.04;-0.17;-0.26;-0.01;0.53;-0.38;-0.54;0.49;-0.31
220830;-0.49;-0.28;-0.15;-0.65;-0.08;-0.32;-0.01;-0.49;-0.64;-0.47;-0.22;-0.66;-0.40;-0.10;-1.04;-0.22;-0.20;-0.31;-0.10;-0.43;-0.04;-0.17;-0.26;-0.21;2.88;-0.43;-0.16;-0.81;-0.31
293020;-0.43;0.75;-0.15;-0.34;-0.08;-0.32;-0.01;-0.97;-0.64;-1.23;0.31;-0.20;-0.42;-0.10;-0.19;-0.22;-0.17;-0.28;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;0.45;-0.49;-0.59;-0.66;-0.31
220390;-0.42;-0.28;0.12;-0.60;-0.08;-0.32;-0.01;-0.75;-0.31;-0.08;-0.22;-0.95;-0.47;0.08;-0.59;-0.07;-0.40;-0.17;-0.10;-0.50;-0.04;-0.17;0.51;0.09;3.70;-0.39;-0.48;-0.31;-0.31
150178;-0.62;-0.28;-0.15;-0.94;-0.08;-0.32;-0.01;-0.77;-0.64;-0.96;-0.22;0.05;-0.73;-0.10;-0.45;0.26;0.05;-0.18;-0.10;0.01;-0.04;-0.17;-0.07;-0.21;-0.44;-0.53;-0.39;-0.49;-0.31
431213;-1.21;-0.28;-0.15;0.82;-0.08;-0.32;-0.01;1.01;-0.64;1.38;-0.22;1.09;-0.73;-0.10;-1.09;0.51;0.84;2.44;-0.10;1.55;-0.04;-0.17;-0.26;2.94;1.43;4.49;-0.34;-0.81;-0.31
316447;0.21;-0.28;-0.15;-0.20;-0.08;-0.24;-0.01;0.08;-0.64;-0.50;0.95;-0.04;-0.73;-0.10;0.08;0.06;0.03;-0.44;-0.10;-0.28;-0.04;-0.17;-0.26;-0.21;0.34;-0.18;0.82;-0.28;-0.31
410780;-1.21;-0.28;-0.15;0.26;-0.08;-0.32;-0.01;0.20;-0.34;1.18;-0.22;-0.25;-0.72;-0.10;0.90;-0.22;-0.41;-0.35;-0.10;0.78;-0.04;-0.17;-0.26;-0.21;-0.44;-0.04;-0.08;-0.81;-0.31
292290;-0.43;-0.28;-0.15;-0.28;-0.08;-0.32;-0.01;-0.60;-0.64;-1.08;-0.22;0.24;-0.03;-0.10;-0.74;-0.22;-0.34;-0.44;-0.10;-0.33;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.60;-0.15;-0.31
210663;-0.55;-0.28;-0.15;-0.42;-0.08;-0.32;-0.01;-0.77;-0.64;-0.94;-0.22;1.15;-0.62;-0.10;-0.12;-0.22;-0.41;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;1.17;-0.13;0.10;-0.59;-0.31
211176;-1.21;-0.28;-0.15;-0.23;-0.08;-0.32;-0.01;-0.47;-0.64;-0.72;-0.22;2.00;-0.60;-0.10;-0.50;-0.22;0.14;-0.44;-0.10;-0.39;-0.04;-0.17;-0.26;-0.00;0.81;-0.43;2.17;-0.59;-0.31
211102;-1.21;2.39;-0.15;-0.30;-0.08;-0.32;-0.01;-0.99;-0.64;-0.97;-0.22;1.42;-0.44;-0.10;-0.74;-0.22;-0.41;-0.44;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;-0.44;-0.44;-0.65;-0.81;-0.31
354130;-0.73;-0.28;-0.15;-0.44;-0.08;-0.08;-0.01;-0.35;-0.64;-0.50;-0.22;-0.89;-0.05;-0.10;0.57;-0.18;-0.41;-0.37;-0.10;-0.25;-0.04;-0.17;2.61;-0.21;-0.44;-0.27;0.32;0.21;-0.31
355670;0.02;-0.28;2.34;-0.31;-0.08;11.20;-0.01;0.39;-0.64;2.28;-0.22;2.68;1.34;0.44;2.12;0.01;3.69;0.02;-0.10;-0.57;-0.04;-0.17;0.21;-0.21;-0.44;-0.52;1.60;1.67;-0.31
231325;0.14;-0.28;-0.15;-0.49;-0.08;-0.32;-0.01;-0.16;-0.64;-0.41;-0.22;0.53;0.31;-0.10;-0.07;-0.22;-0.41;-0.26;-0.10;-0.39;-0.04;-0.17;-0.26;0.56;0.32;-0.37;-0.43;-0.81;-0.31
250750;-0.43;-0.22;-0.15;-0.31;-0.08;0.96;-0.01;-0.99;1.62;0.55;-0.12;-0.99;-0.22;-0.05;-0.26;0.96;-0.36;-0.16;0.91;-0.56;-0.04;-0.17;-0.03;3.03;-0.13;-0.44;-0.37;0.58;-0.31
312950;0.25;0.76;-0.15;-0.28;-0.08;0.01;-0.01;-0.67;-0.64;-0.35;-0.21;-0.72;-0.09;-0.10;-0.56;-0.22;1.10;-0.23;-0.10;-0.33;-0.04;-0.17;0.05;-0.21;-0.44;-0.48;-0.28;1.82;-0.31
290700;0.37;-0.28;-0.15;-0.23;-0.08;-0.32;-0.01;-0.04;-0.64;-0.61;-0.22;0.29;0.33;-0.10;0.20;-0.22;-0.41;-0.44;-0.10;-0.56;-0.04;-0.17;-0.26;-0.21;0.14;-0.53;-0.57;0.00;-0.31
220191;-0.18;-0.28;-0.15;0.10;-0.08;-0.32;-0.01;0.19;-0.59;-0.39;-0.22;0.71;-0.57;-0.10;-0.27;-0.22;-0.37;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.42;0.48;-0.31
251445;-0.05;0.00;-0.15;-0.13;-0.08;-0.32;-0.01;0.04;0.89;-0.51;-0.22;0.71;0.27;-0.10;-0.75;-0.22;-0.41;-0.44;-0.10;0.25;-0.04;-0.17;-0.26;0.07;-0.44;-0.27;-0.58;-0.29;-0.31
500580;0.27;-0.28;-0.15;-0.26;-0.08;-0.32;-0.01;0.08;-0.64;-0.28;-0.22;0.34;-0.41;0.02;0.41;-0.22;-0.40;-0.40;-0.10;-0.20;-0.04;-0.15;-0.26;-0.21;-0.44;-0.53;-0.45;0.03;-0.31
313655;0.64;1.18;-0.15;-0.34;-0.03;-0.13;-0.01;0.18;0.33;-0.04;-0.22;-0.15;-0.19;-0.10;-0.27;-0.22;-0.06;0.17;-0.10;-0.23;-0.04;-0.17;-0.04;0.02;-0.44;-0.12;0.07;0.16;-0.31
240600;0.14;-0.28;-0.15;-0.60;-0.08;-0.32;-0.01;-0.55;-0.06;-0.08;-0.22;-0.71;-0.40;-0.10;-0.10;-0.22;0.13;-0.44;-0.10;0.42;-0.04;-0.17;-0.26;0.65;1.46;-0.32;-0.65;-0.10;-0.31
210020;-1.21;-0.28;-0.15;-0.37;-0.08;-0.26;-0.01;-0.34;-0.62;-0.83;0.20;0.67;1.52;-0.10;-0.97;-0.22;0.36;-0.34;-0.10;-0.47;-0.04;-0.17;-0.25;3.00;-0.30;0.12;-0.65;-0.81;-0.31
320500;-0.33;-0.28;-0.15;-0.54;-0.08;-0.13;-0.01;-0.42;1.02;-0.80;0.09;-0.53;-0.41;-0.07;0.88;-0.02;-0.41;-0.35;1.03;-0.57;-0.04;-0.17;-0.25;-0.21;-0.44;-0.53;-0.62;0.58;0.72
291835;-0.47;-0.28;-0.15;-0.73;-0.08;-0.32;-0.01;-0.59;-0.64;-0.97;-0.22;-0.17;-0.13;-0.10;-0.17;-0.22;-0.30;-0.35;-0.10;-0.42;-0.04;-0.17;-0.26;0.19;-0.44;-0.32;-0.33;-0.44;-0.31
521470;2.27;-0.14;-0.15;0.75;-0.08;0.26;-0.01;3.15;-0.64;1.70;1.97;1.61;-0.58;-0.10;-0.25;-0.22;-0.05;-0.44;-0.10;0.72;-0.04;-0.17;-0.26;-0.21;6.87;0.24;0.81;2.61;-0.31
170300;-0.39;-0.28;-0.15;-0.42;-0.08;-0.32;-0.01;-0.45;-0.64;-0.83;-0.22;-0.50;0.65;-0.10;-0.03;-0.22;-0.41;-0.29;-0.10;-0.56;-0.04;-0.17;-0.25;-0.21;-0.44;-0.53;0.46;-0.63;-0.31
352585;0.99;-0.28;3.58;0.72;-0.08;-0.20;-0.01;1.55;0.84;1.12;-0.22;1.83;1.56;0.76;0.55;-0.22;1.12;-0.44;-0.10;0.25;-0.04;-0.17;-0.26;-0.21;-0.44;-0.47;1.37;0.09;-0.31
230140;-0.18;-0.28;-0.15;-0.89;-0.08;-0.32;-0.01;0.04;-0.64;-0.19;-0.22;0.50;0.01;-0.10;-0.60;-0.22;-0.29;-0.26;-0.10;-0.06;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.63;1.21;-0.31
130400;0.64;-0.28;-0.15;-0.44;-0.08;-0.32;-0.01;-0.08;-0.64;-0.84;-0.22;1.41;-0.09;-0.10;0.61;-0.22;-0.41;0.38;-0.10;0.10;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.37;1.59;-0.31
220205;-0.61;-0.28;-0.15;-0.50;-0.08;-0.32;-0.01;-0.75;-0.64;-0.96;-0.22;-0.22;-0.73;-0.10;-0.79;-0.18;-0.35;-0.44;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;1.00;-0.53;-0.45;-0.45;-0.31
210535;-1.21;-0.28;-0.15;-0.48;-0.08;-0.24;-0.01;-0.67;-0.50;-0.55;-0.20;1.07;-0.64;-0.10;-0.79;-0.22;-0.07;-0.39;-0.10;-0.52;-0.04;-0.17;-0.26;-0.21;-0.25;-0.05;-0.57;-0.81;-0.31
420208;1.14;-0.28;-0.15;-0.00;-0.08;-0.16;-0.01;0.91;-0.64;0.89;1.72;0.95;0.64;-0.10;-1.10;-0.07;-0.13;-0.44;-0.10;2.27;-0.04;3.94;-0.02;6.38;-0.44;2.05;0.22;2.00;-0.31
315770;0.66;-0.28;-0.15;-0.26;-0.08;0.05;-0.01;-0.59;0.51;0.43;-0.22;-0.76;-0.38;-0.10;0.53;-0.22;-0.41;0.64;-0.10;0.10;-0.04;-0.17;-0.26;0.42;0.25;-0.40;-0.21;0.17;1.35
500730;1.12;-0.28;-0.15;1.30;-0.08;-0.32;-0.01;1.52;-0.64;0.13;-0.22;0.13;-0.28;-0.10;-0.96;-0.22;-0.41;-0.44;-0.10;0.18;-0.04;-0.17;-0.26;-0.21;2.26;0.04;-0.53;-0.03;-0.31
241140;-0.17;-0.28;-0.15;-0.60;-0.08;-0.32;-0.01;-0.32;-0.64;-0.13;-0.22;-0.23;0.17;-0.10;-0.43;-0.22;-0.41;-0.44;-0.10;-0.02;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.64;-0.10;-0.31
330450;1.80;-0.28;-0.15;1.10;-0.08;-0.32;-0.01;0.92;-0.08;3.61;-0.22;2.09;6.33;-0.10;2.46;2.28;1.64;3.11;-0.10;-0.57;-0.04;-0.17;0.68;1.47;-0.44;-0.53;1.14;-0.06;-0.31
412730;-0.12;-0.28;-0.15;-0.28;-0.08;0.45;-0.01;-0.15;1.45;-0.14;-0.22;-0.94;-0.39;-0.10;-0.21;-0.08;0.91;-0.23;-0.10;-0.38;-0.04;-0.17;-0.10;-0.21;-0.44;-0.19;-0.20;0.88;1.14
350530;-0.41;-0.28;-0.15;0.01;-0.08;-0.32;-0.01;-0.35;-0.64;-0.17;-0.22;-0.53;-0.24;-0.10;-0.09;-0.22;2.82;2.97;-0.10;-0.57;-0.04;-0.17;0.77;-0.21;-0.44;-0.53;0.45;-0.74;-0.31
210820;-0.55;-0.28;-0.15;-0.67;-0.08;-0.29;-0.01;-0.81;1.30;-0.01;-0.22;-0.45;-0.00;0.02;0.11;-0.22;-0.41;-0.28;-0.10;-0.53;-0.04;-0.17;-0.26;-0.21;-0.44;-0.50;-0.58;-0.62;-0.31
431306;0.09;-0.28;-0.15;-0.48;-0.08;-0.31;-0.01;-0.64;-0.18;-0.51;-0.22;0.32;-0.10;-0.10;0.02;-0.10;0.95;-0.35;-0.10;-0.46;-0.04;-0.17;-0.23;-0.21;-0.44;-0.26;-0.08;0.04;0.74
350500;1.43;-0.28;-0.15;2.48;-0.08;-0.32;-0.01;0.50;-0.62;1.15;-0.22;-0.06;-0.73;-0.10;-1.10;-0.22;-0.41;-0.44;-0.10;0.90;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.45;-0.13;-0.31
430055;1.48;-0.28;-0.15;1.10;-0.08;1.62;-0.01;1.25;1.80;2.00;-0.22;-0.13;-0.27;-0.10;0.31;2.36;0.27;1.39;-0.10;2.50;-0.04;3.04;0.44;4.59;2.06;3.36;1.60;0.21;2.13
110090;1.17;-0.28;-0.15;1.14;-0.08;-0.32;-0.01;1.53;1.18;1.17;-0.22;1.54;-0.70;-0.10;-0.94;-0.22;-0.34;-0.44;-0.10;1.90;-0.04;-0.17;-0.26;-0.21;-0.44;0.90;0.51;-0.68;-0.31
230640;-0.75;-0.28;-0.15;-1.00;-0.08;-0.32;-0.01;-0.63;-0.10;-0.70;-0.22;-0.33;-0.60;1.03;-0.54;-0.22;-0.20;-0.36;-0.10;-0.45;-0.04;-0.17;-0.21;-0.21;-0.35;-0.48;-0.54;-0.02;0.06
110030;-0.16;-0.28;-0.15;0.27;-0.01;-0.32;-0.01;-0.62;-0.16;0.22;-0.22;-0.79;-0.56;-0.10;-0.65;-0.22;-0.18;-0.11;-0.10;-0.10;-0.04;-0.17;-0.26;-0.21;1.80;-0.43;-0.34;-0.30;0.20
230490;-0.04;-0.28;-0.15;-0.75;-0.08;-0.32;-0.01;-0.13;-0.64;-0.27;-0.22;0.57;-0.08;-0.10;-0.06;-0.22;-0.37;-0.44;-0.10;-0.34;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.50;1.31;-0.31
353850;-0.04;-0.28;0.01;-0.74;-0.08;0.93;-0.01;-0.51;-0.42;-0.43;-0.22;-0.98;-0.66;-0.10;-0.08;-0.22;-0.25;0.10;-0.10;-0.41;-0.04;-0.17;0.99;-0.21;-0.44;-0.52;-0.29;-0.66;-0.31
510450;2.26;-0.28;-0.15;3.62;-0.08;-0.32;-0.01;4.04;-0.64;0.68;2.46;0.49;3.24;-0.10;-1.10;-0.22;-0.41;-0.41;-0.10;-0.53;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.25;-0.26;-0.31
110149;0.01;-0.28;-0.15;0.37;-0.08;-0.32;-0.01;-0.34;-0.31;-0.27;-0.22;0.03;-0.73;-0.10;-0.73;-0.22;-0.31;-0.44;-0.10;0.55;-0.04;-0.17;-0.26;-0.21;0.45;0.11;-0.11;0.16;-0.31
320200;0.30;-0.28;-0.15;-0.29;-0.08;-0.32;-0.01;0.54;1.22;-0.31;-0.22;-0.35;3.19;-0.10;0.98;-0.22;-0.41;-0.44;-0.10;0.20;-0.04;-0.17;-0.26;-0.21;1.14;-0.53;-0.35;0.37;1.09
