#Codigo;Cidade ;População 2013;Legislativa(2013);Judiciária(2013);Essencial à Justiça(2013);Administração(2013);Defesa Nacional(2013);Segurança Pública(2013);Relações Exteriores(2013);Assistência Social(2013);Previdência Social(2013);Saúde(2013);Trabalho(2013);Educação(2013);Cultura(2013);Direitos da Cidadania(2013);Urbanismo(2013);Habitação(2013);Saneamento(2013);Gestão Ambiental(2013);Ciência e Tecnologia(2013);Agricultura(2013);Organização Agrária(2013);Indústria(2013);Comércio e Serviços(2013);Comunicações(2013);Energia(2013);Transporte(2013);Desporto e Lazer(2013);Encargos Especiais(2013);Despesas (Intraorçamentárias)(2013);Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
510305;Cláudia - MT;11366.0;852224.61;0.00;0.00;5502577.11;0.00;0.00;0.00;337807.67;554287.07;5322223.65;0.00;6584233.80;151413.24;0.00;892459.43;0.00;0.00;163273.01;0.00;1040.68;0.00;0.00;0.00;0.00;59327.48;1681540.05;369408.77;582238.26;0.00;925294.00;0.00;0.00;2714698.12;0.00;0.00;0.00;1177865.52;682908.37;5973943.54;0.00;7017284.68;193527.10;0.00;5563698.19;0.00;0.00;200567.19;0.00;493478.67;0.00;0.00;0.00;0.00;0.00;0.00;514824.73;360456.17;0.00;1138176.32;0.00;0.00;3179251.76;0.00;0.00;0.00;1260185.22;861182.32;6277397.48;0.00;8253316.51;336138.35;0.00;8738428.80;0.00;0.00;268412.45;0.00;385886.24;0.00;240000.00;0.00;0.00;0.00;0.00;795661.42;462060.91;1099246.48;1.51;1.16
410280;Bela Vista do Paraíso - PR;15565.0;772280.14;66206.70;0.00;3144051.56;0.00;181861.17;0.00;736036.04;2323039.96;7681324.80;0.00;5127999.59;217820.67;0.00;2878580.15;0.00;0.00;260.00;0.00;83508.85;0.00;0.00;0.00;0.00;0.00;0.00;225809.12;455729.22;0.00;0.00;90368.85;0.00;4940083.51;0.00;210951.58;0.00;949207.72;0.00;9417641.00;0.00;5873140.03;156444.13;0.00;3201988.66;0.00;0.00;0.00;0.00;80848.74;0.00;0.00;0.00;0.00;0.00;0.00;163826.57;968965.17;0.00;0.00;182032.68;0.00;5004707.29;0.00;242669.84;0.00;929867.62;0.00;10115140.59;0.00;7768614.08;104656.16;0.00;3957836.09;0.00;0.00;0.00;0.00;99726.90;0.00;0.00;0.00;0.00;0.00;0.00;120937.44;1301682.05;0.00;1.29;1.25
355385;Taquarivaí - SP;5489.0;734657.96;0.00;0.00;2479819.13;0.00;0.00;0.00;940703.48;0.00;3532417.90;0.00;6449988.10;138359.64;0.00;2125270.22;2542.09;0.00;20990.53;0.00;791534.10;0.00;0.00;0.00;0.00;0.00;98466.37;182636.92;0.00;0.00;784480.26;0.00;0.00;2829310.55;0.00;0.00;0.00;1385185.44;0.00;3826044.71;0.00;6851860.72;250120.82;0.00;1566630.04;5328.11;0.00;246965.29;0.00;1551490.68;0.00;0.00;0.00;0.00;0.00;112779.40;309991.27;0.00;0.00;1167003.50;0.00;0.00;2317778.83;0.00;0.00;0.00;1092452.60;0.00;4225233.77;0.00;8088980.90;259388.90;0.00;1078923.22;10640.84;0.00;42086.71;0.00;1066640.73;0.00;0.00;0.00;0.00;0.00;109230.41;391353.29;0.00;0.00;1.23;1.03
240490;Itaú - RN;5822.0;517441.14;0.00;0.00;3247803.43;0.00;0.00;0.00;805382.11;140987.01;2717053.31;0.00;4222960.33;87042.96;0.00;301983.78;0.00;678.00;0.00;0.00;278904.34;0.00;0.00;0.00;0.00;0.00;0.00;172892.83;0.00;0.00;558596.41;0.00;0.00;3815448.98;0.00;0.00;0.00;838706.90;187134.70;3199217.23;0.00;4831691.81;108662.80;174639.77;0.00;0.00;0.00;29608.13;0.00;123884.85;0.00;0.00;0.00;0.00;0.00;0.00;164875.86;0.00;0.00;578386.87;0.00;0.00;2671996.66;0.00;0.00;0.00;750622.46;439442.20;3289465.23;0.00;4600339.33;22592.70;0.00;1344721.29;0.00;0.00;36649.39;0.00;228507.17;0.00;0.00;56433.33;0.00;0.00;0.00;63476.55;0.00;0.00;1.44;1.36
354180;Queiroz - SP;3060.0;612355.17;0.00;0.00;1881118.47;0.00;0.00;0.00;1091960.05;759950.54;3334292.34;0.00;4421130.74;22144.66;0.00;1388238.06;0.00;0.00;21283.32;0.00;341397.13;0.00;0.00;0.00;0.00;0.00;1011201.59;692805.37;192905.60;0.00;685499.02;0.00;0.00;2123899.06;0.00;0.00;0.00;1286160.94;775376.82;3835525.99;0.00;5911843.71;27472.56;0.00;2171481.46;525.00;0.00;11471.66;0.00;282894.09;0.00;0.00;0.00;0.00;0.00;1371105.26;898445.81;267576.90;0.00;677099.74;0.00;0.00;2224148.15;0.00;0.00;0.00;1185311.21;817450.10;3874737.52;0.00;6177364.44;32462.75;0.00;1705906.19;0.00;0.00;3187.50;0.00;371918.96;0.00;0.00;0.00;0.00;0.00;753519.37;687838.26;186099.49;0.00;1.35;0.98
510170;Barra do Bugres - MT;33022.0;2474992.32;0.00;0.00;15043563.65;0.00;0.00;0.00;2949270.31;2154898.49;23921804.75;0.00;14280187.12;282871.33;0.00;3555034.58;95782.01;249944.66;0.00;0.00;190806.31;0.00;0.00;1240363.19;0.00;0.00;1382694.50;352609.58;447931.09;0.00;2662891.50;0.00;0.00;15388941.33;0.00;0.00;0.00;2894078.73;2261068.69;20529946.25;0.00;16882249.06;146677.65;0.00;3162290.40;460717.43;306093.49;4985.40;0.00;614926.80;0.00;0.00;618831.58;0.00;0.00;1660439.53;298148.38;391412.94;0.00;2908435.00;0.00;0.00;17787551.61;0.00;718.00;0.00;3309783.61;2598594.60;18526299.99;0.00;17055253.68;157376.25;0.00;3688278.56;100000.00;444005.01;4450.00;0.00;172929.79;0.00;0.00;181189.93;0.00;0.00;3163242.71;354731.05;268333.86;0.00;1.21;1.07
350730;Boracéia - SP;4540.0;371860.67;0.00;0.00;1944543.39;0.00;0.00;0.00;1054145.65;0.00;4070246.21;0.00;6940819.82;135592.94;0.00;2686145.57;0.00;0.00;3191.85;0.00;23006.88;0.00;277911.23;0.00;0.00;0.00;600823.82;1004533.75;312424.72;50000.00;421523.92;0.00;0.00;2323479.18;0.00;0.00;0.00;1410774.72;0.00;5451523.75;0.00;7807603.80;1688695.00;0.00;2563750.11;250795.00;0.00;0.00;0.00;342636.95;0.00;364893.31;0.00;0.00;0.00;730672.06;1700131.48;221088.70;0.00;448187.32;0.00;0.00;2361647.10;0.00;0.00;0.00;1125648.65;0.00;5138673.92;0.00;5266259.84;193638.38;0.00;3918239.28;743154.37;0.00;0.00;0.00;36192.91;0.00;0.00;0.00;0.00;0.00;742072.03;1924229.02;208661.61;0.00;2.07;1.14
240640;Lagoa de Velhos - RN;2759.0;508575.39;0.00;0.00;2155638.53;0.00;0.00;0.00;334106.98;0.00;2215208.77;0.00;2800602.52;58359.54;0.00;697590.50;0.00;0.00;0.00;0.00;393725.14;0.00;0.00;26266.24;0.00;0.00;0.00;261437.65;0.00;0.00;544606.68;0.00;0.00;1850649.31;0.00;0.00;0.00;344959.46;0.00;2738307.78;0.00;3302078.75;118108.03;0.00;749745.27;0.00;0.00;0.00;0.00;418824.56;0.00;0.00;0.00;0.00;0.00;0.00;176744.25;0.00;0.00;586673.99;0.00;0.00;2563540.35;0.00;0.00;0.00;398392.27;0.00;2281544.71;0.00;3908200.22;20000.00;0.00;646111.40;0.00;0.00;0.00;0.00;313559.24;0.00;0.00;0.00;0.00;0.00;0.00;103117.13;0.00;0.00;1.21;1.02
355530;Turmalina - SP;1942.0;358024.05;0.00;0.00;1889394.89;0.00;0.00;0.00;582782.06;868148.83;2115433.73;0.00;2331943.75;126252.81;0.00;226538.45;0.00;0.00;0.00;0.00;333501.79;0.00;0.00;0.00;0.00;0.00;881420.26;192023.50;318067.97;431649.53;565042.21;0.00;0.00;2046181.42;0.00;0.00;0.00;527315.02;1075313.71;2745663.84;0.00;2422299.01;93335.35;0.00;945776.80;0.00;0.00;0.00;0.00;288883.60;0.00;0.00;0.00;0.00;0.00;1068231.24;312588.47;465673.86;784506.51;541256.32;0.00;0.00;2038960.86;0.00;0.00;0.00;582632.48;1313278.89;2393511.04;0.00;2445840.89;82069.50;0.00;570733.60;0.00;0.00;0.00;0.00;620019.60;0.00;0.00;0.00;0.00;0.00;795761.15;117947.25;656391.74;682059.31;1.46;1.02
240060;Almino Afonso - RN;4945.0;507498.12;0.00;0.00;2044976.88;0.00;0.00;0.00;523130.44;0.00;4529620.78;0.00;2206573.19;0.00;0.00;1363312.91;0.00;0.00;0.00;0.00;38936.99;0.00;0.00;0.00;0.00;0.00;0.00;120101.51;0.00;0.00;477820.54;0.00;0.00;2244953.03;0.00;0.00;0.00;428963.30;0.00;4261708.44;0.00;2696129.25;0.00;0.00;2044465.59;0.00;76960.00;0.00;0.00;65445.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;601438.32;0.00;0.00;1944806.54;0.00;0.00;0.00;542627.49;0.00;3897107.28;0.00;3170579.83;0.00;0.00;1504104.82;0.00;2500.00;0.00;0.00;63618.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.28;1.15
420960;Lauro Muller - SC;14841.0;1148712.18;0.00;0.00;3913550.59;0.00;0.00;0.00;774168.33;0.00;9816602.74;0.00;8691768.21;0.00;0.00;1745817.88;0.00;127046.29;49364.06;0.00;516550.37;0.00;0.00;146185.30;0.00;0.00;1720797.41;71605.20;0.00;0.00;1265358.85;0.00;0.00;5420590.49;0.00;108229.26;0.00;1127516.11;0.00;8861172.02;0.00;8594771.03;424572.01;0.00;1540248.37;225211.28;693442.51;0.00;0.00;956579.30;0.00;57569.92;23944.00;0.00;0.00;2893391.17;686912.33;301319.38;0.00;1416279.25;0.00;0.00;5131604.80;0.00;88551.14;0.00;1027973.12;0.00;9202357.28;0.00;9276606.29;105064.84;0.00;1696761.84;6058.30;767134.00;0.00;0.00;571526.82;0.00;48918.55;20818.35;0.00;0.00;1784242.06;727720.62;337387.98;0.00;1.16;1.18
315010;Piau - MG;2887.0;477737.85;0.00;0.00;1207966.28;0.00;0.00;0.00;172491.64;696102.77;1768971.06;0.00;1222694.46;639954.17;0.00;666284.19;40551.30;150808.04;13867.50;0.00;127364.16;0.00;0.00;0.00;0.00;0.00;241469.55;28512.76;118313.65;378922.23;511488.15;0.00;0.00;1084268.27;0.00;0.00;0.00;263410.93;781663.74;1851024.42;0.00;1576439.47;770281.74;0.00;1341323.57;51958.65;330550.74;34697.70;0.00;366346.93;0.00;410756.70;0.00;0.00;0.00;370895.68;29377.17;74385.62;0.00;559886.09;0.00;0.00;1205559.10;0.00;0.00;0.00;219268.25;958385.72;2241355.49;0.00;1592539.02;1032697.84;0.00;969668.87;25145.95;438716.09;17930.00;0.00;273193.47;0.00;0.00;0.00;0.00;0.00;398473.08;35325.93;76784.87;394999.32;2.21;1.08
420020;Agrolândia - SC;9957.0;914158.58;0.00;0.00;1813779.39;0.00;53824.70;0.00;372443.55;0.00;3848404.28;0.00;5984218.02;195189.22;0.00;2233312.91;459279.40;467300.19;0.00;0.00;984111.58;0.00;0.00;243231.48;0.00;0.00;993934.21;244950.89;812430.45;0.00;791017.24;0.00;0.00;1991356.43;0.00;169273.61;0.00;359922.83;0.00;4859987.44;0.00;7050943.70;221990.31;0.00;2615780.60;94753.80;440930.50;0.00;0.00;990925.14;0.00;0.00;367173.44;0.00;0.00;1044453.88;288528.83;1074707.73;0.00;917657.84;0.00;0.00;2249489.49;0.00;168995.12;0.00;401231.15;0.00;5066951.88;0.00;7506243.48;287628.23;0.00;2646085.22;57259.23;586662.62;0.00;0.00;670188.50;0.00;0.00;185547.93;0.00;0.00;2140136.45;288357.33;978424.42;0.00;1.28;1.03
354040;Populina - SP;4299.0;556168.58;0.00;0.00;1837020.38;0.00;0.00;0.00;614343.78;1432796.76;3159289.43;0.00;3776684.31;0.00;0.00;1509631.62;0.00;304337.39;0.00;0.00;663173.14;0.00;0.00;0.00;0.00;0.00;434726.15;835429.46;434771.91;819434.09;678035.30;0.00;0.00;1967943.45;0.00;0.00;0.00;830785.33;1493187.29;4149976.56;0.00;4577942.51;0.00;0.00;1759410.10;0.00;135859.56;0.00;0.00;508505.59;0.00;0.00;0.00;0.00;0.00;388786.97;575157.50;364669.16;472373.71;669121.30;0.00;0.00;2053405.91;0.00;0.00;0.00;746595.79;1863710.06;4105005.60;0.00;5000161.63;0.00;0.00;2311413.76;0.00;92727.03;44175.27;0.00;559829.90;0.00;0.00;0.00;0.00;0.00;367902.44;388242.94;642488.53;506635.23;1.42;1.08
240485;Itajá - RN;7336.0;0.00;0.00;0.00;1650041.36;0.00;0.00;0.00;556284.76;0.00;2797002.93;0.00;4487303.15;75806.93;0.00;705.00;0.00;0.00;0.00;0.00;325578.59;0.00;0.00;12325.64;0.00;0.00;837870.28;21937.15;135319.40;0.00;0.00;0.00;0.00;2466907.06;0.00;0.00;0.00;637919.77;0.00;3394099.58;0.00;4457654.43;335614.97;0.00;381802.44;0.00;18509.63;57934.42;0.00;472750.66;0.00;0.00;27253.33;0.00;0.00;876035.01;8387.68;87861.83;0.00;0.00;0.00;0.00;2427774.87;0.00;0.00;0.00;556104.86;0.00;3823332.01;0.00;5176222.62;360141.09;0.00;266993.93;0.00;0.00;18163.60;0.00;419532.55;0.00;0.00;30360.93;0.00;0.00;931281.82;12446.46;96295.78;0.00;1.18;1.07
261270;Santa Maria do Cambucá - PE;13626.0;679684.03;0.00;0.00;2497132.85;0.00;0.00;0.00;581857.72;757599.80;5022044.72;0.00;9013835.46;666617.03;0.00;1510521.74;0.00;141817.11;0.00;0.00;310079.65;0.00;0.00;0.00;0.00;0.00;66424.59;28691.23;0.00;0.00;749144.45;0.00;0.00;2659811.01;0.00;0.00;0.00;664178.54;912542.34;5434176.54;0.00;12092520.53;899748.38;0.00;1963094.15;0.00;14612.64;0.00;0.00;690077.57;0.00;0.00;40720.76;0.00;0.00;29504.43;154245.61;0.00;0.00;935677.30;0.00;0.00;2983929.49;0.00;0.00;0.00;854193.27;915893.21;5801342.32;0.00;10267477.68;830960.16;0.00;1396700.26;0.00;0.00;0.00;0.00;1333568.98;0.00;0.00;0.00;0.00;0.00;1080.00;31679.08;0.00;0.00;1.08;1.03
240820;Nísia Floresta - RN;25800.0;1611967.43;0.00;0.00;5848013.89;0.00;0.00;0.00;1458274.60;0.00;8705957.19;0.00;15969852.30;373242.21;0.00;5722588.20;13423.57;0.00;310697.95;0.00;566091.81;0.00;0.00;201492.21;0.00;0.00;424961.45;205996.25;0.00;0.00;1639675.08;0.00;0.00;6447139.46;0.00;0.00;0.00;1794888.60;0.00;10955562.41;0.00;18187717.17;722064.20;0.00;3921071.18;0.00;45642.30;2530540.06;0.00;168334.73;0.00;0.00;0.00;0.00;0.00;700783.56;146562.37;0.00;0.00;1774741.58;0.00;0.00;7946146.87;0.00;0.00;0.00;2104695.17;0.00;11146084.35;68204.92;20313382.48;197741.14;0.00;2775280.85;61727.25;37118.93;3520114.50;0.00;169779.58;0.00;0.00;244686.24;0.00;673802.42;637115.95;276917.92;0.00;0.00;1.32;1.14
350790;Brotas - SP;22959.0;730212.31;231694.96;0.00;12389529.85;0.00;1160371.27;0.00;2713506.92;0.00;15045636.95;0.00;19854510.51;658120.70;0.00;5161298.15;0.00;3798974.10;1856852.50;0.00;93081.71;0.00;161740.49;569947.23;0.00;0.00;500163.05;886101.14;0.00;0.00;758301.12;254218.43;0.00;10543764.29;0.00;1235994.10;0.00;3207274.52;0.00;19527538.51;0.00;24191863.56;521928.07;175345.53;6751514.63;0.00;4584491.61;3123861.66;0.00;169331.58;0.00;0.00;1115102.89;0.00;0.00;736749.94;811395.10;103958.02;0.00;832332.57;235466.91;0.00;11081407.11;0.00;1454049.68;0.00;3233547.12;0.00;19896934.03;0.00;22964647.76;556380.59;0.00;5966927.31;0.00;5096779.78;2560077.23;0.00;171681.74;0.00;0.00;878375.96;0.00;0.00;557403.71;1440405.18;86671.28;0.00;1.42;1.21
352060;Indiana - SP;4951.0;377924.98;0.00;0.00;2168671.00;0.00;0.00;0.00;790180.61;0.00;2526377.87;0.00;2665122.41;0.00;0.00;888979.58;0.00;510757.33;0.00;0.00;124855.93;0.00;0.00;0.00;0.00;0.00;1035756.64;73564.37;626882.26;0.00;470687.17;0.00;0.00;2211665.81;0.00;0.00;0.00;718774.19;0.00;3008192.49;0.00;3581840.87;0.00;0.00;1362462.12;0.00;598848.14;0.00;0.00;242817.34;0.00;0.00;0.00;0.00;0.00;984308.73;83381.24;515689.79;0.00;400737.37;0.00;0.00;2593392.16;0.00;0.00;0.00;615956.06;0.00;3076200.60;0.00;4610133.30;0.00;0.00;1134593.29;0.00;668557.34;0.00;0.00;365527.09;0.00;0.00;0.00;0.00;0.00;993844.83;96366.28;593798.00;0.00;1.23;1.07
320080;Baixo Guandu - ES;31126.0;2006241.14;0.00;0.00;7482655.88;0.00;0.00;0.00;2176007.38;666081.39;10716378.46;0.00;20166760.18;196155.48;0.00;7326860.92;0.00;4182845.47;303070.55;0.00;1038454.75;0.00;19181.80;688586.00;0.00;0.00;943577.73;941928.55;1006736.59;0.00;2312362.30;0.00;0.00;10305891.49;0.00;56736.76;0.00;3655120.52;0.00;13273949.85;675.00;24388791.66;396562.30;0.00;8048967.99;340000.00;4589146.23;900965.75;0.00;2848536.77;0.00;130000.00;60320.00;388902.21;0.00;0.00;1194613.76;2560485.22;0.00;2108198.60;0.00;0.00;12920131.94;0.00;58350.39;0.00;3168207.38;0.00;12664063.71;3931.49;26222453.48;856259.41;0.00;8537218.15;0.00;6125325.20;735718.78;0.00;1823182.59;0.00;0.00;0.00;433988.90;0.00;0.00;1567304.00;2474278.24;0.00;1.53;1.28
240630;Lagoa de Pedras - RN;7372.0;536950.58;0.00;0.00;2638526.43;0.00;0.00;0.00;556538.61;0.00;2892471.28;0.00;5803645.23;0.00;63009.06;637175.00;0.00;0.00;205688.59;0.00;458638.59;0.00;0.00;9682.50;0.00;0.00;210505.78;45143.40;0.00;0.00;575068.87;0.00;0.00;1489330.15;0.00;0.00;0.00;645661.70;0.00;3502828.39;0.00;6521459.61;0.00;0.00;2197300.56;0.00;0.00;0.00;0.00;786567.88;0.00;0.00;0.00;0.00;0.00;0.00;214821.59;0.00;0.00;610389.09;0.00;0.00;1210851.59;0.00;0.00;0.00;646296.56;0.00;4254001.77;0.00;7439242.92;46525.00;0.00;1629537.46;0.00;0.00;50315.69;0.00;610919.38;0.00;0.00;25730.00;0.00;121051.89;280673.76;175731.69;272128.48;0.00;1.23;1.25
320490;São Mateus - ES;120725.0;5585939.20;0.00;165863.61;68002579.02;0.00;135985.25;0.00;3874830.23;0.00;29240708.10;2834249.48;85445470.27;176093.00;0.00;18189533.62;0.00;21857510.85;492665.18;0.00;7401443.84;0.00;0.00;2031295.31;0.00;0.00;0.00;2242258.18;1993759.06;0.00;6795241.55;0.00;9217694.63;37891619.87;0.00;2339429.91;0.00;8162747.29;0.00;44070117.52;0.00;111042336.12;2094976.07;0.00;16860230.21;133600.00;44925473.56;748518.27;0.00;4682130.78;0.00;0.00;2359222.53;0.00;0.00;0.00;4045117.97;0.00;0.00;8143889.24;0.00;2059774.06;40247710.54;0.00;2857024.28;0.00;7976512.34;0.00;42621028.59;0.00;117534033.87;1948055.77;0.00;19082020.82;355072.00;35363922.88;951189.10;0.00;1644163.61;0.00;0.00;866873.29;0.00;0.00;0.00;3536388.85;0.00;0.00;2.17;1.20
521440;Nazário - GO;8421.0;708980.22;13481.57;0.00;1813325.10;0.00;59726.58;0.00;727657.61;950100.47;3271721.65;0.00;3681139.24;230236.07;0.00;1427334.14;0.00;106028.52;43571.10;0.00;76483.54;0.00;0.00;0.00;0.00;0.00;461506.65;83323.49;492695.95;0.00;789934.47;22763.36;0.00;2164429.81;0.00;74573.21;0.00;769184.30;677592.79;4167266.69;0.00;4567309.39;106500.27;0.00;2227254.03;0.00;118955.83;34980.39;0.00;137370.87;0.00;0.00;0.00;0.00;0.00;1220386.70;88898.06;706658.67;0.00;989946.85;10742.56;0.00;2290139.99;0.00;85186.54;0.00;885684.96;933366.03;4552858.37;0.00;4383670.88;172004.89;0.00;1900892.99;0.00;111675.20;26761.83;0.00;188941.69;0.00;0.00;0.00;0.00;0.00;567830.80;103470.07;788791.38;0.00;1.11;1.01
260240;Brejão - PE;9006.0;650712.20;0.00;0.00;3209113.95;0.00;0.00;0.00;925284.04;1888786.93;3741466.38;0.00;7505031.33;78634.00;0.00;1950788.69;0.00;0.00;0.00;0.00;405860.86;0.00;0.00;0.00;0.00;0.00;288412.16;0.00;203819.25;0.00;694094.97;0.00;0.00;3907845.62;0.00;0.00;0.00;1360676.41;1680706.28;5783200.35;0.00;10678054.72;168430.29;0.00;1269202.31;0.00;0.00;0.00;0.00;390894.54;0.00;0.00;0.00;0.00;0.00;415901.61;3887.00;192384.05;0.00;750161.44;0.00;0.00;3017753.79;0.00;0.00;0.00;765707.54;2048281.58;4744491.71;0.00;9844089.55;7820.00;0.00;1057576.88;0.00;0.00;0.00;0.00;528666.83;0.00;0.00;0.00;0.00;0.00;171299.71;0.00;361516.45;0.00;1.13;1.12
310560;Barbacena - MG;132980.0;5451850.81;2241085.59;0.00;41372217.35;0.00;0.00;0.00;2390020.01;30043729.86;83659305.35;0.00;43452712.44;459275.16;26996.46;659726.04;0.00;9828906.46;8024085.61;0.00;2181387.21;0.00;0.00;218000.00;56987.34;4026860.79;4593.00;44874.10;3315121.51;12825813.31;5830390.01;0.00;714739.34;41563689.36;0.00;3616192.48;0.00;3540334.03;33645217.60;102902491.04;0.00;43579854.19;871522.90;879940.40;3480572.76;0.00;20833856.18;400.00;0.00;2641032.55;0.00;0.00;310000.00;1582216.58;5198670.68;0.00;731204.54;5746333.51;13344400.10;6759827.44;0.00;886435.81;31318912.62;0.00;4223846.45;0.00;5858991.45;39037181.48;107082600.68;0.00;42595302.84;328499.59;0.00;9427099.34;0.00;22797185.92;0.00;0.00;2639323.06;0.00;0.00;0.00;1135066.60;9032546.99;0.00;695.00;4717857.81;13849440.80;1.56;1.39
241255;São Miguel do Gostoso - RN;9237.0;610962.16;0.00;0.00;2768716.58;0.00;0.00;0.00;514464.85;0.00;2911643.96;0.00;7954140.93;11472.36;0.00;758905.76;0.00;0.00;0.00;0.00;247508.36;0.00;0.00;0.00;0.00;0.00;13584.06;20791.60;0.00;0.00;664555.08;0.00;0.00;3148166.07;0.00;0.00;0.00;738556.15;0.00;4251257.56;0.00;9290904.36;19854.99;0.00;1314076.32;0.00;0.00;0.00;0.00;390410.96;0.00;0.00;13358.84;0.00;0.00;59019.49;25207.93;0.00;0.00;905000.17;0.00;0.00;4315460.43;0.00;0.00;0.00;913999.74;0.00;4960888.53;0.00;11901003.34;26428.00;0.00;2274299.19;20000.00;0.00;499.00;0.00;239714.99;0.00;0.00;0.00;0.00;0.00;45765.91;135674.81;805073.43;0.00;1.11;1.01
355290;Taciba - SP;6023.0;957980.62;0.00;0.00;3547223.42;0.00;0.00;0.00;2259468.63;0.00;6490261.18;0.00;5852835.48;484383.63;0.00;4523430.67;0.00;0.00;0.00;0.00;702427.48;0.00;0.00;0.00;0.00;0.00;1252028.69;440549.88;995303.44;0.00;1053763.39;0.00;0.00;3514082.91;0.00;0.00;0.00;1720033.61;0.00;7100550.40;0.00;9045792.80;226242.38;0.00;4330752.17;0.00;0.00;13010.05;0.00;617553.94;0.00;0.00;257608.16;0.00;0.00;1211952.76;410435.65;992298.70;0.00;1236349.54;0.00;0.00;3061727.16;0.00;0.00;0.00;1569081.68;0.00;5958270.83;0.00;9215506.31;215311.38;0.00;4628871.49;0.00;0.00;40983.99;0.00;692496.54;0.00;0.00;69043.80;0.00;0.00;1149795.78;276758.53;914759.12;0.00;1.24;0.99
355470;Torrinha - SP;9754.0;434609.52;0.00;374538.64;2471675.36;38293.24;0.00;0.00;769957.77;57397.70;5136248.20;0.00;4166600.33;294819.28;0.00;4378359.31;0.00;1010567.12;108519.89;0.00;0.00;0.00;0.00;182803.73;0.00;0.00;1138758.79;245928.64;180568.55;0.00;233032.60;0.00;320290.68;2464150.31;32334.64;0.00;0.00;919543.79;201943.71;5489531.22;0.00;4491125.35;531083.68;0.00;1751394.43;0.00;0.00;0.00;0.00;171110.15;0.00;0.00;0.00;0.00;0.00;912166.91;399333.16;188500.00;0.00;420698.70;0.00;398685.00;2845529.19;41395.24;0.00;0.00;1039057.01;235719.65;5587055.01;0.00;5330839.29;516994.08;0.00;2828745.13;0.00;0.00;0.00;0.00;110946.07;0.00;0.00;0.00;0.00;0.00;1116735.83;327799.38;207736.49;0.00;1.62;1.21
351160;Cesário Lange - SP;16717.0;1206778.66;25543.90;0.00;5492398.29;0.00;1212458.54;0.00;897422.30;36027.33;8775920.03;0.00;17037628.55;28157.01;0.00;2558355.54;0.00;0.00;10241.00;0.00;387152.60;0.00;0.00;0.00;0.00;0.00;1879775.57;227996.23;0.00;0.00;954920.06;204211.08;0.00;4629062.53;0.00;1242855.19;0.00;1065342.18;36411.45;9986869.45;0.00;17119400.06;81704.46;0.00;5414832.96;1937695.25;0.00;250.00;0.00;377585.34;0.00;0.00;0.00;108270.92;0.00;2053643.64;287458.60;549828.52;0.00;1010975.84;204440.68;0.00;4937576.14;0.00;1455161.24;0.00;1053091.12;22317.42;11495626.60;0.00;18714465.48;168719.73;0.00;4049541.54;1372904.33;0.00;158731.60;0.00;551891.84;0.00;0.00;0.00;77907.43;0.00;1703195.01;245809.50;172131.84;0.00;1.50;1.14
350090;Altair - SP;4010.0;809581.34;0.00;0.00;2425902.03;0.00;0.00;0.00;471157.43;643656.95;4155253.00;0.00;3888310.49;0.00;0.00;743070.27;0.00;0.00;0.00;0.00;88841.16;0.00;0.00;0.00;0.00;0.00;735574.15;365363.78;341703.47;0.00;933098.82;0.00;0.00;2488241.28;0.00;0.00;0.00;969574.61;50544.78;5175423.64;0.00;4055995.69;9650.00;0.00;1278713.59;0.00;0.00;0.00;0.00;84409.61;0.00;0.00;0.00;0.00;0.00;842420.71;185950.90;498144.23;0.00;1009956.90;0.00;0.00;2257262.90;0.00;0.00;0.00;820080.51;55562.59;5037102.37;0.00;4159950.12;163372.16;0.00;1139160.72;0.00;0.00;0.00;0.00;84897.15;0.00;0.00;0.00;0.00;0.00;819080.68;227441.83;485517.70;0.00;1.28;0.99
