#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
120020;"AC";"CRUZEIRO DO SUL";84335,00;R$ 1223779,96;R$ 0,00;R$ 0,00;R$ 9032534,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2244035,39;R$ 334872,85;R$ 6383804,80;R$ 0,00;R$ 12047782,68;R$ 225165,58;R$ 0,00;R$ 858311,54;R$ 0,00;R$ 297627,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 185890,10;R$ 82292,11;R$ 240034,37
120030;"AC";"FEIJO";38241,00;R$ 509922,00;R$ 0,00;R$ 0,00;R$ 3330211,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 522828,49;R$ 4329,00;R$ 2850165,88;R$ 0,00;R$ 5864580,24;R$ 250192,17;R$ 463171,52;R$ 879849,18;R$ 750996,48;R$ 61533,41;R$ 58894,63;R$ 0,00;R$ 174040,13;R$ 0,00;R$ 40666,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 150313,74;R$ 0,00;R$ 0,00
120032;"AC";"JORDAO";4633,00;R$ 205832,25;R$ 0,00;R$ 0,00;R$ 1502168,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 120697,56;R$ 32057,93;R$ 1153772,66;R$ 0,00;R$ 3406536,69;R$ 3434,90;R$ 0,00;R$ 9761,00;R$ 42729,43;R$ 13060,50;R$ 300,00;R$ 0,00;R$ 71508,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
120033;"AC";"MANCIO LIMA";12747,00;R$ 276974,64;R$ 0,00;R$ 0,00;R$ 2131128,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 701368,78;R$ 38555,30;R$ 1699130,59;R$ 0,00;R$ 2800899,66;R$ 37315,41;R$ 0,00;R$ 294951,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 117523,41;R$ 684405,50;R$ 102097,34
120034;"AC";"MANOEL URBANO";7636,00;R$ 210999,99;R$ 0,00;R$ 0,00;R$ 1246453,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 487849,49;R$ 0,00;R$ 1301764,75;R$ 0,00;R$ 2250778,78;R$ 23862,84;R$ 0,00;R$ 237443,35;R$ 3020,00;R$ 14447,72;R$ 0,00;R$ 0,00;R$ 283607,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14999,00;R$ 132483,61
120035;"AC";"MARECHAL THAUMATURGO";8455,00;R$ 210641,00;R$ 0,00;R$ 0,00;R$ 1532045,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 373502,75;R$ 26533,26;R$ 1749344,27;R$ 0,00;R$ 7106405,27;R$ 12025,00;R$ 0,00;R$ 139459,40;R$ 4500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 39000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 174671,05
120038;"AC";"PLACIDO DE CASTRO";16691,00;R$ 416410,96;R$ 31315,37;R$ 0,00;R$ 2043347,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 224272,59;R$ 0,00;R$ 2249533,01;R$ 213237,79;R$ 4314763,69;R$ 107030,00;R$ 0,00;R$ 935086,82;R$ 0,00;R$ 0,00;R$ 3476,46;R$ 0,00;R$ 424826,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 26039,22;R$ 9256,86;R$ 103616,24;R$ 115946,21;R$ 132417,83
120039;"AC";"PORTO WALTER";4962,00;R$ 199834,12;R$ 0,00;R$ 0,00;R$ 1279870,99;R$ 0,00;R$ 0,00;R$ 0,00;R$ 227200,88;R$ 34147,74;R$ 1196744,28;R$ 0,00;R$ 3629502,43;R$ 8873,00;R$ 0,00;R$ 195356,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 47676,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 23000,00;R$ 0,00;R$ 108983,43
120040;"AC";"RIO BRANCO";305731,0;R$ 9191723,00;R$ 1880460,00;R$ 0,00;R$ 22257280,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6370545,00;R$ 9199927,00;R$ 34612951,00;R$ 101656,00;R$ 38889209,00;R$ 1042657,00;R$ 289381,00;R$ 52860916,00;R$ 31935,00;R$ 11798217,00;R$ 413286,00;R$ 0,00;R$ 59045,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 995344,00;R$ 0,00;R$ 5440822,00
120042;"AC";"RODRIGUES ALVES";9796,00;R$ 207525,00;R$ 0,00;R$ 0,00;R$ 1678788,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 333017,58;R$ 31744,93;R$ 1007077,87;R$ 0,00;R$ 4594840,26;R$ 31904,70;R$ 0,00;R$ 463989,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 43800,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
120043;"AC";"SANTA ROSA DO PURUS";3395,00;R$ 181500,00;R$ 0,00;R$ 0,00;R$ 1699819,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 299310,56;R$ 0,00;R$ 1315818,26;R$ 0,00;R$ 1808966,93;R$ 2234,00;R$ 0,00;R$ 114782,96;R$ 0,00;R$ 131676,30;R$ 0,00;R$ 0,00;R$ 16266,56;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
120050;"AC";"SENA MADUREIRA";32989,00;R$ 495460,19;R$ 0,00;R$ 0,00;R$ 4683231,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1204088,64;R$ 0,00;R$ 3285327,61;R$ 0,00;R$ 6601966,35;R$ 215181,25;R$ 443476,69;R$ 2331123,63;R$ 0,00;R$ 85896,24;R$ 69090,28;R$ 0,00;R$ 60526,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 19000,00;R$ 0,00;R$ 0,00
120060;"AC";"TARAUACA";30335,00;R$ 522344,38;R$ 0,00;R$ 0,00;R$ 4057440,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 926593,54;R$ 4452,23;R$ 2131775,48;R$ 0,00;R$ 9458154,56;R$ 34688,50;R$ 456669,57;R$ 504231,90;R$ 0,00;R$ 24635,18;R$ 0,00;R$ 0,00;R$ 491766,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 114636,37;R$ 0,00;R$ 0,00
120070;"AC";"XAPURI";13693,00;R$ 291750,00;R$ 0,00;R$ 0,00;R$ 1417370,18;R$ 25055,92;R$ 0,00;R$ 0,00;R$ 241184,57;R$ 0,00;R$ 1770304,06;R$ 0,00;R$ 3003019,88;R$ 327144,06;R$ 0,00;R$ 422474,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 732979,42;R$ 0,00;R$ 57088,63;R$ 0,00;R$ 130363,92;R$ 0,00;R$ 207878,59;R$ 0,00;R$ 0,00
120080;"AC";"PORTO ACRE";12085,00;R$ 248607,00;R$ 0,00;R$ 0,00;R$ 1773537,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 292275,35;R$ 0,00;R$ 1641030,19;R$ 0,00;R$ 2186072,88;R$ 1370,00;R$ 0,00;R$ 444121,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 208477,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 407235,98;R$ 7812,00;R$ 0,00
130002;"AM";"ALVARAES";14369,00;R$ 425650,00;R$ 0,00;R$ 0,00;R$ 791900,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 462240,00;R$ 0,00;R$ 2144250,00;R$ 0,00;R$ 5804850,00;R$ 137030,00;R$ 0,00;R$ 1245260,00;R$ 66300,00;R$ 182470,00;R$ 0,00;R$ 0,00;R$ 89100,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5230,00;R$ 50290,00;R$ 0,00;R$ 114200,00
130008;"AM";"ANAMA";6889,00;R$ 357632,53;R$ 0,00;R$ 0,00;R$ 1102078,71;R$ 0,00;R$ 0,00;R$ 0,00;R$ 398117,55;R$ 0,00;R$ 979009,01;R$ 0,00;R$ 2507259,28;R$ 36431,02;R$ 0,00;R$ 1194922,72;R$ 0,00;R$ 394883,08;R$ 0,00;R$ 0,00;R$ 36759,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 50900,00;R$ 4000,00;R$ 11835,62
130010;"AM";"ANORI";12731,00;R$ 510200,61;R$ 0,00;R$ 0,00;R$ 1710327,10;R$ 0,00;R$ 0,00;R$ 0,00;R$ 217087,45;R$ 0,00;R$ 1519214,06;R$ 0,00;R$ 2621273,43;R$ 97134,55;R$ 0,00;R$ 1111627,20;R$ 0,00;R$ 214125,87;R$ 0,00;R$ 0,00;R$ 98005,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 18344,08;R$ 0,00;R$ 232687,83;R$ 83821,20
130014;"AM";"APUI";18790,00;R$ 566643,00;R$ 0,00;R$ 0,00;R$ 2226976,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 427201,42;R$ 0,00;R$ 2426608,28;R$ 0,00;R$ 4028294,59;R$ 331134,05;R$ 0,00;R$ 2959576,63;R$ 0,00;R$ 0,00;R$ 13034,29;R$ 0,00;R$ 408524,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 172232,37;R$ 1625934,50;R$ 0,00;R$ 0,00
130020;"AM";"ATALAIA DO NORTE";11294,00;R$ 478290,00;R$ 0,00;R$ 0,00;R$ 2913000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 59000,00;R$ 0,00;R$ 1971780,00;R$ 0,00;R$ 3092700,00;R$ 1610,00;R$ 0,00;R$ 70500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37660,00
130030;"AM";"AUTAZES";28729,00;R$ 710542,00;R$ 0,00;R$ 0,00;R$ 6513180,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 621119,22;R$ 0,00;R$ 3396939,12;R$ 0,00;R$ 7691946,68;R$ 0,00;R$ 0,00;R$ 56022,85;R$ 0,00;R$ 0,00;R$ 57471,09;R$ 0,00;R$ 1150053,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5144927,78;R$ 508164,64;R$ 0,00
130040;"AM";"BARCELOS";32169,00;R$ 664668,84;R$ 0,00;R$ 0,00;R$ 5217032,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 669563,42;R$ 0,00;R$ 3552140,20;R$ 0,00;R$ 3578079,33;R$ 160874,00;R$ 0,00;R$ 614975,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 465280,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
130050;"AM";"BARREIRINHA";26373,00;R$ 664106,37;R$ 0,00;R$ 0,00;R$ 4045030,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 785059,55;R$ 0,00;R$ 3040178,82;R$ 0,00;R$ 5274433,40;R$ 425297,55;R$ 0,00;R$ 1243357,15;R$ 0,00;R$ 0,00;R$ 109096,43;R$ 0,00;R$ 198748,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 515305,67;R$ 0,00;R$ 330431,66;R$ 0,00
130060;"AM";"BENJAMIN CONSTANT";26191,00;R$ 749347,59;R$ 0,00;R$ 0,00;R$ 3285134,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 467230,53;R$ 276272,58;R$ 3867319,96;R$ 0,00;R$ 9144482,85;R$ 101716,60;R$ 0,00;R$ 1749077,66;R$ 58588,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 191869,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7600,00;R$ 0,00;R$ 328485,10;R$ 194587,30
130063;"AM";"BERURI";13220,00;R$ 414268,78;R$ 0,00;R$ 0,00;R$ 1827987,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 292536,92;R$ 0,00;R$ 1433160,80;R$ 377687,38;R$ 4180939,98;R$ 24893,55;R$ 0,00;R$ 541762,32;R$ 0,00;R$ 102675,41;R$ 0,00;R$ 0,00;R$ 53694,43;R$ 0,00;R$ 0,00;R$ 39786,12;R$ 0,00;R$ 55357,00;R$ 0,00;R$ 0,00;R$ 0,00
130068;"AM";"BOA VISTA DO RAMOS";12286,00;R$ 426978,44;R$ 0,00;R$ 0,00;R$ 3297249,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 420994,33;R$ 0,00;R$ 1611261,29;R$ 0,00;R$ 3374087,96;R$ 112870,50;R$ 0,00;R$ 113626,87;R$ 0,00;R$ 125754,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36084,29;R$ 0,00
130070;"AM";"BOCA DO ACRE";28261,00;R$ 799354,66;R$ 0,00;R$ 0,00;R$ 4176509,45;R$ 0,00;R$ 0,00;R$ 0,00;R$ 471156,08;R$ 0,00;R$ 4916104,85;R$ 0,00;R$ 6697926,34;R$ 127568,00;R$ 0,00;R$ 5454960,06;R$ 0,00;R$ 882405,34;R$ 0,00;R$ 0,00;R$ 319332,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3000,00;R$ 26700,00;R$ 7000,00;R$ 13524,41
130080;"AM";"BORBA";35525,00;R$ 714180,04;R$ 0,00;R$ 0,00;R$ 3068938,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 523702,36;R$ 0,00;R$ 4618518,61;R$ 0,00;R$ 8181675,80;R$ 390973,22;R$ 0,00;R$ 1623328,14;R$ 0,00;R$ 334721,58;R$ 0,00;R$ 0,00;R$ 351190,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 70597,06;R$ 554515,98;R$ 165677,07;R$ 4500,00
130083;"AM";"CAAPIRANGA";9996,00;R$ 379291,99;R$ 0,00;R$ 0,00;R$ 1759128,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 299409,67;R$ 0,00;R$ 1772866,52;R$ 0,00;R$ 3014347,77;R$ 46720,80;R$ 0,00;R$ 346381,59;R$ 0,00;R$ 149289,19;R$ 0,00;R$ 0,00;R$ 195126,37;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7913,93;R$ 10876,00;R$ 156975,97;R$ 0,00
130090;"AM";"CANUTAMA";9880,00;R$ 504000,00;R$ 0,00;R$ 0,00;R$ 1671063,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 166726,38;R$ 0,00;R$ 1741827,71;R$ 0,00;R$ 2299825,04;R$ 22458,55;R$ 0,00;R$ 1187456,86;R$ 0,00;R$ 165411,17;R$ 0,00;R$ 0,00;R$ 319294,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 41640,00;R$ 6000,00;R$ 205809,15;R$ 0,00
130100;"AM";"CARAUARI";25918,00;R$ 715677,89;R$ 0,00;R$ 0,00;R$ 2654215,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 654373,66;R$ 263203,82;R$ 2202650,64;R$ 0,00;R$ 5516038,22;R$ 25781,98;R$ 0,00;R$ 1838528,49;R$ 134000,00;R$ 0,00;R$ 137068,74;R$ 0,00;R$ 373893,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 152410,08;R$ 0,00;R$ 155050,68;R$ 0,00
130115;"AM";"CAREIRO DA VARZEA";16725,00;R$ 586461,64;R$ 0,00;R$ 0,00;R$ 1612554,46;R$ 0,00;R$ 0,00;R$ 0,00;R$ 358749,54;R$ 0,00;R$ 2468090,70;R$ 0,00;R$ 6372666,96;R$ 68243,60;R$ 0,00;R$ 606102,09;R$ 0,00;R$ 13132,30;R$ 174778,16;R$ 0,00;R$ 500204,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 203268,95;R$ 563919,61;R$ 349822,85;R$ 0,00
130120;"AM";"COARI";84309,00;R$ 2538431,16;R$ 0,00;R$ 480696,42;R$ 40201440,40;R$ 0,00;R$ 1227020,59;R$ 0,00;R$ 10713628,23;R$ 0,00;R$ 23249979,51;R$ 0,00;R$ 30904422,77;R$ 4728917,97;R$ 0,00;R$ 5285263,70;R$ 624081,75;R$ 165071,63;R$ 499111,21;R$ 0,00;R$ 2621586,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1027192,81;R$ 2935633,99;R$ 2427752,78;R$ 0,00
130130;"AM";"CODAJAS";19957,00;R$ 625112,00;R$ 0,00;R$ 0,00;R$ 2317042,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 388973,00;R$ 0,00;R$ 2363652,00;R$ 0,00;R$ 2778773,00;R$ 255209,00;R$ 0,00;R$ 3414493,00;R$ 0,00;R$ 13170,00;R$ 81116,00;R$ 0,00;R$ 300714,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 183605,00;R$ 35241,00;R$ 3500,00;R$ 129308,00;R$ 215709,00
130140;"AM";"EIRUNEPE";29492,00;R$ 771111,15;R$ 0,00;R$ 0,00;R$ 6466523,68;R$ 0,00;R$ 252766,49;R$ 0,00;R$ 445900,09;R$ 0,00;R$ 2802173,57;R$ 0,00;R$ 5039895,65;R$ 239469,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1697320,43;R$ 297627,97;R$ 0,00;R$ 728255,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 209607,98;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
130150;"AM";"ENVIRA";13548,00;R$ 588600,00;R$ 0,00;R$ 0,00;R$ 2724850,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 666520,00;R$ 425910,00;R$ 1678370,00;R$ 0,00;R$ 5042480,00;R$ 61940,00;R$ 0,00;R$ 1210410,00;R$ 0,00;R$ 2350,00;R$ 0,00;R$ 0,00;R$ 987360,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 318650,00;R$ 753620,00;R$ 940,00;R$ 0,00
130160;"AM";"FONTE BOA";37595,00;R$ 711520,00;R$ 0,00;R$ 0,00;R$ 1967770,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 607240,00;R$ 623790,00;R$ 7791780,00;R$ 0,00;R$ 6070550,00;R$ 302730,00;R$ 0,00;R$ 2512070,00;R$ 0,00;R$ 1824240,00;R$ 0,00;R$ 0,00;R$ 33500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 300000,00;R$ 0,00
130165;"AM";"GUAJARA";12066,00;R$ 467790,00;R$ 0,00;R$ 0,00;R$ 1274730,00;R$ 0,00;R$ 113030,00;R$ 0,00;R$ 145550,00;R$ 0,00;R$ 1994280,00;R$ 0,00;R$ 3632970,00;R$ 58190,00;R$ 0,00;R$ 840830,00;R$ 115450,00;R$ 163630,00;R$ 27910,00;R$ 0,00;R$ 211830,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1240,00;R$ 111230,00;R$ 50750,00;R$ 0,00
130170;"AM";"HUMAITA";29164,00;R$ 977811,41;R$ 0,00;R$ 0,00;R$ 7094514,10;R$ 0,00;R$ 0,00;R$ 0,00;R$ 470069,86;R$ 0,00;R$ 7909646,79;R$ 0,00;R$ 11367248,68;R$ 40650,81;R$ 0,00;R$ 11007426,75;R$ 0,00;R$ 491654,78;R$ 0,00;R$ 0,00;R$ 169659,50;R$ 0,00;R$ 0,00;R$ 236301,70;R$ 0,00;R$ 84565,84;R$ 106199,10;R$ 30000,00;R$ 70335,48
130180;"AM";"IPIXUNA";17258,00;R$ 468910,00;R$ 0,00;R$ 0,00;R$ 2051850,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 289110,00;R$ 0,00;R$ 2058400,00;R$ 0,00;R$ 3969480,00;R$ 45410,00;R$ 0,00;R$ 1098930,00;R$ 150000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 199600,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20000,00;R$ 187890,00;R$ 944810,00;R$ 0,00
130185;"AM";"IRANDUBA";40436,00;R$ 730519,00;R$ 0,00;R$ 0,00;R$ 3880881,45;R$ 0,00;R$ 24389,99;R$ 0,00;R$ 412625,03;R$ 0,00;R$ 4160142,98;R$ 29699,01;R$ 8773331,90;R$ 226097,40;R$ 0,00;R$ 3510999,02;R$ 0,00;R$ 1497555,54;R$ 130933,78;R$ 0,00;R$ 6628,93;R$ 0,00;R$ 89774,53;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11286732,14;R$ 0,00;R$ 0,00
130190;"AM";"ITACOATIARA";80190,00;R$ 1996771,67;R$ 0,00;R$ 0,00;R$ 7287983,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1522231,64;R$ 1405267,71;R$ 10393050,45;R$ 0,00;R$ 19361596,14;R$ 445033,57;R$ 0,00;R$ 9378966,29;R$ 0,00;R$ 1398350,80;R$ 0,00;R$ 0,00;R$ 652411,18;R$ 113444,27;R$ 0,00;R$ 0,00;R$ 14221,60;R$ 481550,00;R$ 4038028,14;R$ 485738,56;R$ 0,00
130195;"AM";"ITAMARATI";7995,00;R$ 373074,26;R$ 0,00;R$ 0,00;R$ 1513338,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 536889,36;R$ 43361,11;R$ 1102394,22;R$ 0,00;R$ 2432654,54;R$ 5439,00;R$ 0,00;R$ 905226,44;R$ 0,00;R$ 0,00;R$ 20416,63;R$ 0,00;R$ 97676,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 40249,09;R$ 0,00;R$ 0,00;R$ 38467,00;R$ 0,00
130200;"AM";"ITAPIRANGA";8625,00;R$ 340008,32;R$ 0,00;R$ 0,00;R$ 1761323,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 163496,72;R$ 0,00;R$ 1295189,19;R$ 0,00;R$ 2005319,48;R$ 11414,00;R$ 0,00;R$ 2368002,07;R$ 0,00;R$ 317890,86;R$ 0,00;R$ 0,00;R$ 197242,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 214700,00;R$ 0,00;R$ 3364,74
130210;"AM";"JAPURA";13026,00;R$ 435004,47;R$ 0,00;R$ 0,00;R$ 1681971,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 338099,83;R$ 0,00;R$ 1416855,89;R$ 0,00;R$ 2865125,92;R$ 0,00;R$ 0,00;R$ 1178772,07;R$ 0,00;R$ 0,00;R$ 42354,69;R$ 0,00;R$ 272479,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 52610,40;R$ 211101,50;R$ 0,00;R$ 0,00;R$ 0,00
130220;"AM";"JURUA";7516,00;R$ 389614,00;R$ 0,00;R$ 0,00;R$ 1553995,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 506815,00;R$ 0,00;R$ 1220059,00;R$ 0,00;R$ 3443672,00;R$ 32700,00;R$ 0,00;R$ 716066,00;R$ 0,00;R$ 0,00;R$ 30324,00;R$ 0,00;R$ 118779,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 51131,00;R$ 188275,00;R$ 0,00;R$ 10000,00
130230;"AM";"JUTAI";27110,00;R$ 700200,00;R$ 0,00;R$ 0,00;R$ 2829629,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 789386,00;R$ 0,00;R$ 2218329,00;R$ 0,00;R$ 5279838,00;R$ 8273,00;R$ 0,00;R$ 1951481,00;R$ 0,00;R$ 29782,00;R$ 0,00;R$ 0,00;R$ 126188,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8000,00;R$ 0,00
130250;"AM";"MANACAPURU";83703,00;R$ 1535259,44;R$ 0,00;R$ 0,00;R$ 3890685,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1970793,86;R$ 1279383,20;R$ 10010507,17;R$ 0,00;R$ 18226363,03;R$ 1720246,70;R$ 19519,00;R$ 7209416,63;R$ 0,00;R$ 8206571,77;R$ 0,00;R$ 0,00;R$ 437105,80;R$ 0,00;R$ 2000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 58187,48;R$ 0,00
130255;"AM";"MANAQUIRI";13918,00;R$ 571185,05;R$ 0,00;R$ 0,00;R$ 2683283,28;R$ 0,00;R$ 0,00;R$ 0,00;R$ 715425,72;R$ 0,00;R$ 1845541,56;R$ 0,00;R$ 5051237,90;R$ 97710,25;R$ 0,00;R$ 793115,95;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 127112,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1594830,70;R$ 133657,34;R$ 0,00
130260;"AM";"MANAUS";1,64469e+06;R$ 40760929,05;R$ 0,00;R$ 7176653,38;R$ 212300219,97;R$ 6762,35;R$ 9424833,78;R$ 0,00;R$ 46033266,76;R$ 40215359,31;R$ 174426798,15;R$ 4600337,98;R$ 246006862,36;R$ 6111450,30;R$ 0,00;R$ 111323890,81;R$ 253865,03;R$ 7017131,71;R$ 7366518,38;R$ 0,00;R$ 8462610,43;R$ 0,00;R$ 0,00;R$ 13397986,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6727625,80;R$ 46327178,70
130270;"AM";"MANICORE";38148,00;R$ 865393,35;R$ 0,00;R$ 0,00;R$ 4323630,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 570504,52;R$ 0,00;R$ 4674818,01;R$ 0,00;R$ 10089152,80;R$ 263966,50;R$ 0,00;R$ 3011934,10;R$ 0,00;R$ 279722,48;R$ 0,00;R$ 0,00;R$ 565850,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 54856,62;R$ 1757912,12;R$ 137800,00;R$ 0,00
130290;"AM";"MAUES";45813,00;R$ 1155989,80;R$ 0,00;R$ 0,00;R$ 9218727,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 478820,60;R$ 0,00;R$ 9201981,86;R$ 44711,00;R$ 14243134,73;R$ 2700420,31;R$ 124565,40;R$ 1433161,08;R$ 1535199,75;R$ 2122550,56;R$ 21350,00;R$ 0,00;R$ 74728,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 58412,10;R$ 129630,48;R$ 0,00
