##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intraorçamentárias)
431514;RS;Presidente Lucena;2679;272321.15;0;0;1095679.25;0;1120.00;0;388291.92;106183.40;3074791.68;8460.00;4306248.53;128173.86;0;975191.03;0;538545.44;18807.72;0;564390.04;0;0;9400.00;0;0;768931.14;131178.60;111957.60;462984.78
310550;MG;Barão de Monte Alto;5738;475158.40;8898.32;0;1260175.31;0;37680.67;0;525958.33;773937.61;3283074.17;0;3890539.51;0;0;977295.88;0;20062.00;700.00;0;486950.53;0;0;626972.86;380.00;1454.13;886452.57;55062.52;318332.45;0
521440;GO;Nazário;8532;789934.47;22763.36;0;2164429.81;0;74573.21;0;769184.30;677592.79;4167266.69;0;4567309.39;106500.27;0;2227254.03;0;118955.83;34980.39;0;137370.87;0;0;0;0;0;1220386.70;88898.06;706658.67;0
120050;AC;Sena Madureira;41036;0;340101.96;0;9005592.83;0;0;0;2158158.47;191940.28;10529003.71;0;22461253.44;551478.38;0;1379044.05;0;0;1728937.96;0;314963.96;0;0;0;0;0;1866819.49;145140.95;467523.79;0
261450;PE;Surubim;62530;0;0;0;12112863.66;0;835008.83;0;2209275.30;0;25220146.12;0;30544775.33;2509617.44;0;1127554.54;0;0;0;0;1332670.01;0;0;0;0;992779.07;412836.51;41153.00;880196.05;0
355240;SP;Sumaré;262308;18228382.52;0;0;100238705.73;0;22154986.11;0;22799141.11;18295660.28;129343043.60;0;145022631.58;3501823.22;0;40171818.42;3341409.46;56261619.44;2464675.49;1401849.66;170069.49;0;0;0;0;0;8973667.96;5303047.12;3199785.70;19378032.49
230430;CE;Farias Brito;18937;1289945.69;0;0;5860892.09;0;46766.60;0;1925222.69;0;9151663.64;0;15746302.41;317805.62;0;1828086.30;211635.01;0;1574901.12;0;420137.56;0;0;0;0;0;498707.03;554396.91;0;0
291845;BA;Jucuruçu;10272;679440.82;0;79800.00;4766196.85;0;0;0;881062.99;0;4890514.90;0;8083643.09;636558.28;88499.50;1215058.50;0;2553.00;0;0;2338.00;0;0;0;0;0;0;148171.95;145938.59;0
520980;GO;Hidrolina;3966;533791.35;57850.00;0;2041924.24;0;16701.55;0;777113.12;0;3363264.00;0;2842609.59;0;0;0;379020.97;0;32500.00;0;275976.78;0;0;0;0;0;661707.60;70520.86;0;0
251365;PB;Joca Claudino;2675;525273.72;0;0;1771477.07;0;0;0;577296.12;65889.10;1945729.29;0;4237249.79;235893.00;0;1847884.22;0;162102.23;0;0;151039.07;0;0;0;0;2300.00;12607.86;328355.93;0;0
351925;SP;Iaras;7704;811321.40;0;0;2507006.91;0;0;0;1258134.31;0;5422987.22;0;8679709.63;511404.32;0;2282604.79;0;0;2732.00;0;222904.11;0;0;0;0;0;581374.84;57108.25;39185.76;0
500380;MS;Fátima do Sul;19240;1803199.52;0;0;9359985.80;0;0;0;1071164.26;1725568.99;9153599.79;0;8158240.61;0;0;2583083.41;94156.77;0;0;0;110.00;0;0;0;0;668127.68;1330793.53;398224.92;1080974.45;1354140.69
311310;MG;Caranaíba;3330;560224.63;0;0;2471851.15;0;12125.09;0;563366.32;121316.78;2967630.42;117678.48;2270242.07;164059.37;0;128865.68;0;112825.69;123010.00;0;277886.24;0;0;0;0;0;912798.53;24980.69;166200.50;0
220995;PI;São João da Varjota;4738;400323.17;0;0;2729360.06;0;0;0;518169.73;181907.34;2148243.68;0;3841298.19;3050.00;0;108277.15;16500.00;1430.00;0;0;30570.92;0;0;0;53330.20;84103.10;129798.00;177004.00;0;0
310690;MG;Bicas;14342;859285.58;0;0;3479036.23;0;0;0;791303.68;18824.00;6484464.83;0;7209729.05;503594.13;0;3915816.48;25092.78;130398.07;686371.47;0;543777.40;0;65953.33;87730.71;19671.54;0;62199.48;79470.00;412749.51;0
261470;PE;Tacaimbó;12912;0;0;0;2866218.94;0;0;0;1509216.57;0;7160247.75;0;10432575.41;889307.40;0;1750018.36;0;179542.50;0;0;370625.10;0;0;0;0;0;0;29254.92;550179.95;0
521880;GO;Rio Verde;202221;17488581.25;4484945.18;0;48860950.02;0;906075.78;0;18649656.55;21848531.88;132685871.73;3401202.39;198347798.74;1825347.20;412612.26;100727302.90;1464239.61;0;1089519.47;4167294.70;3083536.62;0;94520.00;20048.32;0;0;10653888.30;8283767.86;3169817.15;0
520390;GO;Buriti Alegre;9431;1050032.44;0;0;2728931.52;0;113999.01;0;1634779.68;1873355.29;4481759.88;0;6452003.08;887.67;0;4927487.21;173436.79;1918404.48;132615.28;0;41772.51;0;0;70982.20;37483.27;0;110.00;22791.70;2257698.16;0
411680;PR;Nova Cantu;6833;0;0;125085.00;2794265.18;22447.54;0;0;521150.85;137466.86;3453523.33;0;4588682.96;0;0;1371534.43;0;0;210298.48;0;216203.23;0;0;0;0;0;1292638.62;67687.52;0;0
293050;BA;Serrinha;82733;3225609.05;0;0;30225897.60;0;8077.50;0;3147124.33;0;26255247.12;0;45497496.21;1055686.50;0;13839724.91;0;199564.60;274217.50;0;160495.36;0;0;0;0;0;9330.50;583341.88;3442420.33;0
291610;BA;Itaparica;22476;1445576.28;0;0;16298404.10;0;18540.00;0;195230.07;0;4084317.29;0;14835476.74;1337666.00;0;4770901.16;0;0;0;0;174869.82;0;0;1200.00;0;0;0;91554.50;1100527.32;0
260130;PE;Barra de Guabiraba;13808;797194.60;0;0;5470121.22;0;0;0;802734.32;1944941.81;6058233.10;0;7776334.56;901956.00;0;1676857.34;0;219035.61;0;0;25766.74;0;0;0;0;0;63411.40;6023.00;990063.00;0
352180;SP;Itaí;25792;2956042.42;0;0;5718978.47;289695.71;0;0;4594499.59;3588168.03;19971384.23;0;15070838.35;419082.67;0;5993966.36;4005167.24;0;286883.14;0;474998.84;0;0;0;0;0;984750.56;742988.49;1119064.24;3517569.97
420670;SC;Herval d'Oeste;22083;1239241.96;0;0;4903555.45;0;379978.40;0;1863714.24;2628815.68;11193431.35;1619847.77;11882870.69;535560.64;0;1543977.38;32128.08;399306.02;15000.00;0;836837.06;0;0;60000.00;0;0;6172106.52;394130.58;850044.02;0
280460;SE;Nossa Senhora das Dores;26042;1467938.40;1080496.30;0;8206884.87;0;0;0;1489274.77;0;8976095.79;0;18252040.78;1015780.00;0;983658.17;0;0;0;0;890478.94;0;0;420.00;0;0;0;15910.00;344254.29;0
280210;SE;Estância;67953;4871773.91;2844104.94;0;14917057.03;0;2692044.50;0;4877785.12;1289132.49;34089331.96;0;51031591.56;5350944.98;0;19007077.67;0;6134851.31;674.00;0;2678316.83;0;594565.60;2717377.38;0;0;2194889.68;534273.65;0;0
310540;MG;Barão de Cocais;30893;3170749.00;0;0;9810487.00;0;352011.00;0;2497775.00;0;26988785.00;37592.00;22493831.00;1030655.00;0;13530846.00;18327.00;3049455.00;682247.00;0;261349.00;0;32659.00;1218024.00;415652.00;0;2498785.00;538939.00;1043035.00;0
270590;AL;Olho d'Água Grande;5169;604119.72;0;0;4117606.92;0;0;0;631557.65;0;2391537.33;0;5818176.88;57231.92;0;2446945.79;0;0;0;0;32601.67;0;0;0;0;0;166231.38;0;72523.22;0
291733;BA;Iuiú;11294;861203.96;0;0;3434066.86;0;0;0;732660.60;0;5379350.31;0;8623058.76;842.11;0;1271475.54;0;23874.14;2084.00;0;138547.43;0;0;0;0;154517.04;129353.80;655429.67;562246.99;0
351380;SP;Diadema;409613;30479478.48;0;0;112727378.39;0;30885940.22;0;18518458.33;65254835.47;293790178.18;1582053.34;224826450.48;11483381.91;0;35162494.95;24349100.04;8294604.24;2478036.24;0;0;0;0;0;0;0;15128830.95;10468551.47;58288506.10;80985763.97
432143;RS;Terra de Areia;10553;770649.50;163998.92;0;3827699.35;0;26661.46;0;360529.15;1752823.58;4797680.54;0;7529299.87;68577.50;0;1827049.32;0;848.90;449998.12;0;449083.29;0;12650.30;0;0;295929.50;0;21998.68;1119113.86;2134455.76
170550;TO;Colinas do Tocantins;33535;1693150.95;84128.83;0;7133425.38;0;70981.61;0;2927339.86;3783028.79;11633898.33;221395.46;23538675.79;306159.50;0;3418449.13;0;0;417029.46;10684.16;305338.98;0;510569.12;40000.00;0;0;1974783.00;1285748.42;0;0
352040;SP;Ilhabela;31599;2991024.81;0;0;30751554.22;0;2861501.47;0;2248578.66;4777093.94;42880801.21;4594.00;46521448.96;5288194.26;0;60330926.29;96755.00;1774511.34;13760593.64;0;0;0;0;5426639.90;0;0;0;3377232.61;0;5206718.22
522045;GO;Senador Canedo;97719;12029361.52;1438193.77;0;44327317.98;0;238518.83;0;0;6209810.42;73769760.25;381989.56;86792833.00;1222293.71;11095845.01;63022282.27;0;27751698.55;1932766.66;0;45936.60;0;0;1333485.07;0;0;371282.18;2304229.55;6207739.91;0
430410;RS;Campos Borges;3546;0;0;0;2017913.75;0;81982.37;0;444560.88;765036.42;2859792.99;0;2415794.86;270486.97;0;1120093.61;141.66;45006.99;199035.73;0;1103318.24;0;227820.67;0;0;0;6380.00;40827.72;1138770.87;929155.97
421080;SC;Meleiro;7076;643207.67;0;0;1972152.72;0;0;0;737041.62;0;3929357.94;0;5713493.25;545655.51;0;4632174.49;0;915167.74;0;0;1641110.82;0;2830.00;0;0;0;0;313301.82;954992.13;0
353260;SP;Nhandeara;11254;721769.93;0;0;4945925.63;0;0;0;1203656.75;400555.06;8255466.92;0;7568741.09;82891.48;0;1843839.33;161878.23;192487.72;41606.10;0;400758.80;0;0;0;0;0;1418466.20;136016.22;805393.83;911.83
430105;RS;Arroio do Sal;8641;1203244.04;0;0;4983141.43;0;0;0;631454.86;669710.75;7824401.34;0;7832820.06;1491216.93;73641.49;5301233.53;0;115664.57;1022371.93;0;175254.88;0;0;0;0;1061340.19;520772.55;197303.42;927216.46;1608292.91
261480;PE;Tacaratu;24236;1145401.53;12029.00;0;7208143.86;0;0;0;1468033.59;0;10124993.05;0;21057510.13;1488578.00;0;1067344.75;0;61661.77;0;0;66845.56;0;0;10563.30;0;0;0;0;487761.90;0
320170;ES;Conceição do Castelo;12673;1112975.37;0;0;5622073.28;0;0;0;1479038.55;0;6887806.02;0;10237641.08;123729.17;0;3665174.06;0;0;21275.10;0;1763248.19;0;0;0;0;166425.29;326434.89;960008.90;417166.44;0
130165;AM;Guajará;15561;0;0;0;9345194.31;0;0;0;404082.49;0;6218773.80;0;11802918.79;211340.98;0;0;0;225160.74;10420.00;0;2124139.54;0;0;0;0;17560.00;515700.95;176960.96;0;0
211220;MA;Timon;163342;6109702.27;1287307.60;782332.85;46972798.45;0;887665.05;0;4615412.75;8461479.00;62850206.37;1698773.42;95168340.00;837473.50;883596.07;26097284.18;628316.71;6651260.01;540699.43;0;160624.85;0;78000.00;0;0;7449853.86;1273289.21;444085.95;1063880.15;11151461.72
292630;BA;Riachão do Jacuípe;35322;1660220.49;115868.80;0;15113449.50;0;0;0;1719743.64;0;9718410.21;0;14143963.14;967646.00;0;516733.99;0;0;6640.00;0;0;0;847797.85;0;0;99609.10;166875.83;291675.07;1823242.37;0
510330;MT;Comodoro;19294;1786648.80;0;0;7194632.59;0;0;0;1676453.28;2439568.16;11020640.70;494093.95;14133208.13;215757.66;12800.00;3190701.79;0;586336.62;360.00;0;394995.43;0;0;0;36734.27;171665.64;2480286.09;437276.80;0;2589022.30
171215;TO;Lavandeira;1782;0;0;0;872744.12;0;0;0;274017.13;0;1528258.42;0;392084.50;0;0;79000.25;0;0;55793.00;0;295405.45;0;0;0;0;0;0;761.79;0;0
292595;BA;Rafael Jambeiro;24305;1319674.69;0;0;7947670.46;0;0;0;1361849.05;0;10333849.05;0;21712667.12;0;0;66491.82;0;0;53977.70;0;131146.36;0;0;0;0;0;358699.48;520981.62;835555.52;0
230565;CE;Ipaporanga;11500;912164.76;0;0;2413952.65;0;0;0;1055964.90;0;7151801.58;0;11452268.99;128895.26;0;1972792.36;0;529104.08;0;0;874813.02;0;0;440078.51;0;0;67623.12;1188.70;38441.67;0
170700;TO;Dianópolis;20870;1421116.31;194952.40;0;4037701.84;10440.03;0;0;1592723.49;837338.92;8187491.39;0;11773954.90;422519.76;205342.03;2324704.22;0;0;1433530.01;0;442914.32;0;0;113931.09;0;0;267178.78;376673.91;0;0
430170;RS;Barão de Cotegipe;6749;342196.26;0;0;1921764.70;0;251.00;0;724297.32;0;3983537.08;0;6610760.01;128615.69;0;692783.42;192476.62;257993.60;11042.25;0;1554508.74;0;738616.47;0;0;0;1823509.23;77233.96;67590.46;0
292620;BA;Riachão das Neves;23237;2035121.68;0;0;4384311.39;0;102747.50;0;1743880.32;0;13005731.53;0;20709202.76;1007343.38;0;4356851.31;133051.80;82341.38;1785.72;0;225330.10;0;0;0;0;341219.78;785013.65;124174.20;1458385.30;0
312630;MG;Fortaleza de Minas;4330;647375.78;0;0;4181586.60;0;0;0;304032.46;1470827.98;4246995.72;0;2792166.70;18162.05;61078.37;319621.15;0;166186.28;0;0;0;25398.89;0;0;0;0;0;61003.20;0;0
352920;SP;Martinópolis;25641;898696.55;0;0;8466721.49;0;0;0;3355406.53;748326.90;18301653.65;0;17446236.66;406194.59;0;6193871.30;0;1790997.18;343426.55;0;428015.92;0;0;90524.21;0;0;1383076.85;917512.30;3134103.33;0
171665;TO;Pequizeiro;5344;460910.45;0;141333.33;2907889.64;0;0;0;521604.04;0;2652689.17;0;5558385.65;22881.50;0;191918.10;5090.57;0;241427.16;0;93319.25;0;0;0;0;0;0;23387.00;263621.76;0
430940;RS;Guaporé;24331;1068229.44;0;0;6114337.41;0;306378.82;0;2816662.37;4049068.15;16327240.89;0;15046528.02;616622.42;32489.06;6453647.87;127236.37;277733.48;282407.15;0;2373608.54;0;275570.69;257444.35;67347.97;0;1722491.18;1296191.18;1451478.80;2907258.96
292280;BA;Nova Itarana;8192;609461.67;0;0;2714085.00;0;27255.94;0;319648.69;0;3566437.68;0;5381968.10;344396.72;0;2493287.95;0;0;0;0;15337.56;0;0;0;0;0;3563.54;0;244539.48;0
411960;PR;Pitanga;32626;0;0;455412.27;4865866.26;0;0;0;3356808.34;5787721.03;12041219.23;0;18303103.68;321188.37;0;11697238.65;300000.00;0;1281361.57;0;3229032.94;0;1747029.74;0;0;0;4740544.28;583882.82;1913622.15;2576947.99
500750;MS;Rochedo;5205;797047.86;0;0;4075343.72;0;0;0;930031.50;502990.02;4214449.68;0;4694946.53;118600.00;0;29006.02;95315.56;0;12847.80;0;20400.00;0;0;0;0;235836.06;860469.36;40493.56;334328.16;868230.31
412810;PR;Umuarama;107319;0;0;0;16638168.66;0;5822560.60;0;6449540.01;14923624.39;77789935.50;0;43726366.64;615945.64;558033.23;25256005.01;514869.51;1699201.38;576925.01;0;2468592.62;0;1025827.00;4516269.30;0;0;5315010.43;1363994.30;11714082.66;12009817.55
420165;SC;Arvoredo;2276;217134.31;0;0;1399057.80;0;54951.38;0;418448.46;0;3325114.99;0;3041049.79;23959.99;0;484686.05;95621.65;279934.92;19800.00;0;1268746.26;0;71933.38;29692.72;0;0;1987527.49;565222.22;561311.61;0
330580;RJ;Teresópolis;171482;12124409.22;0;0;27757261.44;0;7171831.91;0;14740177.54;47019958.39;104172295.39;249848.70;126641385.27;1790109.67;581320.01;34559388.19;39724.21;0;8702936.15;361584.62;2858966.90;0;0;3696554.97;1822841.00;0;0;1884661.03;16611652.38;10838201.32
220285;PI;Coronel José Dias;4598;414069.02;0;0;1557233.06;0;0;0;420354.99;0;2490162.45;0;4071297.90;291783.70;0;759844.15;24000.00;39972.77;0;0;164752.46;0;0;0;23.73;95263.42;143179.44;38553.16;121335.32;0
520320;GO;Barro Alto;9820;1377951.85;2778.05;0;6984660.26;0;176818.90;0;1337439.23;1584625.61;7737377.46;0;14381092.99;220426.42;1129074.90;3483015.07;48595.39;0;160080.32;0;1048260.80;0;15639.41;0;0;0;2707776.92;228200.40;2008138.56;0
431720;RS;Santa Rosa;71961;3257586.21;0;78156.76;20692799.64;0;2898295.29;0;5834651.99;12091059.44;73760795.03;1945220.43;37267813.07;2743916.03;54333.67;4373042.15;543282.92;0;3830085.73;0;2059611.95;0;187880.55;526.21;30828.12;462715.00;12600491.18;517974.74;6802748.55;12146060.06
260970;PE;Orobó;23608;1333787.47;0;0;3249609.13;0;0;0;1714054.55;4133874.47;10876736.82;0;18939648.70;1319413.51;0;3876610.84;0;4500.00;10600.00;0;838984.46;0;0;0;0;0;139786.08;459072.15;0;0
312040;MG;Cristiano Otoni;5193;547539.57;451619.52;0;1078117.32;0;46588.43;0;374953.39;371630.25;2788050.00;0;3809360.10;302982.13;0;903900.67;6751.55;123719.11;93282.76;0;76326.44;0;0;0;22250.00;152442.56;321413.78;254268.24;54919.84;0
315040;MG;Piedade dos Gerais;4897;592043.24;0;0;1455207.37;0;0;0;616966.11;241996.94;3129913.25;0;4323811.36;385588.48;0;649783.74;0;97804.95;0;0;40203.79;0;0;0;0;0;1260189.71;7380.30;331541.30;0
150715;PA;São Domingos do Araguaia;24235;0;0;0;6657810.04;0;0;0;1279906.45;0;8155116.06;370000.00;20403774.87;0;0;39349.90;47732.92;0;28923.96;0;1444734.55;0;0;108984.68;0;0;850460.02;845718.18;0;0
353215;SP;Nantes;2943;873228.90;0;0;2526798.52;0;0;0;752520.02;0;4225092.20;225360.00;4107666.77;0;0;1717337.09;0;172135.86;132.00;0;319017.13;0;0;0;0;0;411730.19;29027.77;0;0
311370;MG;Carlos Chagas;20090;1469533.23;568223.38;0;6339680.25;0;0;0;1285178.92;2807157.69;9058963.73;0;9828353.96;241753.28;0;2295802.71;0;0;0;0;0;0;0;0;0;0;610756.01;88200.38;950183.75;2219387.33
412600;PR;São Sebastião da Amoreira;8935;0;92304.99;146221.38;2771340.82;30750.66;0;0;600258.09;241241.87;5172778.88;96579.25;3236937.01;120369.99;0;2231375.05;0;0;0;0;399567.48;0;1433.97;0;0;0;151364.33;72616.71;281612.85;0
231090;CE;Piquet Carneiro;16318;1032026.78;0;0;3230696.20;0;0;0;1304117.38;277951.34;7301432.54;0;9752627.04;193550.20;0;3102154.39;159240.72;396421.53;136430.77;0;2582910.55;0;0;0;0;0;859016.06;178223.51;443339.06;0
316820;MG;Tapiraí;1922;457808.19;55012.40;0;1206151.99;0;0;0;322861.06;622081.19;2504771.67;0;2423756.58;195920.79;0;913138.23;0;26253.65;3801.08;0;79510.94;0;0;0;0;0;1140289.13;157112.46;140284.79;0
260270;PE;Buenos Aires;12974;889433.84;0;0;2607586.00;0;0;0;1006143.46;1892724.61;6066316.84;0;7784300.48;1249616.09;0;2302850.88;0;13926.86;18540.00;0;126154.36;0;0;0;0;0;299258.90;37527.15;0;0
314120;MG;Matutina;3853;553483.22;0;0;1251709.49;0;20304.97;0;566015.88;880950.74;3171199.39;0;2705585.64;329827.04;0;1011536.67;0;67414.73;79418.85;0;64802.34;0;0;34199.70;0;123148.17;504548.49;43766.19;196389.08;0
220672;PI;Nazária;8330;445442.11;0;0;2131489.20;0;0;0;503530.14;0;3012451.09;0;8420880.70;90165.01;0;625704.32;0;0;0;0;155948.21;0;0;0;32500.00;21450.66;14659.77;38767.38;195247.94;0
431849;RS;São José do Inhacorá;2228;319579.67;0;0;1902920.87;0;4560.05;0;366597.76;0;2174456.87;0;3095261.06;62027.51;0;451950.05;0;139624.85;0;0;1082526.28;0;198675.71;12339.93;0;0;1779810.53;130584.72;721305.55;0
250320;PB;Cabedelo;64360;0;0;1681796.35;31477902.23;0;7458694.67;0;4875420.12;7287285.86;46898998.78;23126.19;41509369.95;1626092.68;471614.68;15945754.19;20704.09;33996.03;193722.16;0;0;0;0;3367279.94;0;0;0;969535.58;2494409.61;0
316980;MG;Turvolândia;4932;400993.65;0;0;1369667.64;0;26279.64;0;407537.27;0;2738741.01;0;3782404.87;200446.35;0;601173.48;0;418109.59;0;0;15359.31;0;0;0;0;0;985707.82;124613.79;645883.85;0
250610;PB;Fagundes;11413;628881.89;0;0;1477507.43;0;0;0;1198477.76;141326.26;4801158.32;0;9682806.23;73066.50;0;1302942.96;0;0;0;0;202244.21;0;0;0;0;0;15070.00;123596.79;60266.25;0
431890;RS;São Luiz Gonzaga;35266;2581396.16;0;0;4921148.11;0;113940.43;0;2094805.06;546261.91;16011443.76;0;15380237.10;507387.45;410.00;4235524.17;0;714135.62;52966.13;0;986695.35;0;0;27385.53;0;0;1930346.10;260418.50;7546732.35;8663833.32
500730;MS;Rio Negro;4949;798920.86;0;0;4362407.90;0;0;0;1202061.77;0;3343371.15;0;4082830.48;97001.18;0;130000.00;0;0;0;0;426049.98;0;0;0;0;193311.83;540776.97;25855.88;228707.80;0
220680;PI;Nossa Senhora dos Remédios;8457;445934.13;0;0;3011498.71;0;66352.00;0;526495.00;0;3133655.06;0;12974587.03;107820.00;0;435408.63;3100.00;29774.00;4760.00;0;68315.26;0;0;0;0;0;10850.00;35454.75;82224.93;0
510370;MT;Feliz Natal;12440;1125862.74;0;0;3454317.53;0;0;0;1594495.95;832926.07;7233341.28;0;8112586.70;170477.41;0;5005771.79;0;0;18423.43;0;551093.84;0;0;0;0;0;0;335240.38;249789.29;0
431346;RS;Novo Xingu;1798;408533.87;0;0;1559051.74;0;0;0;396610.89;0;2588819.88;0;2515988.36;122036.47;0;338896.63;138463.53;0;77116.98;0;896186.40;0;0;0;0;0;1052086.42;45594.65;520555.93;0
280760;SE;Umbaúba;24251;1247480.65;588656.30;0;3984759.39;0;0;0;2661911.13;0;7869447.49;0;19972026.68;1379809.32;0;3123361.26;0;0;127440.22;0;447368.39;0;0;0;346737.13;0;0;220531.71;0;0
522205;GO;Vicentinópolis;8053;1005159.89;2429.37;0;2427873.38;0;192159.22;0;1706814.49;1399148.93;5170923.15;183459.97;6258635.03;0;0;1930449.92;0;290583.31;46948.61;0;285385.78;0;0;0;12530.69;82997.04;1295503.57;649047.77;571358.22;0
350640;SP;Bilac;7602;547126.10;0;0;2377957.01;0;0;0;1270613.41;2253412.92;6448723.67;0;5562143.62;49107.16;0;2071996.38;0;419394.11;1036.80;0;434729.65;0;0;0;0;0;2483213.56;358396.21;736377.69;0
412010;PR;Porto Amazonas;4755;0;0;0;1877296.45;0;0;0;1001787.98;0;3950732.98;0;3099628.59;249123.25;0;1383309.89;0;0;0;0;167541.04;0;0;0;0;0;990931.19;42781.39;103107.32;0
431640;RS;Rosário do Sul;40798;2992204.71;48340.87;0;15550373.72;0;1534.58;0;1796909.75;7175862.34;11747516.47;8304.36;14986811.20;424097.71;5000.00;2559678.32;46161.14;0;1807400.08;0;1005614.79;0;5403.58;253630.77;0;0;336.00;1157620.12;2202767.84;7463775.16
260870;PE;Lagoa dos Gatos;16131;896852.63;0;0;4724943.62;0;0;0;1851978.04;396703.23;6682941.43;0;12009336.78;977533.56;0;1408826.89;58974.25;0;220872.54;0;1012731.78;0;0;0;0;1100.00;928784.94;0;565432.70;0
291005;BA;Dias d'Ávila;76624;3577496.95;0;0;20127168.41;0;0;0;3010686.85;0;32742566.57;0;52152827.38;2106965.00;0;17804221.22;0;0;21460.48;0;0;0;0;1078698.21;0;0;253000.00;250313.11;4303590.12;0
352570;SP;José Bonifácio;35197;2090238.66;0;0;10747301.15;0;1075988.73;0;3382376.57;0;20933296.45;0;25326124.89;1431354.22;0;5539254.08;0;7380409.51;0;0;5285.00;0;0;132145.39;0;0;3545028.69;286010.60;846010.10;0
351040;SP;Capivari;52559;3085784.54;0;0;15302158.42;0;0;0;5065795.73;1364555.45;30171276.08;35323.32;42339360.43;1336022.49;0;11217488.41;633555.44;17014199.73;397879.93;0;669304.88;0;1807304.71;0;0;0;2942104.44;2355486.79;11371156.32;12486562.57
316940;MG;Três Pontas;56408;1957720.94;503462.72;0;9117494.94;0;577109.26;0;2649068.98;5667099.95;34659795.16;0;24334457.26;1509787.64;0;4730352.97;0;6212307.09;768472.42;0;428334.08;0;175422.20;0;0;0;0;1755749.37;2648677.68;5754727.96
315850;MG;Santana de Pirapama;8068;696276.85;0;0;2280009.09;0;35196.93;0;513397.02;251208.49;4492867.53;0;3818510.38;214736.48;0;690452.27;0;304325.90;0;0;163160.29;0;0;0;1.00;0;1113800.40;135194.45;196428.89;0
291270;BA;Ibirapitanga;24118;1284146.82;1264924.21;0;4115938.21;0;0;0;1688764.49;0;9491063.59;0;23601826.65;524470.00;0;5611639.44;0;0;0;0;140602.42;0;0;0;0;203938.80;34.24;370470.37;0;0
420257;SC;Bom Jesus do Oeste;2158;461957.27;0;0;1759106.79;0;14866.00;0;410522.49;0;2298034.97;0;2208239.96;127373.73;0;799502.88;554.86;0;4783.59;0;1569067.00;0;0;0;2593.44;0;1627970.99;166272.28;495011.31;0
353000;SP;Mira Estrela;2988;535637.75;0;0;2675468.81;0;0;0;1401621.29;587515.65;3386208.52;0;3691079.73;189230.35;0;1081181.33;0;0;897202.11;0;380261.16;0;30528.06;2000.00;0;0;788459.00;1032356.68;300138.08;0
411380;PR;Lupionópolis;4832;0;0;0;2595003.35;0;0;0;1141297.54;0;3775898.70;0;5261516.86;81622.79;0;1007273.32;0;0;0;0;106753.54;0;0;0;0;0;323468.88;101864.70;524504.51;0
251210;PB;Pombal;32684;1698324.13;0;0;5027462.61;0;0;0;2515933.34;0;22929848.56;0;15517188.76;269099.78;0;5811452.94;0;0;520817.33;0;870764.45;0;0;504622.97;0;0;404722.45;120.00;856285.19;0
420070;SC;Alfredo Wagner;9794;770500.07;0;0;2168865.97;0;29339.00;0;448682.00;0;4990489.25;0;6097259.68;15116.27;0;1159749.87;0;5894.82;0;0;593347.96;0;0;17368.98;0;0;3207713.60;67004.45;152944.43;0
510675;MT;Pontes e Lacerda;42924;3096214.77;0;0;9756235.52;0;0;0;3839712.69;2316812.02;19355907.25;0;15424696.82;1418204.55;0;8316037.33;450000.00;0;459610.07;0;878687.63;0;0;292767.01;0;0;4439204.93;2051278.67;28459.49;2915988.17
270360;AL;Japaratinga;8294;760496.37;0;0;3065281.16;0;0;0;501117.29;1076812.28;2919622.95;0;6939579.35;770761.61;0;1140625.61;0;0;0;0;102354.50;0;0;0;0;0;0;75614.00;44125.56;0
411721;PR;Nova Santa Bárbara;4135;0;0;0;1535250.52;0;0;0;720536.14;0;3467129.12;0;3793553.44;130942.39;0;1619683.01;0;0;22882.39;0;124180.30;0;0;0;0;54890.00;0;22459.25;331920.47;0
317200;MG;Visconde do Rio Branco;40778;2228215.17;856845.94;0;8043914.17;0;135020.95;0;2061663.25;5000017.23;16369912.55;0;15572477.99;426543.30;3566.45;7967394.69;230196.35;311086.40;423632.84;0;1319298.49;0;0;0;770.00;1053628.90;2929737.77;1309809.36;244304.94;2875359.49
510682;MT;Porto Esperidião;11392;1147589.15;0;0;7624697.67;0;0;0;1148474.88;1092550.68;6464479.05;0;8693463.84;834018.79;0;175687.83;636513.02;0;22090.18;0;200392.08;0;3584.00;0;0;0;1588775.29;684984.68;175289.32;844677.53
