#"CodIBGE";"uf";"municipio";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais";"desp por função intra-orçamentária"
314670;"MG";"Palma";6543;R$ 519396,84;R$ 0,00;R$ 0,00;R$ 1781095,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 166365,91;R$ 270246,26;R$ 2677506,39;R$ 0,00;R$ 2386172,94;R$ 226775,71;R$ 0,00;R$ 1850611,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 317307,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2315,12;R$ 0,00;R$ 0,00;R$ 44019,54;R$ 105243,89;R$ 0,00
314675;"MG";"Palmópolis";6636;R$ 497914,87;R$ 85332,05;R$ 0,00;R$ 1009211,99;R$ 0,00;R$ 13181,08;R$ 0,00;R$ 631856,87;R$ 0,00;R$ 2833992,87;R$ 0,00;R$ 2435150,65;R$ 179156,40;R$ 0,00;R$ 1214857,53;R$ 0,00;R$ 6480,00;R$ 0,00;R$ 0,00;R$ 50140,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 817894,26;R$ 60493,63;R$ 371694,02;R$ 0,00
314690;"MG";"Papagaios";14433;R$ 878389,70;R$ 0,00;R$ 0,00;R$ 2223128,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1923034,48;R$ 0,00;R$ 7562736,83;R$ 0,00;R$ 6294557,16;R$ 530563,35;R$ 0,00;R$ 2131326,32;R$ 4800,00;R$ 1009686,93;R$ 22064,91;R$ 0,00;R$ 380632,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 254544,89;R$ 853880,10;R$ 294512,44;R$ 311912,12;R$ 0,00
314710;"MG";"Pará de Minas";85908;R$ 5594510,69;R$ 0,00;R$ 0,00;R$ 17328864,63;R$ 0,00;R$ 136554,00;R$ 0,00;R$ 4141092,81;R$ 7222197,87;R$ 35638903,87;R$ 0,00;R$ 29188538,59;R$ 808033,11;R$ 5520303,24;R$ 9005173,37;R$ 0,00;R$ 922601,80;R$ 21729,72;R$ 0,00;R$ 245279,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 93174,06;R$ 0,00;R$ 2183262,52;R$ 154178,52;R$ 3180800,81;R$ 3873614,41
314700;"MG";"Paracatu";86153;R$ 5648849,13;R$ 1282304,01;R$ 7000,00;R$ 16092104,75;R$ 0,00;R$ 55000,00;R$ 0,00;R$ 2577642,64;R$ 8733466,04;R$ 47913289,38;R$ 44000,00;R$ 42077829,90;R$ 2769228,06;R$ 0,00;R$ 9519225,18;R$ 0,00;R$ 0,00;R$ 5817225,73;R$ 0,00;R$ 2673070,36;R$ 0,00;R$ 0,00;R$ 169700,04;R$ 0,00;R$ 0,00;R$ 5740653,93;R$ 1710551,72;R$ 3220863,13;R$ 0,00
314720;"MG";"Paraguaçu";20442;R$ 607202,25;R$ 0,00;R$ 0,00;R$ 4110627,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1727289,47;R$ 5198939,26;R$ 8519088,42;R$ 0,00;R$ 7003899,93;R$ 435244,44;R$ 0,00;R$ 2214386,73;R$ 0,00;R$ 0,00;R$ 102154,56;R$ 0,00;R$ 134107,07;R$ 0,00;R$ 55294,00;R$ 0,00;R$ 60475,28;R$ 0,00;R$ 308186,50;R$ 1079085,69;R$ 0,00;R$ 0,00
314730;"MG";"Paraisópolis";19664;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5030196,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 994409,90;R$ 0,00;R$ 9343355,13;R$ 0,00;R$ 7283973,60;R$ 504103,09;R$ 0,00;R$ 4166072,81;R$ 0,00;R$ 0,00;R$ 98732,97;R$ 0,00;R$ 738138,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 12430,30;R$ 0,00;R$ 1202689,53;R$ 563457,53;R$ 0,00;R$ 0,00
314740;"MG";"Paraopeba";22893;R$ 959535,13;R$ 0,00;R$ 0,00;R$ 2536781,33;R$ 0,00;R$ 64908,21;R$ 0,00;R$ 1332744,45;R$ 2759608,87;R$ 5983343,19;R$ 119880,04;R$ 9463023,05;R$ 486819,95;R$ 0,00;R$ 3503876,43;R$ 0,00;R$ 179755,59;R$ 54553,54;R$ 0,00;R$ 576020,64;R$ 0,00;R$ 0,00;R$ 26219,30;R$ 761,69;R$ 0,00;R$ 955186,03;R$ 233678,02;R$ 2291337,31;R$ 2009313,22
314760;"MG";"Passa Quatro";15692;R$ 428531,78;R$ 0,00;R$ 0,00;R$ 2396855,73;R$ 0,00;R$ 20036,50;R$ 0,00;R$ 862152,63;R$ 2866292,59;R$ 6640542,46;R$ 0,00;R$ 3864734,56;R$ 674879,96;R$ 0,00;R$ 2867429,73;R$ 71082,88;R$ 4088404,32;R$ 25803,66;R$ 0,00;R$ 263458,64;R$ 0,00;R$ 0,00;R$ 336352,93;R$ 0,00;R$ 0,00;R$ 550478,16;R$ 121188,61;R$ 150017,55;R$ 1185636,39
314770;"MG";"Passa Tempo";8155;R$ 480639,12;R$ 0,00;R$ 0,00;R$ 1796665,30;R$ 0,00;R$ 31653,02;R$ 0,00;R$ 290553,23;R$ 1634693,58;R$ 3220875,31;R$ 0,00;R$ 3426069,56;R$ 82371,62;R$ 0,00;R$ 1328710,73;R$ 0,00;R$ 59588,88;R$ 96636,50;R$ 0,00;R$ 110490,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1388434,60;R$ 29342,33;R$ 143874,26;R$ 849749,67
314750;"MG";"Passabém";1739;R$ 477376,25;R$ 0,00;R$ 0,00;R$ 840111,29;R$ 900,00;R$ 23809,78;R$ 0,00;R$ 202157,29;R$ 309959,63;R$ 2223976,42;R$ 0,00;R$ 1332639,07;R$ 375045,06;R$ 0,00;R$ 600150,22;R$ 118145,09;R$ 302760,84;R$ 0,00;R$ 0,00;R$ 51497,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 963554,32;R$ 52607,06;R$ 99614,18;R$ 0,00
314790;"MG";"Passos";107661;R$ 4419230,75;R$ 157107,93;R$ 637786,81;R$ 18875999,58;R$ 47428,07;R$ 198883,06;R$ 0,00;R$ 2566766,03;R$ 2135253,31;R$ 36840679,12;R$ 650540,74;R$ 27137841,70;R$ 845409,24;R$ 8209,80;R$ 18128874,69;R$ 0,00;R$ 11716673,91;R$ 85000,00;R$ 0,00;R$ 87433,33;R$ 0,00;R$ 18000,00;R$ 41881,03;R$ 0,00;R$ 31637,83;R$ 3617105,33;R$ 855025,48;R$ 10564001,94;R$ 0,00
314795;"MG";"Patis";5642;R$ 523800,27;R$ 73710,00;R$ 0,00;R$ 1968416,05;R$ 0,00;R$ 20897,18;R$ 0,00;R$ 182191,71;R$ 631612,42;R$ 2163448,96;R$ 0,00;R$ 3362376,94;R$ 3479,20;R$ 0,00;R$ 496406,46;R$ 0,00;R$ 37114,89;R$ 206,18;R$ 0,00;R$ 42165,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 777570,22;R$ 90373,20;R$ 0,00;R$ 0,00
314800;"MG";"Patos de Minas";140950;R$ 4918532,96;R$ 0,00;R$ 0,00;R$ 22130414,65;R$ 0,00;R$ 105967,98;R$ 0,00;R$ 8982313,12;R$ 13175365,89;R$ 101609904,00;R$ 91177,19;R$ 42482896,82;R$ 2775247,87;R$ 89169,37;R$ 28613032,10;R$ 2566599,37;R$ 2848543,64;R$ 503096,85;R$ 0,00;R$ 2332406,49;R$ 0,00;R$ 500467,60;R$ 350971,49;R$ 82000,00;R$ 0,00;R$ 3290795,71;R$ 3066040,40;R$ 8779905,21;R$ 0,00
314810;"MG";"Patrocínio";83882;R$ 3634794,55;R$ 549672,00;R$ 0,00;R$ 30136972,68;R$ 0,00;R$ 97051,24;R$ 0,00;R$ 4495025,10;R$ 10348537,22;R$ 43975229,97;R$ 287607,66;R$ 29731902,76;R$ 2174080,93;R$ 0,00;R$ 6227696,41;R$ 0,00;R$ 8076931,16;R$ 295739,88;R$ 0,00;R$ 4287376,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2312455,91;R$ 807829,27;R$ 260288,59;R$ 5865189,06;R$ 0,00
314820;"MG";"Patrocínio do Muriaé";5352;R$ 524929,72;R$ 304338,76;R$ 0,00;R$ 1248948,42;R$ 0,00;R$ 17244,77;R$ 0,00;R$ 415323,39;R$ 395933,24;R$ 2472674,38;R$ 0,00;R$ 1998991,53;R$ 121242,93;R$ 0,00;R$ 1676326,19;R$ 10147,00;R$ 35169,65;R$ 1979,89;R$ 101920,00;R$ 423437,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 46663,53;R$ 0,00;R$ 88363,05;R$ 243159,17;R$ 97609,36;R$ 0,00
314830;"MG";"Paula Cândido";9307;R$ 517569,26;R$ 0,00;R$ 0,00;R$ 1447131,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 433960,93;R$ 235792,32;R$ 4114163,83;R$ 0,00;R$ 2747343,30;R$ 84305,78;R$ 0,00;R$ 892771,00;R$ 0,00;R$ 170596,97;R$ 82958,32;R$ 0,00;R$ 274196,01;R$ 0,00;R$ 0,00;R$ 95900,00;R$ 4406,63;R$ 0,00;R$ 696352,30;R$ 75628,85;R$ 105430,04;R$ 0,00
314850;"MG";"Pavão";8541;R$ 408309,91;R$ 48000,00;R$ 0,00;R$ 1278853,22;R$ 0,00;R$ 19001,04;R$ 0,00;R$ 544881,52;R$ 620263,29;R$ 3600688,64;R$ 0,00;R$ 2966213,56;R$ 248321,20;R$ 0,00;R$ 1580183,49;R$ 0,00;R$ 59797,47;R$ 30034,31;R$ 0,00;R$ 67811,86;R$ 0,00;R$ 0,00;R$ 70658,23;R$ 4972,41;R$ 20760,00;R$ 464477,81;R$ 234836,62;R$ 183245,77;R$ 0,00
314860;"MG";"Peçanha";17272;R$ 10111,70;R$ 146544,00;R$ 0,00;R$ 3242596,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 634896,27;R$ 1071437,69;R$ 4921018,23;R$ 0,00;R$ 6389528,61;R$ 347283,43;R$ 0,00;R$ 2278092,58;R$ 0,00;R$ 157578,88;R$ 34119,46;R$ 0,00;R$ 456612,97;R$ 0,00;R$ 17804,23;R$ 0,00;R$ 1123,51;R$ 0,00;R$ 958432,61;R$ 163751,61;R$ 188590,84;R$ 0,00
314870;"MG";"Pedra Azul";23874;R$ 1071822,21;R$ 177847,19;R$ 0,00;R$ 3055332,23;R$ 0,00;R$ 70632,77;R$ 0,00;R$ 1624844,22;R$ 1123591,44;R$ 7844209,38;R$ 0,00;R$ 9077464,66;R$ 869620,12;R$ 0,00;R$ 3493975,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 374225,67;R$ 0,00;R$ 0,00;R$ 168283,09;R$ 21369,58;R$ 0,00;R$ 1758678,95;R$ 59711,16;R$ 649318,62;R$ 0,00
314875;"MG";"Pedra Bonita";6739;R$ 469205,46;R$ 241376,00;R$ 0,00;R$ 2063433,46;R$ 0,00;R$ 16050,95;R$ 0,00;R$ 597881,32;R$ 0,00;R$ 3551453,30;R$ 172135,21;R$ 4780585,04;R$ 493054,49;R$ 0,00;R$ 1680129,20;R$ 0,00;R$ 889744,12;R$ 0,00;R$ 0,00;R$ 13563,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 122071,02;R$ 1215524,69;R$ 132303,72;R$ 258694,82;R$ 0,00
314880;"MG";"Pedra do Anta";3361;R$ 433451,25;R$ 0,00;R$ 0,00;R$ 979025,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 347277,79;R$ 0,00;R$ 2537239,38;R$ 0,00;R$ 1998347,57;R$ 128933,20;R$ 0,00;R$ 712694,36;R$ 0,00;R$ 36782,94;R$ 0,00;R$ 0,00;R$ 168056,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11535,85;R$ 0,00;R$ 411569,71;R$ 360560,60;R$ 443965,51;R$ 0,00
314890;"MG";"Pedra do Indaiá";3885;R$ 181095,00;R$ 29619,40;R$ 0,00;R$ 2122601,48;R$ 0,00;R$ 17648,72;R$ 0,00;R$ 57052,13;R$ 1011979,86;R$ 2420161,06;R$ 0,00;R$ 2160994,36;R$ 113661,09;R$ 0,00;R$ 434788,02;R$ 0,00;R$ 2114380,52;R$ 21525,87;R$ 0,00;R$ 72977,64;R$ 0,00;R$ 2735,00;R$ 0,00;R$ 19158,73;R$ 2833,91;R$ 734952,08;R$ 380851,96;R$ 341165,07;R$ 0,00
314900;"MG";"Pedra Dourada";2247;R$ 351753,72;R$ 0,00;R$ 0,00;R$ 1539437,84;R$ 0,00;R$ 28026,54;R$ 0,00;R$ 600398,21;R$ 337065,48;R$ 2233170,34;R$ 0,00;R$ 2323655,98;R$ 935736,08;R$ 0,00;R$ 385465,67;R$ 32363,75;R$ 108953,64;R$ 28476,46;R$ 0,00;R$ 229296,53;R$ 0,00;R$ 0,00;R$ 72329,48;R$ 18367,47;R$ 14000,00;R$ 711508,15;R$ 98499,23;R$ 56569,53;R$ 0,00
314910;"MG";"Pedralva";11386;R$ 377283,45;R$ 1196,62;R$ 0,00;R$ 1302010,18;R$ 0,00;R$ 58285,22;R$ 0,00;R$ 713352,67;R$ 642833,47;R$ 4334339,61;R$ 0,00;R$ 4922860,01;R$ 152884,26;R$ 0,00;R$ 1202236,65;R$ 0,00;R$ 35680,57;R$ 92323,86;R$ 0,00;R$ 498161,82;R$ 0,00;R$ 25476,00;R$ 34572,35;R$ 18174,43;R$ 186628,51;R$ 622619,82;R$ 141650,07;R$ 172083,29;R$ 0,00
314915;"MG";"Pedras de Maria da Cruz";10534;R$ 728268,00;R$ 0,00;R$ 101674,00;R$ 2519550,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 706619,00;R$ 551639,00;R$ 3542713,00;R$ 0,00;R$ 3818071,00;R$ 380764,00;R$ 0,00;R$ 1355540,00;R$ 0,00;R$ 77232,00;R$ 7579,00;R$ 0,00;R$ 264556,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 46,00;R$ 89843,00;R$ 173849,00;R$ 120134,00;R$ 402652,00;R$ 0,00
314930;"MG";"Pedro Leopoldo";59670;R$ 3928859,29;R$ 0,00;R$ 1681933,86;R$ 21198694,61;R$ 0,00;R$ 666138,67;R$ 0,00;R$ 2868909,12;R$ 0,00;R$ 35365695,96;R$ 0,00;R$ 32159052,74;R$ 1292442,18;R$ 0,00;R$ 20505778,78;R$ 0,00;R$ 8780911,11;R$ 251458,15;R$ 0,00;R$ 298595,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 458862,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2360456,05;R$ 0,00
314940;"MG";"Pedro Teixeira";1785;R$ 398428,28;R$ 0,00;R$ 0,00;R$ 985676,98;R$ 0,00;R$ 26926,91;R$ 0,00;R$ 258788,13;R$ 248186,71;R$ 1873207,83;R$ 0,00;R$ 1464602,97;R$ 117121,74;R$ 0,00;R$ 704609,86;R$ 23590,41;R$ 150726,93;R$ 40800,00;R$ 0,00;R$ 446899,03;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17216,24;R$ 82569,35;R$ 252656,40;R$ 44276,15;R$ 248451,21;R$ 0,00
314950;"MG";"Pequeri";3188;R$ 383180,64;R$ 87215,36;R$ 0,00;R$ 1162181,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 758595,31;R$ 200913,03;R$ 2823886,78;R$ 0,00;R$ 2204852,89;R$ 539658,29;R$ 0,00;R$ 945645,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 18436,00;R$ 0,00;R$ 10080,00;R$ 0,00;R$ 11449,70;R$ 0,00;R$ 172847,96;R$ 117303,72;R$ 37109,22;R$ 0,00
314960;"MG";"Pequi";4131;R$ 500782,66;R$ 232209,03;R$ 0,00;R$ 1344767,21;R$ 0,00;R$ 28184,36;R$ 0,00;R$ 333223,70;R$ 859281,61;R$ 3193164,11;R$ 0,00;R$ 1934472,25;R$ 174865,67;R$ 0,00;R$ 1515850,46;R$ 0,00;R$ 187983,41;R$ 267136,17;R$ 0,00;R$ 132975,24;R$ 0,00;R$ 15390,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 243867,80;R$ 52376,55;R$ 306637,86;R$ 181137,93
314970;"MG";"Perdigão";9396;R$ 338938,28;R$ 0,00;R$ 0,00;R$ 1951856,00;R$ 0,00;R$ 42816,09;R$ 0,00;R$ 512749,39;R$ 721326,28;R$ 3163896,99;R$ 0,00;R$ 3742771,58;R$ 150896,34;R$ 0,00;R$ 2808071,57;R$ 8561,50;R$ 345897,89;R$ 23161,05;R$ 0,00;R$ 54411,00;R$ 0,00;R$ 8469,18;R$ 869,06;R$ 0,00;R$ 144560,90;R$ 525607,70;R$ 42369,19;R$ 112500,87;R$ 693893,51
314980;"MG";"Perdizes";14713;R$ 1654048,03;R$ 0,00;R$ 0,00;R$ 5110929,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2026682,72;R$ 1509589,80;R$ 7874632,11;R$ 50025,08;R$ 8825509,81;R$ 484791,40;R$ 0,00;R$ 2761576,29;R$ 95088,89;R$ 1145360,64;R$ 310080,12;R$ 0,00;R$ 983431,42;R$ 0,00;R$ 53845,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2374415,97;R$ 232883,07;R$ 1829240,30;R$ 732900,63
314990;"MG";"Perdões";20292;R$ 1127005,28;R$ 56331,69;R$ 0,00;R$ 4512642,35;R$ 0,00;R$ 9050,43;R$ 0,00;R$ 616273,91;R$ 2320118,96;R$ 8476740,73;R$ 0,00;R$ 6363942,19;R$ 738199,69;R$ 0,00;R$ 5802926,98;R$ 0,00;R$ 178751,10;R$ 0,00;R$ 0,00;R$ 446697,87;R$ 0,00;R$ 150000,00;R$ 560,86;R$ 45859,75;R$ 355917,68;R$ 479684,07;R$ 31708,40;R$ 615984,18;R$ 2034941,52
314995;"MG";"Periquito";6975;R$ 549313,66;R$ 0,00;R$ 0,00;R$ 2728772,92;R$ 0,00;R$ 372487,49;R$ 0,00;R$ 541200,71;R$ 0,00;R$ 3079613,01;R$ 0,00;R$ 6295427,09;R$ 59030,94;R$ 0,00;R$ 1175387,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 268816,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 29500,00;R$ 158501,18;R$ 57907,70;R$ 0,00;R$ 0,00
315000;"MG";"Pescador";4142;R$ 496471,79;R$ 137559,41;R$ 0,00;R$ 1926726,72;R$ 14012,54;R$ 3530,00;R$ 0,00;R$ 499457,20;R$ 333409,85;R$ 2917100,85;R$ 68926,80;R$ 2366430,32;R$ 0,00;R$ 0,00;R$ 403977,87;R$ 0,00;R$ 52378,93;R$ 0,00;R$ 0,00;R$ 491003,87;R$ 0,00;R$ 0,00;R$ 186181,67;R$ 270,00;R$ 2464,71;R$ 114181,00;R$ 8958,80;R$ 39493,25;R$ 0,00
315010;"MG";"Piau";2816;R$ 472950,15;R$ 0,00;R$ 0,00;R$ 1095744,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 274745,01;R$ 763817,14;R$ 2045990,09;R$ 0,00;R$ 1837336,53;R$ 746125,15;R$ 0,00;R$ 993756,40;R$ 114489,65;R$ 274454,90;R$ 10235,33;R$ 0,00;R$ 415763,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 60683,90;R$ 0,00;R$ 279247,28;R$ 29300,74;R$ 185953,50;R$ 0,00
315015;"MG";"Piedade de Caratinga";7377;R$ 534336,99;R$ 0,00;R$ 0,00;R$ 2205551,34;R$ 0,00;R$ 21922,33;R$ 0,00;R$ 524637,50;R$ 0,00;R$ 4330713,61;R$ 0,00;R$ 3282501,88;R$ 43000,58;R$ 0,00;R$ 721337,70;R$ 0,00;R$ 15649,70;R$ 341,20;R$ 0,00;R$ 203352,78;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6639,72;R$ 0,00;R$ 455947,23;R$ 318183,01;R$ 259227,39;R$ 0,00
315020;"MG";"Piedade de Ponte Nova";4067;R$ 370024,48;R$ 0,00;R$ 0,00;R$ 1380137,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 921916,44;R$ 95178,85;R$ 2704606,77;R$ 0,00;R$ 4019974,28;R$ 740653,92;R$ 0,00;R$ 1006834,62;R$ 0,00;R$ 267936,90;R$ 0,00;R$ 0,00;R$ 103424,48;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 266172,96;R$ 0,00;R$ 194997,87;R$ 0,00
315030;"MG";"Piedade do Rio Grande";4656;R$ 364527,32;R$ 0,00;R$ 0,00;R$ 2251876,59;R$ 0,00;R$ 24184,87;R$ 0,00;R$ 290456,24;R$ 175928,05;R$ 3140352,98;R$ 102879,67;R$ 2893855,92;R$ 529874,30;R$ 0,00;R$ 499816,37;R$ 2599,98;R$ 1730358,70;R$ 133586,49;R$ 0,00;R$ 563320,28;R$ 0,00;R$ 0,00;R$ 10684,00;R$ 0,00;R$ 0,00;R$ 356193,37;R$ 58527,65;R$ 7584,31;R$ 0,00
315040;"MG";"Piedade dos Gerais";4696;R$ 474473,41;R$ 0,00;R$ 0,00;R$ 1489955,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 380262,15;R$ 209321,56;R$ 2867199,35;R$ 0,00;R$ 2331237,75;R$ 504850,50;R$ 0,00;R$ 560432,55;R$ 0,00;R$ 50,00;R$ 0,00;R$ 0,00;R$ 31364,97;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1997000,01;R$ 11922,06;R$ 447320,94;R$ 0,00
315050;"MG";"Pimenta";8299;R$ 630127,00;R$ 27231,00;R$ 45652,00;R$ 2843707,00;R$ 0,00;R$ 21942,00;R$ 0,00;R$ 413102,00;R$ 0,00;R$ 4181679,00;R$ 3339,00;R$ 4014134,00;R$ 65516,00;R$ 0,00;R$ 1329435,00;R$ 0,00;R$ 835744,00;R$ 11160,00;R$ 0,00;R$ 85156,00;R$ 0,00;R$ 0,00;R$ 141281,00;R$ 0,00;R$ 216254,00;R$ 1169246,00;R$ 856518,00;R$ 0,00;R$ 0,00
315053;"MG";"Pingo-d'Água";4511;R$ 357353,29;R$ 0,00;R$ 0,00;R$ 2039289,88;R$ 0,00;R$ 13984,33;R$ 0,00;R$ 733995,85;R$ 477681,03;R$ 2709995,27;R$ 0,00;R$ 2274950,28;R$ 0,00;R$ 0,00;R$ 1304998,61;R$ 0,00;R$ 372797,56;R$ 351466,91;R$ 0,00;R$ 1314028,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2710,83;R$ 24600,00;R$ 109572,48;R$ 52403,52;R$ 0,00;R$ 0,00
315057;"MG";"Pintópolis";7251;R$ 547903,58;R$ 37784,35;R$ 0,00;R$ 2067812,49;R$ 0,00;R$ 12533,26;R$ 0,00;R$ 477566,28;R$ 150840,12;R$ 3201967,87;R$ 0,00;R$ 4106914,39;R$ 158695,32;R$ 0,00;R$ 764478,20;R$ 0,00;R$ 39959,39;R$ 540,00;R$ 0,00;R$ 143838,77;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4789,88;R$ 74978,33;R$ 360459,47;R$ 107230,54;R$ 166520,11;R$ 675130,19
315060;"MG";"Piracema";6391;R$ 545805,90;R$ 51361,19;R$ 0,00;R$ 1271281,94;R$ 0,00;R$ 34916,68;R$ 0,00;R$ 307410,16;R$ 996237,04;R$ 3217184,04;R$ 0,00;R$ 2277810,27;R$ 100994,90;R$ 0,00;R$ 1073265,01;R$ 0,00;R$ 480927,63;R$ 2353,16;R$ 0,00;R$ 139537,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7943,34;R$ 0,00;R$ 1009853,37;R$ 14418,54;R$ 316988,63;R$ 588489,97
315070;"MG";"Pirajuba";4946;R$ 736140,02;R$ 0,00;R$ 0,00;R$ 2828903,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 784208,24;R$ 928701,91;R$ 3432384,82;R$ 0,00;R$ 4258633,99;R$ 819440,75;R$ 0,00;R$ 2947674,51;R$ 39269,94;R$ 161512,82;R$ 44449,77;R$ 0,00;R$ 148667,97;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2140,00;R$ 0,00;R$ 0,00;R$ 288045,23;R$ 535344,30;R$ 500446,26
315080;"MG";"Piranga";17266;R$ 1087894,05;R$ 0,00;R$ 0,00;R$ 2986217,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 604204,85;R$ 577893,58;R$ 6882965,89;R$ 0,00;R$ 5289062,90;R$ 537368,80;R$ 0,00;R$ 2933370,37;R$ 0,00;R$ 376017,85;R$ 12550,00;R$ 0,00;R$ 253136,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7318,63;R$ 41527,72;R$ 1748211,85;R$ 560891,47;R$ 892834,57;R$ 0,00
315090;"MG";"Piranguçu";5254;R$ 329966,26;R$ 0,00;R$ 0,00;R$ 1798682,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 438720,66;R$ 0,00;R$ 2175151,21;R$ 0,00;R$ 3013316,58;R$ 105032,62;R$ 0,00;R$ 227210,88;R$ 18150,43;R$ 255146,22;R$ 1038,18;R$ 0,00;R$ 161640,82;R$ 0,00;R$ 0,00;R$ 8744,22;R$ 0,00;R$ 117112,67;R$ 1235844,79;R$ 75335,33;R$ 183704,60;R$ 0,00
315100;"MG";"Piranguinho";8110;R$ 326305,27;R$ 0,00;R$ 0,00;R$ 1894230,86;R$ 0,00;R$ 52114,06;R$ 0,00;R$ 548095,64;R$ 480853,88;R$ 3345756,21;R$ 0,00;R$ 4230359,41;R$ 364480,82;R$ 0,00;R$ 1163349,23;R$ 0,00;R$ 213608,81;R$ 0,00;R$ 0,00;R$ 27575,03;R$ 0,00;R$ 0,00;R$ 5400,00;R$ 0,00;R$ 179547,15;R$ 429748,40;R$ 185121,20;R$ 157848,67;R$ 0,00
315110;"MG";"Pirapetinga";10414;R$ 1049815,10;R$ 78568,84;R$ 0,00;R$ 2732045,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 506743,27;R$ 765297,46;R$ 6183944,03;R$ 0,00;R$ 5200517,71;R$ 411262,92;R$ 0,00;R$ 530018,17;R$ 0,00;R$ 1387301,40;R$ 26731,17;R$ 0,00;R$ 184545,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 26451,85;R$ 0,00;R$ 891006,09;R$ 254292,95;R$ 396408,67;R$ 0,00
315120;"MG";"Pirapora";53832;R$ 3364108,96;R$ 0,00;R$ 0,00;R$ 11609759,44;R$ 11832,75;R$ 1682,99;R$ 0,00;R$ 4199477,23;R$ 5458749,84;R$ 30905428,95;R$ 0,00;R$ 22987435,15;R$ 4467482,11;R$ 0,00;R$ 10762664,19;R$ 10650,00;R$ 10379147,13;R$ 0,00;R$ 0,00;R$ 401609,05;R$ 0,00;R$ 0,00;R$ 635990,13;R$ 0,00;R$ 0,00;R$ 1725688,39;R$ 531824,16;R$ 5175229,92;R$ 0,00
